step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774376533.77,276.47,-124.19,247.01,0.01,116.69,drive,0.2,1,0,0.5,False
1,1774376536.82,276.87,-94.9,260.1,0.66,110.04,drive,0.2,1,0,0.5,False
2,1774376539.92,277.44,-22.88,276.5,1.21,94.73,drive,0.2,1,0,0.5,False
3,1774376543.11,277.02,87.22,262.93,1.7,71.65,drive,0.2,1,0,0.5,False
4,1774376548.78,274.11,205.63,181.24,2.13,41.39,drive,0.2,0.5,0,0.5,False
5,1774376551.78,264.04,243.19,102.85,2.63,22.93,drive,0.2,0.3,0,0.5,False
6,1774376557.52,255.82,252.53,40.91,3.13,9.2,brake,0,0,15.0,1.0,True
7,1774376560.56,230.87,228.5,33.01,6.34,8.22,brake,0,0,20,1.0,False
8,1774376563.62,211.64,209.17,32.28,5.39,8.77,brake,0,0,20,1.0,False
9,1774376566.64,198.49,195.81,32.52,3.12,9.43,brake,0,0,15.0,1.0,True
10,1774376569.98,191.57,188.76,32.67,1.41,9.82,brake,0,0,10,1.0,False
11,1774376573.05,188.57,185.7,32.77,0.25,10.01,drive,0.1,0.2,0,1.0,False
12,1774376576.14,187.39,185.21,28.48,0.55,8.74,drive,0.1,0.2,0,1.0,False
13,1774376579.44,185.27,184.1,20.82,0.85,6.45,drive,0.1,0.2,0,1.0,False
14,1774376582.84,182.05,181.77,10.18,1.15,3.21,drive,0.1,0.2,0,1.0,False
15,1774376585.93,177.76,177.73,-3.35,1.44,-1.08,drive,0.1,-0.1,0,1.0,False
16,1774376589.05,172.89,172.82,4.72,1.73,1.56,drive,0.1,0.1,0,1.0,False
17,1774376592.18,167.05,166.99,-4.46,2.02,-1.53,drive,0.1,-0.1,0,1.0,False
18,1774376595.48,160.42,160.31,5.75,2.29,2.05,drive,0.1,0.1,0,1.0,False
19,1774376598.47,152.43,152.34,-5.3,2.56,-1.99,drive,0.1,-0.1,0,1.0,False
20,1774376602.92,144.48,144.34,6.24,2.83,2.48,drive,0.1,0.1,0,1.0,False
21,1774376606.07,131.54,131.42,-5.6,3.08,-2.44,brake,0,0,15.0,1.0,True
22,1774376609.36,124.27,124.15,-5.53,1.37,-2.55,drive,0.1,-0.1,0,1.0,False
23,1774376612.43,119.34,119.34,-0.04,1.66,-0.02,drive,0.1,0.0,0,1.0,False
24,1774376615.85,113.89,113.89,-0.03,1.95,-0.02,drive,0.1,0.0,0,1.0,False
25,1774376618.79,106.8,106.8,-0.03,2.23,-0.02,drive,0.1,0.0,0,1.0,False
26,1774376621.92,99.91,99.91,-0.03,2.5,-0.02,drive,0.1,0.0,0,1.0,False
27,1774376624.89,91.69,91.69,-0.02,2.77,-0.02,drive,0.1,0.0,0,1.0,False
28,1774376627.71,83.08,83.08,-0.03,3.03,-0.02,brake,0,0,10,0.1,False
29,1774376630.91,76.24,76.24,0.01,1.86,0.0,drive,0.1,0.0,0,1.0,False
30,1774376633.75,69.87,69.87,0.01,2.14,0.01,drive,0.1,0.0,0,1.0,False
31,1774376636.63,63.42,63.42,0.01,2.41,0.01,drive,0.1,0.0,0,1.0,False
32,1774376639.6,56.1,56.1,0.02,2.68,0.02,drive,0.1,0.0,0,1.0,False
33,1774376643.57,47.82,47.82,0.02,2.94,0.02,drive,0.1,0.0,0,1.0,False
34,1774376646.69,35.81,35.81,0.02,3.18,0.03,brake,0,0,15.0,1.0,True
35,1774376649.98,28.31,28.31,0.04,1.47,0.07,drive,0.1,0.1,0,1.0,False
36,1774376653.11,23.03,23.0,-1.15,1.75,-2.87,drive,0.1,-0.2,0,1.0,False
37,1774376656.05,17.19,17.16,1.05,2.02,3.5,brake,0,0,20,1.0,False
38,1774376658.97,14.26,14.22,1.06,0.11,4.25,brake,0,0,30,1.0,False
39,1774376661.79,14.37,14.33,1.05,0.0,4.21,brake,0,0,80,0.5,False
40,1774376664.72,14.36,14.32,1.06,0.0,4.21,brake,0,0,80,0.5,False
41,1774376667.69,14.36,14.32,1.06,0.0,4.22,brake,0,0,80,0.5,False
42,1774376670.61,14.36,14.32,1.06,0.0,4.22,brake,0,0,80,0.5,False
43,1774376673.48,14.36,14.32,1.06,0.0,4.23,brake,0,0,80,0.5,False
44,1774376676.35,14.36,14.32,1.06,0.0,4.23,brake,0,0,80,0.5,False
45,1774376679.18,14.35,14.32,1.06,0.0,4.23,brake,0,0,80,0.5,False
46,1774376682.35,14.35,14.31,1.06,0.0,4.23,brake,0,0,80,0.5,False
47,1774376685.52,14.35,14.31,1.06,0.0,4.24,brake,0,0,80,0.5,False
48,1774376688.49,14.35,14.31,1.06,0.0,4.24,brake,0,0,80,0.5,False
49,1774376691.63,14.35,14.31,1.06,0.0,4.25,brake,0,0,80,0.5,False
50,1774376694.61,14.35,14.31,1.06,0.0,4.25,brake,0,0,80,0.5,False
51,1774376697.77,14.35,14.31,1.06,0.0,4.26,brake,0,0,80,0.5,False
52,1774376700.64,14.35,14.31,1.07,0.0,4.26,brake,0,0,80,0.5,False
53,1774376703.72,14.34,14.31,1.07,0.0,4.27,brake,0,0,80,0.5,False
54,1774376706.57,14.34,14.3,1.07,0.0,4.27,brake,0,0,80,0.5,False
55,1774376709.78,14.34,14.3,1.07,0.0,4.28,brake,0,0,80,0.5,False
56,1774376712.9,14.34,14.3,1.07,0.0,4.28,brake,0,0,80,0.5,False
57,1774376716.0,14.34,14.3,1.07,0.0,4.28,brake,0,0,80,0.5,False
58,1774376718.97,14.34,14.3,1.07,0.0,4.29,brake,0,0,80,0.5,False
59,1774376721.85,14.33,14.29,1.07,0.0,4.29,brake,0,0,80,0.5,False
60,1774376724.84,14.33,14.29,1.07,0.0,4.29,brake,0,0,80,0.5,False
61,1774376727.77,14.33,14.29,1.07,0.0,4.3,brake,0,0,80,0.5,False
62,1774376730.88,14.33,14.29,1.08,0.0,4.31,brake,0,0,80,0.5,False
63,1774376735.21,14.33,14.29,1.08,0.0,4.31,brake,0,0,80,0.5,False
64,1774376738.18,14.33,14.29,1.08,0.0,4.32,brake,0,0,80,0.5,False
65,1774376741.15,14.32,14.28,1.08,0.0,4.32,brake,0,0,80,0.5,False
66,1774376743.94,14.32,14.28,1.08,0.0,4.33,brake,0,0,80,0.5,False
67,1774376746.76,14.32,14.28,1.08,0.0,4.33,brake,0,0,80,0.5,False
68,1774376749.76,14.32,14.28,1.08,0.0,4.34,brake,0,0,80,0.5,False
69,1774376752.61,14.32,14.28,1.08,0.0,4.34,brake,0,0,80,0.5,False
70,1774376755.41,14.32,14.28,1.09,0.0,4.35,brake,0,0,80,0.5,False
71,1774376759.13,14.32,14.28,1.09,0.0,4.35,brake,0,0,80,0.5,False
72,1774376762.15,14.32,14.27,1.09,0.0,4.35,brake,0,0,80,0.5,False
73,1774376765.11,14.31,14.27,1.09,0.0,4.35,brake,0,0,80,0.5,False
74,1774376768.26,14.31,14.27,1.09,0.0,4.36,brake,0,0,80,0.5,False
75,1774376771.31,14.31,14.27,1.09,0.0,4.37,brake,0,0,80,0.5,False
76,1774376774.38,14.31,14.27,1.09,0.0,4.37,brake,0,0,80,0.5,False
77,1774376777.58,14.31,14.26,1.09,0.0,4.37,brake,0,0,80,0.5,False
78,1774376780.45,14.3,14.26,1.09,0.0,4.38,brake,0,0,80,0.5,False
79,1774376783.39,14.3,14.26,1.09,0.0,4.38,brake,0,0,80,0.5,False
80,1774376786.59,14.3,14.26,1.09,0.0,4.39,brake,0,0,80,0.5,False
81,1774376789.59,14.3,14.26,1.1,0.0,4.39,brake,0,0,80,0.5,False
82,1774376792.44,14.3,14.26,1.1,0.0,4.4,brake,0,0,80,0.5,False
83,1774376795.31,14.3,14.26,1.1,0.0,4.4,brake,0,0,80,0.5,False
84,1774376798.05,14.3,14.25,1.1,0.0,4.4,brake,0,0,80,0.5,False
85,1774376800.98,14.3,14.25,1.1,0.0,4.4,brake,0,0,80,0.5,False
86,1774376803.95,14.29,14.25,1.1,0.0,4.41,brake,0,0,80,0.5,False
87,1774376806.85,14.29,14.25,1.1,0.0,4.41,brake,0,0,80,0.5,False
88,1774376809.67,14.29,14.25,1.1,0.0,4.42,brake,0,0,80,0.5,False
89,1774376812.71,14.29,14.25,1.1,0.0,4.42,brake,0,0,80,0.5,False
90,1774376815.65,14.29,14.25,1.1,0.0,4.43,brake,0,0,80,0.5,False
91,1774376818.55,14.29,14.24,1.1,0.0,4.43,brake,0,0,80,0.5,False
92,1774376821.65,14.29,14.24,1.11,0.0,4.44,brake,0,0,80,0.5,False
93,1774376824.45,14.29,14.24,1.11,0.0,4.44,brake,0,0,80,0.5,False
94,1774376827.3,14.28,14.24,1.11,0.0,4.44,brake,0,0,80,0.5,False
95,1774376830.27,14.28,14.24,1.11,0.0,4.44,brake,0,0,80,0.5,False
96,1774376833.29,14.28,14.24,1.11,0.0,4.45,brake,0,0,80,0.5,False
97,1774376836.9,14.28,14.24,1.11,0.0,4.45,brake,0,0,80,0.5,False
98,1774376839.78,14.28,14.23,1.11,0.0,4.46,brake,0,0,80,0.5,False
99,1774376842.98,14.28,14.23,1.11,0.0,4.46,brake,0,0,80,0.5,False
100,1774376845.95,14.27,14.23,1.11,0.0,4.47,brake,0,0,80,0.5,False
