step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774373408.55,281.71,-110.92,-258.95,0.02,-113.19,drive,0.2,-1,0,0.5,False
1,1774373410.92,281.87,-88.66,-267.56,0.61,-108.33,drive,0.2,-1,0,0.5,False
2,1774373413.63,282.24,-22.97,-281.3,1.14,-94.67,drive,0.2,-1,0,0.5,False
3,1774373416.4,282.01,82.69,-269.62,1.63,-72.95,drive,0.2,-0.5,0,0.5,False
4,1774373419.13,279.97,158.6,-230.72,2.15,-55.5,drive,0.2,-0.3,0,0.5,False
5,1774373421.83,276.12,197.49,-192.97,2.67,-44.34,drive,0.2,-0.2,0,0.5,False
6,1774373424.8,270.39,219.92,-157.31,3.18,-35.58,brake,0,0,15.0,1.0,True
7,1774373427.71,264.02,212.29,-156.97,1.44,-36.48,drive,0.1,-0.3,0,0.5,False
8,1774373430.34,260.45,227.36,-127.04,1.7,-29.2,drive,0.1,-0.2,0,0.5,False
9,1774373432.93,256.3,235.17,-101.89,2.02,-23.42,drive,0.2,-0.2,0,0.5,False
10,1774373435.83,247.65,243.96,-42.59,5.55,-9.9,brake,0,0,10,0.5,False
11,1774373438.41,227.76,224.12,-40.56,7.59,-10.26,brake,0,0,15,0.5,False
12,1774373441.0,209.69,206.17,-38.29,5.84,-10.52,brake,0,0,10,0.5,False
13,1774373443.64,195.73,191.92,-38.45,4.62,-11.33,brake,0,0,10,0.5,False
14,1774373446.15,184.97,180.9,-38.57,3.41,-12.04,brake,0,0,10,0.5,False
15,1774373448.74,177.52,173.26,-38.69,2.23,-12.59,brake,0,0,10,0.5,False
16,1774373451.36,172.85,168.44,-38.79,1.06,-12.97,brake,0,0,20,0.5,False
17,1774373453.98,171.27,166.81,-38.85,0.07,-13.11,brake,0,0,30,1.0,False
18,1774373457.78,171.36,166.9,-38.8,0.0,-13.09,drive,0.1,-0.2,0,1.0,False
19,1774373462.08,171.09,166.97,-37.31,0.3,-12.6,drive,0.2,-0.2,0,1.0,False
20,1774373464.85,169.38,166.38,-31.74,0.9,-10.8,drive,0.2,-0.2,0,1.0,False
21,1774373467.54,166.48,165.19,-20.67,1.47,-7.13,drive,0.2,-0.2,0,1.0,False
22,1774373472.29,162.08,162.03,-4.23,2.03,-1.5,drive,0.2,-0.1,0,1.0,False
23,1774373476.13,152.07,151.95,6.06,2.57,2.28,drive,0.2,0.1,0,1.0,False
24,1774373479.28,141.66,141.56,-5.44,3.1,-2.2,brake,0,0,15.0,1.0,True
25,1774373482.08,133.45,133.34,-5.49,1.38,-2.36,drive,0.2,-0.1,0,1.0,False
26,1774373484.79,129.12,129.12,0.71,1.95,0.31,drive,0.2,0.1,0,1.0,False
27,1774373487.24,123.4,123.2,-7.1,2.51,-3.3,brake,0,0,20,1.0,False
28,1774373490.12,119.09,118.87,-7.2,0.28,-3.47,drive,0.1,-0.2,0,1.0,False
29,1774373492.67,118.0,117.92,-4.17,0.59,-2.02,drive,0.1,-0.1,0,1.0,False
30,1774373495.08,116.28,116.26,-1.62,0.88,-0.8,drive,0.1,-0.05,0,1.0,False
31,1774373497.59,113.9,113.9,0.14,1.18,0.07,drive,0.1,0.0,0,1.0,False
32,1774373500.4,110.73,110.73,0.17,1.46,0.09,drive,0.1,0.0,0,1.0,False
33,1774373503.42,106.37,106.37,0.21,1.75,0.11,drive,0.1,0.0,0,1.0,False
34,1774373506.39,100.87,100.87,0.23,2.02,0.13,drive,0.1,0.0,0,1.0,False
35,1774373508.8,94.66,94.66,0.26,2.3,0.16,drive,0.1,0.0,0,1.0,False
36,1774373511.36,88.89,88.89,0.28,2.56,0.18,drive,0.1,0.0,0,1.0,False
37,1774373514.94,82.1,82.1,0.31,2.83,0.21,drive,0.1,0.0,0,1.0,False
38,1774373517.66,71.82,71.82,0.33,3.09,0.26,brake,0,0,15.0,1.0,True
39,1774373520.2,64.73,64.73,0.32,1.38,0.28,drive,0.1,0.0,0,1.0,False
40,1774373523.28,61.02,61.02,0.34,1.68,0.31,drive,0.1,0.0,0,1.0,False
41,1774373525.87,55.66,55.66,0.36,1.96,0.37,drive,0.1,0.0,0,1.0,False
42,1774373528.5,50.32,50.32,0.37,2.24,0.42,drive,0.1,0.0,0,1.0,False
43,1774373531.07,44.12,44.12,0.38,2.52,0.49,drive,0.1,0.0,0,1.0,False
44,1774373533.52,37.56,37.56,0.39,2.79,0.59,drive,0.1,0.0,0,1.0,False
45,1774373536.58,30.43,30.43,0.4,3.05,0.75,brake,0,0,15.0,1.0,True
46,1774373540.45,22.54,22.54,0.4,1.33,1.01,drive,0.1,0.0,0,1.0,False
47,1774373542.86,17.09,17.09,0.4,1.63,1.35,brake,0,0,20,1.0,False
48,1774373545.22,14.76,14.76,0.4,0.07,1.56,brake,0,0,50,1.0,False
49,1774373547.75,14.82,14.82,0.4,0.0,1.56,brake,0,0,80,0.5,False
50,1774373550.39,14.82,14.81,0.4,0.0,1.56,brake,0,0,100,0.5,False
51,1774373552.62,14.82,14.81,0.41,0.0,1.57,brake,0,0,100,0.5,False
52,1774373555.04,14.82,14.81,0.41,0.0,1.58,brake,0,0,100,0.5,False
53,1774373560.95,14.81,14.81,0.41,0.0,1.58,brake,0,0,100,0.5,False
54,1774373563.5,14.79,14.78,0.42,0.0,1.61,brake,0,0,100,0.5,False
55,1774373569.12,14.79,14.78,0.42,0.0,1.62,brake,0,0,100,0.5,False
56,1774373571.57,14.76,14.76,0.43,0.0,1.65,brake,0,0,100,0.5,False
57,1774373573.82,14.76,14.76,0.43,0.0,1.66,brake,0,0,100,0.5,False
58,1774373576.54,14.76,14.75,0.43,0.0,1.67,brake,0,0,100,0.5,False
59,1774373579.15,14.76,14.75,0.43,0.0,1.68,brake,0,0,100,0.5,False
60,1774373581.51,14.75,14.75,0.43,0.0,1.68,brake,0,0,100,0.5,False
61,1774373586.83,14.75,14.75,0.43,0.0,1.69,brake,0,0,100,0.5,False
62,1774373589.35,14.73,14.73,0.44,0.0,1.71,brake,0,0,100,0.5,False
63,1774373594.44,14.73,14.72,0.44,0.0,1.72,brake,0,0,100,0.5,False
64,1774373596.63,14.71,14.71,0.45,0.0,1.74,brake,0,0,100,0.5,False
65,1774373599.26,14.71,14.7,0.45,0.0,1.75,brake,0,0,100,0.5,False
66,1774373601.85,14.71,14.7,0.45,0.0,1.76,brake,0,0,100,0.5,False
67,1774373604.38,14.71,14.7,0.45,0.0,1.76,brake,0,0,100,0.5,False
68,1774373606.9,14.7,14.7,0.45,0.0,1.77,brake,0,0,100,0.5,False
69,1774373609.15,14.7,14.69,0.46,0.0,1.78,brake,0,0,100,0.5,False
70,1774373611.71,14.7,14.69,0.46,0.0,1.78,brake,0,0,100,0.5,False
71,1774373614.14,14.7,14.69,0.46,0.0,1.79,brake,0,0,100,0.5,False
72,1774373616.57,14.7,14.69,0.46,0.0,1.8,brake,0,0,100,0.5,False
73,1774373619.19,14.69,14.69,0.46,0.0,1.81,brake,0,0,100,0.5,False
74,1774373622.21,14.69,14.68,0.47,0.0,1.81,brake,0,0,100,0.5,False
75,1774373624.81,14.69,14.68,0.47,0.0,1.82,brake,0,0,100,0.5,False
76,1774373627.28,14.68,14.68,0.47,0.0,1.84,brake,0,0,100,0.5,False
77,1774373629.6,14.68,14.67,0.47,0.0,1.85,brake,0,0,100,0.5,False
78,1774373631.88,14.68,14.67,0.48,0.0,1.85,brake,0,0,100,0.5,False
79,1774373634.52,14.68,14.67,0.48,0.0,1.86,brake,0,0,100,0.5,False
80,1774373636.9,14.68,14.67,0.48,0.0,1.87,brake,0,0,100,0.5,False
81,1774373640.21,14.67,14.67,0.48,0.0,1.87,brake,0,0,100,0.5,False
82,1774373642.64,14.67,14.66,0.48,0.0,1.89,brake,0,0,100,0.5,False
83,1774373645.11,14.67,14.66,0.49,0.0,1.9,brake,0,0,100,0.5,False
84,1774373647.41,14.66,14.66,0.49,0.0,1.91,brake,0,0,100,0.5,False
85,1774373649.84,14.66,14.66,0.49,0.0,1.91,brake,0,0,100,0.5,False
86,1774373652.15,14.66,14.65,0.49,0.0,1.92,brake,0,0,100,0.5,False
87,1774373654.62,14.66,14.65,0.49,0.0,1.93,brake,0,0,100,0.5,False
88,1774373656.91,14.66,14.65,0.49,0.0,1.93,brake,0,0,100,0.5,False
89,1774373659.39,14.66,14.65,0.5,0.0,1.94,brake,0,0,100,0.5,False
90,1774373661.88,14.65,14.64,0.5,0.0,1.95,brake,0,0,100,0.5,False
91,1774373664.28,14.65,14.64,0.5,0.0,1.96,brake,0,0,100,0.5,False
92,1774373666.78,14.65,14.64,0.5,0.0,1.97,brake,0,0,100,0.5,False
93,1774373669.1,14.65,14.64,0.5,0.0,1.97,brake,0,0,100,0.5,False
94,1774373671.61,14.65,14.64,0.51,0.0,1.98,brake,0,0,100,0.5,False
95,1774373673.87,14.64,14.63,0.51,0.0,1.99,brake,0,0,100,0.5,False
96,1774373676.21,14.64,14.63,0.51,0.0,1.99,brake,0,0,100,0.5,False
97,1774373678.73,14.64,14.63,0.51,0.0,2.0,brake,0,0,100,0.5,False
98,1774373680.96,14.64,14.63,0.51,0.0,2.01,brake,0,0,100,0.5,False
99,1774373683.31,14.63,14.63,0.52,0.0,2.02,brake,0,0,100,0.5,False
100,1774373685.7,14.63,14.62,0.52,0.0,2.03,brake,0,0,100,0.5,False
