step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774374235.02,45.39,-45.02,5.81,0.01,172.64,drive,0.2,1.0,0,0.5,False
1,1774374237.84,46.03,-44.85,10.36,0.62,166.99,drive,0.2,1.0,0,0.5,False
2,1774374240.94,48.19,-42.89,21.97,1.17,152.88,drive,0.2,1.0,0,0.5,False
3,1774374243.56,51.58,-34.78,38.09,1.66,132.39,drive,0.2,1.0,0,0.5,False
4,1774374247.06,54.21,-14.87,52.13,2.09,105.92,drive,0.2,1.0,0,0.5,False
5,1774374250.1,55.57,11.58,54.35,2.45,77.97,drive,0.2,0.5,0,0.5,False
6,1774374254.3,53.34,25.47,46.87,2.89,61.48,drive,0.2,0.5,0,0.5,False
7,1774374257.01,47.62,31.58,35.64,3.26,48.46,brake,0,0,15.0,1.0,True
8,1774374261.89,43.27,24.66,35.56,1.49,55.26,drive,0.2,0.5,0,0.5,False
9,1774374264.76,39.09,25.22,29.87,1.94,49.83,drive,0.2,0.5,0,0.5,False
10,1774374268.11,35.11,27.49,21.84,2.36,38.46,drive,0.2,0.4,0,0.5,False
11,1774374271.9,28.62,24.71,14.45,2.76,30.32,drive,0.2,0.3,0,0.5,False
12,1774374274.44,19.72,17.13,9.78,3.17,29.72,brake,0,0,20,0.5,False
13,1774374280.84,14.88,11.21,9.77,0.89,41.08,drive,0.1,0.5,0,0.5,False
14,1774374283.61,11.09,6.8,8.76,1.12,52.15,drive,0.1,0.6,0,0.5,False
15,1774374286.66,8.83,5.38,7.0,1.91,52.5,drive,0.1,0.6,0,0.5,False
16,1774374292.67,6.33,1.04,6.25,2.48,80.54,drive,0.1,1.0,0,0.5,False
17,1774374295.55,13.36,-7.56,11.02,1.87,124.44,drive,0.2,1.0,0,0.5,False
18,1774374298.44,15.98,-7.15,14.29,1.72,116.56,drive,0.2,1.0,0,0.5,False
19,1774374301.11,18.17,-3.64,17.8,2.14,101.54,drive,0.2,1.0,0,0.5,False
20,1774374303.99,19.03,2.38,18.88,2.52,82.81,drive,0.2,1.0,0,0.5,False
21,1774374306.76,17.92,7.76,16.16,2.84,64.36,drive,0.2,1.0,0,0.5,False
22,1774374309.56,14.39,9.99,10.36,3.09,46.04,brake,0,0,15.0,1.0,True
23,1774374312.23,10.66,3.46,10.08,1.35,71.07,drive,0.1,1.0,0,0.5,False
24,1774374315.29,9.57,3.42,8.94,1.51,69.09,drive,0.1,1.0,0,0.5,False
25,1774374318.0,8.4,2.5,8.02,1.61,72.69,drive,0.1,1.0,0,0.5,False
26,1774374320.49,7.54,1.65,7.36,1.7,77.38,drive,0.1,1.0,0,0.5,False
27,1774374323.19,7.1,0.84,7.05,2.14,83.2,drive,0.1,1.0,0,0.5,False
28,1774374328.43,8.23,-0.97,8.18,3.04,96.73,brake,0,0,15.0,1.0,True
29,1774374331.06,17.12,-14.81,8.58,1.36,149.92,drive,0.2,1.0,0,0.5,False
30,1774374333.85,20.34,-13.99,14.76,1.55,133.46,drive,0.2,1.0,0,0.5,False
31,1774374336.69,22.66,-11.81,19.34,1.06,121.42,drive,0.2,1.0,0,0.5,False
32,1774374342.56,23.46,-11.07,20.68,0.21,118.15,drive,0.2,1.0,0,0.5,False
33,1774374345.26,20.8,-14.05,15.34,1.96,132.49,drive,0.2,1.0,0,0.5,False
34,1774374348.23,17.43,-15.31,8.34,1.58,151.42,drive,0.2,1.0,0,0.5,False
35,1774374351.06,14.6,-13.65,5.18,0.42,159.2,drive,0.2,1.0,0,0.5,False
36,1774374354.05,15.06,-13.43,6.81,0.89,153.1,drive,0.2,1.0,0,0.5,False
37,1774374356.75,18.41,-13.33,12.71,1.75,136.36,drive,0.2,1.0,0,0.5,False
38,1774374359.39,21.6,-10.37,18.95,1.72,118.7,drive,0.2,1.0,0,0.5,False
39,1774374362.79,23.2,-6.74,22.2,1.04,106.89,drive,0.2,1.0,0,0.5,False
40,1774374365.61,23.49,-7.66,22.2,0.24,109.02,drive,0.2,1.0,0,0.5,False
41,1774374368.61,22.86,-10.76,20.17,1.06,118.07,drive,0.2,1.0,0,0.5,False
42,1774374371.23,21.04,-14.0,15.71,1.48,131.7,drive,0.2,1.0,0,0.5,False
43,1774374374.27,18.7,-15.24,10.83,1.09,144.6,drive,0.2,1.0,0,0.5,False
44,1774374377.27,16.96,-14.45,8.88,0.17,148.44,drive,0.2,1.0,0,0.5,False
45,1774374379.97,17.61,-13.94,10.76,0.82,142.35,drive,0.2,1.0,0,0.5,False
46,1774374382.92,19.78,-12.66,15.21,1.34,129.77,drive,0.2,1.0,0,0.5,False
47,1774374385.61,22.08,-10.38,19.49,1.22,118.05,drive,0.2,1.0,0,0.5,False
48,1774374388.33,23.16,-8.14,21.68,0.66,110.57,drive,0.2,1.0,0,0.5,False
49,1774374391.08,23.36,-8.12,21.9,0.08,110.33,brake,0,0,80,0.5,False
50,1774374393.68,23.14,-7.51,21.89,0.2,108.92,drive,0.2,1.0,0,0.5,False
51,1774374396.37,22.69,-9.89,20.42,0.8,115.85,drive,0.2,1.0,0,0.5,False
52,1774374399.09,21.59,-12.75,17.43,1.07,126.19,drive,0.2,1.0,0,0.5,False
53,1774374401.92,20.02,-14.3,14.0,0.86,135.62,drive,0.2,1.0,0,0.5,False
54,1774374404.51,18.79,-14.34,12.14,0.23,139.75,drive,0.2,1.0,0,0.5,False
55,1774374407.18,18.94,-13.82,12.94,0.5,136.88,drive,0.2,1.0,0,0.5,False
56,1774374409.66,20.24,-12.49,15.93,0.98,128.1,drive,0.2,1.0,0,0.5,False
57,1774374412.38,21.65,-10.09,19.16,1.03,117.76,drive,0.2,1.0,0,0.5,False
58,1774374415.05,22.6,-8.2,21.06,0.63,111.26,drive,0.2,1.0,0,0.5,False
59,1774374418.09,22.86,-7.79,21.49,0.06,109.93,drive,0.1,1.0,0,0.5,False
60,1774374420.89,22.41,-10.18,19.96,0.88,117.03,drive,0.2,1.0,0,0.5,False
61,1774374424.16,21.19,-12.77,16.91,1.03,127.06,drive,0.2,1.0,0,0.5,False
62,1774374426.81,19.36,-13.5,13.88,0.72,134.21,drive,0.2,1.0,0,0.5,False
63,1774374429.53,18.61,-13.46,12.85,0.01,136.34,drive,0.1,1.0,0,0.5,False
64,1774374432.4,19.02,-12.89,13.98,0.47,132.68,drive,0.2,1.0,0,0.5,False
65,1774374435.02,20.25,-11.51,16.66,0.96,124.64,drive,0.2,1.0,0,0.5,False
66,1774374437.99,21.58,-9.16,19.55,1.0,115.1,drive,0.2,1.0,0,0.5,False
67,1774374440.92,22.46,-7.65,21.12,0.57,109.92,drive,0.2,1.0,0,0.5,False
68,1774374443.59,22.63,-7.75,21.26,0.04,110.03,brake,0,0,80,0.5,False
69,1774374446.41,22.49,-7.37,21.25,0.18,109.12,drive,0.2,1.0,0,0.5,False
70,1774374449.33,22.07,-9.25,20.04,0.65,114.78,drive,0.2,1.0,0,0.5,False
71,1774374452.28,21.17,-11.33,17.88,0.81,122.36,drive,0.2,1.0,0,0.5,False
72,1774374455.03,20.04,-12.4,15.74,0.55,128.24,drive,0.2,1.0,0,0.5,False
73,1774374459.79,19.49,-12.43,15.01,0.02,129.62,drive,0.1,1.0,0,0.5,False
74,1774374462.47,19.96,-11.94,15.99,0.39,126.75,drive,0.1,1.0,0,0.5,False
75,1774374465.51,20.6,-11.01,17.42,0.48,122.3,drive,0.1,1.0,0,0.5,False
76,1774374468.38,21.19,-10.39,18.47,0.32,119.37,drive,0.1,1.0,0,0.5,False
77,1774374471.06,21.41,-10.27,18.78,0.05,118.66,drive,0.1,1.0,0,0.5,False
78,1774374474.05,21.29,-10.71,18.39,0.19,120.22,drive,0.1,1.0,0,0.5,False
79,1774374476.77,20.82,-11.5,17.36,0.37,123.53,drive,0.1,1.0,0,0.5,False
80,1774374479.47,20.26,-12.16,16.21,0.32,126.88,drive,0.1,1.0,0,0.5,False
81,1774374482.24,19.89,-12.39,15.56,0.11,128.54,drive,0.1,1.0,0,0.5,False
82,1774374485.04,19.87,-12.17,15.71,0.14,127.74,drive,0.1,1.0,0,0.5,False
83,1774374487.94,20.22,-11.61,16.56,0.33,125.04,drive,0.1,1.0,0,0.5,False
84,1774374490.91,20.75,-10.96,17.62,0.34,121.88,drive,0.1,1.0,0,0.5,False
85,1774374494.25,21.12,-10.56,18.29,0.2,120.0,drive,0.1,1.0,0,0.5,False
86,1774374497.87,21.16,-10.79,18.2,0.06,120.66,drive,0.1,1.0,0,0.5,False
87,1774374500.87,20.72,-11.35,17.34,0.31,123.22,drive,0.1,1.0,0,0.5,False
88,1774374503.72,20.2,-11.85,16.36,0.28,125.93,drive,0.1,1.0,0,0.5,False
89,1774374506.62,19.84,-12.02,15.78,0.09,127.29,drive,0.1,1.0,0,0.5,False
90,1774374509.86,19.83,-11.78,15.95,0.14,126.46,drive,0.1,1.0,0,0.5,False
91,1774374512.46,20.18,-11.32,16.71,0.3,124.13,drive,0.1,1.0,0,0.5,False
92,1774374515.06,20.6,-10.62,17.65,0.33,121.04,drive,0.1,1.0,0,0.5,False
93,1774374518.08,20.93,-10.07,18.34,0.21,118.76,drive,0.1,1.0,0,0.5,False
94,1774374520.94,21.01,-10.17,18.38,0.03,118.96,drive,0.1,1.0,0,0.5,False
95,1774374523.79,20.8,-10.67,17.86,0.22,120.85,drive,0.1,1.0,0,0.5,False
96,1774374526.46,20.41,-11.26,17.03,0.27,123.47,drive,0.1,1.0,0,0.5,False
97,1774374529.16,20.05,-11.68,16.29,0.18,125.63,drive,0.1,1.0,0,0.5,False
98,1774374536.2,19.87,-11.71,16.05,0.0,126.12,drive,0.1,1.0,0,0.5,False
99,1774374539.17,19.93,-11.39,16.35,0.17,124.87,drive,0.1,1.0,0,0.5,False
100,1774374542.0,20.25,-10.93,17.04,0.27,122.68,drive,0.1,1.0,0,0.5,False
