step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774378147.04,168.89,-16.1,168.12,0.03,95.47,drive,0.2,1.0,0,0.5,False
1,1774378149.56,168.88,-2.09,168.87,0.61,90.71,drive,0.2,1.0,0,0.5,False
2,1774378152.08,168.68,37.05,164.56,1.15,77.31,drive,0.2,1.0,0,0.5,False
3,1774378154.49,167.52,92.31,139.79,1.64,56.56,drive,0.2,1.0,0,0.5,False
4,1774378157.23,164.57,144.68,78.44,2.06,28.46,drive,0.2,0.5,0,0.5,False
5,1774378159.76,158.95,158.14,16.02,2.57,5.78,drive,0.2,0.2,0,0.5,False
6,1774378162.22,152.05,151.56,-12.24,3.1,-4.62,brake,0,0,15.0,1.0,True
7,1774378164.77,145.76,145.17,-13.13,1.38,-5.17,drive,0.2,-0.2,0,0.5,False
8,1774378167.15,141.82,141.82,0.35,1.96,0.14,drive,0.2,0.1,0,0.5,False
9,1774378169.67,136.74,136.51,-7.96,2.52,-3.34,drive,0.2,-0.3,0,0.5,False
10,1774378172.11,127.39,120.99,39.88,5.68,18.24,brake,0,0,20,1.0,False
11,1774378174.59,112.36,103.82,42.96,6.72,22.48,brake,0,0,30,1.0,False
12,1774378178.05,98.77,89.34,42.11,3.71,25.24,brake,0,0,15.0,1.0,True
13,1774378180.67,88.51,77.85,42.12,1.98,28.41,drive,0.1,0.3,0,1.0,False
14,1774378183.67,83.74,78.83,28.25,2.23,19.72,drive,0.2,0.2,0,1.0,False
15,1774378186.19,76.98,75.03,17.24,2.76,12.94,drive,0.2,0.2,0,1.0,False
16,1774378189.61,69.87,69.68,5.13,3.27,4.21,brake,0,0,10,1.0,False
17,1774378192.12,59.67,59.48,4.8,2.07,4.61,drive,0.1,0.2,0,1.0,False
18,1774378194.81,54.28,54.24,-2.22,2.33,-2.35,drive,0.1,-0.2,0,1.0,False
19,1774378197.3,47.87,47.65,4.54,2.58,5.44,drive,0.1,0.2,0,1.0,False
20,1774378199.86,41.27,41.22,-1.88,2.82,-2.6,drive,0.1,-0.2,0,1.0,False
21,1774378202.4,33.89,33.64,4.09,3.06,6.93,brake,0,0,15.0,1.0,True
22,1774378204.85,27.5,27.16,4.3,1.34,9.0,drive,0.1,0.2,0,1.0,False
23,1774378207.39,24.04,23.94,2.2,1.63,5.24,drive,0.1,0.2,0,1.0,False
24,1774378209.81,19.72,19.72,0.04,1.9,0.11,brake,0,0,30,1.0,False
25,1774378212.39,16.99,16.99,-0.02,0.21,-0.08,brake,0,0,80,0.5,False
26,1774378214.88,17.25,17.25,-0.05,0.01,-0.17,brake,0,0,80,0.5,False
27,1774378218.05,17.23,17.23,-0.05,0.0,-0.17,brake,0,0,80,0.5,False
28,1774378220.61,17.23,17.23,-0.05,0.0,-0.17,brake,0,0,80,0.5,False
29,1774378223.12,17.23,17.23,-0.05,0.0,-0.16,brake,0,0,80,0.5,False
30,1774378226.34,17.23,17.23,-0.05,0.0,-0.16,brake,0,0,80,0.5,False
31,1774378228.74,17.23,17.23,-0.05,0.0,-0.16,brake,0,0,80,0.5,False
32,1774378231.01,17.23,17.23,-0.05,0.0,-0.16,brake,0,0,80,0.5,False
33,1774378233.33,17.23,17.23,-0.05,0.0,-0.16,brake,0,0,80,0.5,False
34,1774378235.69,17.22,17.22,-0.05,0.0,-0.16,brake,0,0,80,0.5,False
35,1774378238.1,17.22,17.22,-0.05,0.0,-0.15,brake,0,0,80,0.5,False
36,1774378240.53,17.22,17.22,-0.05,0.0,-0.15,brake,0,0,80,0.5,False
37,1774378242.7,17.22,17.22,-0.05,0.0,-0.15,brake,0,0,80,0.5,False
38,1774378245.25,17.22,17.22,-0.05,0.0,-0.15,brake,0,0,80,0.5,False
39,1774378247.47,17.22,17.22,-0.04,0.0,-0.15,brake,0,0,80,0.5,False
40,1774378249.67,17.22,17.22,-0.05,0.0,-0.15,brake,0,0,80,0.5,False
41,1774378251.96,17.22,17.22,-0.04,0.0,-0.15,brake,0,0,80,0.5,False
42,1774378255.43,17.22,17.22,-0.04,0.0,-0.15,brake,0,0,80,0.5,False
43,1774378257.74,17.22,17.22,-0.04,0.0,-0.15,brake,0,0,80,0.5,False
44,1774378261.43,17.22,17.22,-0.04,0.0,-0.15,brake,0,0,80,0.5,False
45,1774378263.87,17.21,17.21,-0.04,0.0,-0.15,brake,0,0,80,0.5,False
46,1774378268.19,17.21,17.21,-0.04,0.0,-0.15,brake,0,0,80,0.5,False
47,1774378271.07,17.21,17.21,-0.04,0.0,-0.14,brake,0,0,80,0.5,False
48,1774378273.41,17.21,17.21,-0.04,0.0,-0.14,brake,0,0,80,0.5,False
49,1774378276.03,17.2,17.2,-0.04,0.0,-0.14,brake,0,0,80,0.5,False
50,1774378279.45,17.2,17.2,-0.04,0.0,-0.14,brake,0,0,80,0.5,False
51,1774378281.66,17.2,17.2,-0.04,0.0,-0.14,brake,0,0,80,0.5,False
52,1774378284.4,17.2,17.2,-0.04,0.0,-0.14,brake,0,0,80,0.5,False
53,1774378287.12,17.2,17.2,-0.04,0.0,-0.13,brake,0,0,80,0.5,False
54,1774378289.34,17.2,17.2,-0.04,0.0,-0.13,brake,0,0,80,0.5,False
