step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774380358.21,249.92,186.38,166.5,0.01,41.77,drive,0.2,0.4,0,1.0,False
1,1774380363.65,249.19,192.07,158.76,0.67,39.58,drive,0.2,0.4,0,1.0,False
2,1774380367.0,245.48,205.24,134.66,1.34,33.27,drive,0.2,0.3,0,1.0,False
3,1774380369.94,240.88,217.05,104.47,1.95,25.7,drive,0.2,0.2,0,1.0,False
4,1774380374.03,234.91,222.29,75.96,2.55,18.87,drive,0.2,0.1,0,1.0,False
5,1774380376.96,224.31,216.64,58.16,3.15,15.03,brake,0,0,15.0,1.0,True
6,1774380380.78,217.38,209.49,58.06,1.48,15.49,drive,0.2,0.2,0,1.0,False
7,1774380383.88,211.1,208.0,36.02,2.11,9.83,drive,0.2,0.1,0,1.0,False
8,1774380387.09,203.84,202.66,21.97,2.71,6.19,drive,0.2,0.1,0,1.0,False
9,1774380390.01,194.45,194.38,4.96,3.29,1.46,brake,0,0,15.0,1.0,True
10,1774380393.11,187.05,186.99,4.84,1.62,1.48,drive,0.1,0.1,0,1.0,False
11,1774380396.14,180.61,180.58,3.21,3.17,1.02,brake,0,0,10,1.0,False
12,1774380399.48,168.04,167.91,6.5,4.99,2.22,brake,0,0,20,1.0,False
13,1774380402.32,149.19,148.74,11.48,5.77,4.41,brake,0,0,30,1.0,False
14,1774380405.4,136.72,136.34,10.16,2.65,4.26,drive,0.1,0.2,0,1.0,False
15,1774380408.57,128.26,127.74,-11.55,2.89,-5.17,drive,0.1,-0.2,0,1.0,False
16,1774380411.51,118.75,118.35,9.71,3.11,4.69,brake,0,0,15.0,1.0,True
17,1774380414.54,111.99,111.58,9.63,1.39,4.93,drive,0.0,0.2,0,1.0,False
18,1774380417.56,107.82,107.82,0.65,1.38,0.35,drive,0.0,0.1,0,1.0,False
19,1774380420.53,103.66,103.59,-3.66,1.36,-2.02,drive,0.0,-0.1,0,1.0,False
20,1774380423.47,99.64,99.64,0.37,1.35,0.21,drive,0.0,0.1,0,1.0,False
21,1774380426.35,95.72,95.66,-3.48,1.34,-2.08,drive,0.0,-0.1,0,1.0,False
22,1774380429.45,91.92,91.92,0.18,1.32,0.11,drive,0.0,0.1,0,1.0,False
23,1774380432.49,87.78,87.72,-3.29,1.31,-2.15,drive,0.0,-0.1,0,1.0,False
24,1774380436.33,83.77,83.77,-0.01,1.3,-0.01,drive,0.0,0.0,0,1.0,False
25,1774380439.31,78.87,78.87,-0.0,1.28,-0.0,drive,0.0,0.0,0,1.0,False
26,1774380443.63,75.09,75.09,0.01,1.27,0.01,drive,0.0,0.0,0,1.0,False
27,1774380446.6,69.62,69.62,0.03,1.25,0.03,drive,0.0,0.0,0,1.0,False
28,1774380449.59,65.9,65.9,0.04,1.24,0.04,drive,0.0,0.0,0,1.0,False
29,1774380452.49,62.24,62.24,0.05,1.23,0.05,drive,0.0,0.0,0,1.0,False
30,1774380455.69,58.67,58.67,0.06,1.22,0.06,drive,0.0,0.1,0,1.0,False
31,1774380458.76,54.83,54.79,-1.94,1.2,-2.03,drive,0.0,-0.2,0,1.0,False
32,1774380461.55,51.15,51.12,1.81,1.18,2.03,drive,0.0,0.2,0,1.0,False
33,1774380464.55,47.86,47.84,-1.64,1.17,-1.97,drive,0.0,-0.2,0,1.0,False
34,1774380467.29,44.44,44.42,1.49,1.15,1.92,drive,0.0,0.2,0,1.0,False
35,1774380470.91,41.29,41.27,-1.4,1.14,-1.94,drive,0.0,-0.2,0,1.0,False
36,1774380473.97,37.18,37.16,1.17,1.12,1.8,drive,0.0,0.2,0,1.0,False
37,1774380476.79,33.76,33.74,-1.17,1.11,-1.98,drive,0.0,-0.2,0,1.0,False
38,1774380479.81,30.67,30.65,0.93,1.1,1.74,drive,0.0,0.2,0,1.0,False
39,1774380483.37,27.38,27.36,-0.94,1.09,-1.96,drive,0.0,-0.2,0,1.0,False
40,1774380486.37,23.5,23.49,0.66,1.08,1.6,drive,0.0,0.2,0,1.0,False
41,1774380490.2,20.28,20.27,-0.74,1.07,-2.08,drive,0.0,-0.2,0,1.0,False
42,1774380493.27,16.18,16.18,0.37,1.05,1.3,drive,0.0,0.2,0,1.0,False
43,1774380496.33,13.0,12.99,-0.53,1.04,-2.35,drive,0.0,-0.2,0,1.0,False
44,1774380499.21,9.82,9.82,0.16,1.03,0.91,drive,0.0,0.2,0,1.0,False
45,1774380502.18,6.87,6.86,-0.35,1.02,-2.92,drive,0.0,-0.2,0,1.0,False
46,1774380505.2,3.84,3.84,-0.03,1.01,-0.39,drive,0.0,-0.2,0,1.0,False
