step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774377308.31,280.88,157.22,232.76,0.02,55.96,drive,0.1,0.5,0,1.0,False
1,1774377310.68,280.75,161.22,229.84,0.34,54.95,drive,0.2,0.5,0,1.0,False
2,1774377312.86,280.02,178.52,215.74,0.94,50.39,drive,0.3,0.5,0,1.0,False
3,1774377314.93,278.25,211.35,180.97,1.78,40.57,drive,0.4,0.5,0,1.0,False
4,1774377317.08,274.71,251.17,111.25,2.82,23.89,drive,0.5,0.3,0,1.0,False
5,1774377319.25,268.1,266.69,27.48,4.12,5.88,brake,0,0,15.0,1.0,True
6,1774377321.67,259.91,259.63,11.92,2.55,2.63,drive,0.2,0.1,0,1.0,False
7,1774377323.86,253.49,253.44,-4.75,3.08,-1.07,brake,0,0,15.0,1.0,True
8,1774377326.19,247.59,247.46,-8.16,1.44,-1.89,drive,0.1,-0.2,0,1.0,False
9,1774377328.77,244.11,243.86,11.02,1.73,2.59,drive,0.1,0.2,0,1.0,False
10,1774377331.54,239.42,239.29,-7.85,2.04,-1.88,drive,0.1,-0.2,0,1.0,False
11,1774377333.7,233.14,232.1,22.0,3.25,5.42,brake,0,0,10,0.5,False
12,1774377335.85,224.26,222.04,31.47,4.46,8.07,brake,0,0,15,0.5,False
13,1774377337.9,213.31,210.15,36.56,5.05,9.87,brake,0,0,20,0.5,False
14,1774377339.95,202.14,198.34,39.0,4.56,11.12,brake,0,0,20,0.5,False
15,1774377342.24,194.25,190.54,37.8,2.37,11.22,drive,0.1,0.2,0,1.0,False
16,1774377344.49,188.83,188.27,14.58,2.59,4.43,drive,0.2,0.1,0,1.0,False
17,1774377346.79,182.77,182.76,-2.23,3.1,-0.7,brake,0,0,15.0,1.0,True
18,1774377349.19,176.53,176.47,-4.62,1.43,-1.5,drive,0.1,-0.1,0,1.0,False
19,1774377352.43,173.03,173.02,2.09,1.67,0.69,drive,0.1,0.1,0,1.0,False
20,1774377354.6,167.38,167.32,-4.71,1.94,-1.61,drive,0.1,-0.1,0,1.0,False
21,1774377356.8,163.07,163.04,3.11,2.21,1.09,drive,0.1,0.1,0,1.0,False
22,1774377358.88,158.06,157.97,-5.21,2.47,-1.89,drive,0.1,-0.1,0,1.0,False
23,1774377361.22,152.72,152.67,3.83,2.73,1.44,drive,0.1,0.1,0,1.0,False
24,1774377363.52,146.19,146.07,-5.72,2.98,-2.24,drive,0.1,-0.1,0,1.0,False
25,1774377365.67,139.26,139.2,4.06,3.23,1.67,brake,0,0,15.0,1.0,True
