step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774372578.27,241.73,-62.8,233.44,0.02,105.06,drive,0.2,1,0,0.5,False
1,1774372580.62,241.8,-49.67,236.64,0.59,101.85,drive,0.2,1,0,0.5,False
2,1774372582.89,241.95,-2.27,241.94,1.11,90.54,drive,0.2,1,0,0.5,False
3,1774372585.28,241.47,79.91,227.86,1.59,70.68,drive,0.2,0.7,0,0.5,False
4,1774372587.43,239.33,163.14,175.12,2.08,47.03,drive,0.2,0.5,0,0.5,False
5,1774372589.68,235.4,214.02,98.03,2.6,24.61,drive,0.2,0.3,0,0.5,False
6,1774372591.85,229.58,226.71,36.21,3.12,9.08,brake,0,0,15.0,1.0,True
7,1774372595.69,223.82,222.23,26.65,1.44,6.84,drive,0.1,0.2,0,0.5,False
8,1774372597.89,218.22,218.0,9.75,1.7,2.56,drive,0.1,0.1,0,0.5,False
9,1774372600.32,214.28,214.25,-3.28,1.98,-0.88,drive,0.1,-0.1,0,0.5,False
10,1774372602.71,209.24,209.16,5.76,2.69,1.58,drive,0.1,0.1,0,0.5,False
11,1774372605.46,198.88,197.81,-20.65,6.03,-5.96,brake,0,0,15.0,1.0,True
12,1774372607.53,178.93,176.68,-28.29,6.99,-9.1,brake,0,0,20,1.0,False
13,1774372609.85,165.95,163.43,-28.78,4.71,-9.99,brake,0,0,15.0,1.0,True
14,1774372611.87,156.32,153.67,-28.68,2.96,-10.57,brake,0,0,10,1.0,False
15,1774372613.89,151.14,148.4,-28.63,1.79,-10.92,brake,0,0,5,1.0,False
16,1774372616.15,147.98,145.19,-28.61,1.19,-11.15,drive,0.1,-0.2,0,1.0,False
17,1774372618.54,145.14,143.91,-18.88,1.46,-7.47,drive,0.1,-0.2,0,1.0,False
18,1774372620.84,141.54,141.42,-6.01,1.74,-2.43,drive,0.2,-0.1,0,1.0,False
19,1774372623.19,137.19,137.14,3.36,2.3,1.4,drive,0.2,0.1,0,1.0,False
20,1774372626.01,131.43,131.37,-4.05,2.85,-1.77,drive,0.2,-0.1,0,1.0,False
21,1774372628.93,123.16,123.08,4.44,3.37,2.07,brake,0,0,15.0,1.0,True
22,1774372631.37,114.23,114.07,5.91,1.68,2.97,drive,0.2,0.1,0,1.0,False
23,1774372633.65,109.89,109.89,0.62,2.22,0.32,drive,0.2,0.1,0,1.0,False
24,1774372635.97,104.51,104.3,-6.7,2.77,-3.67,drive,0.2,-0.2,0,1.0,False
25,1774372638.15,97.73,97.45,7.44,3.29,4.36,brake,0,0,10,0.5,False
26,1774372640.37,91.27,90.76,9.7,2.13,6.1,drive,0.2,0.2,0,1.0,False
27,1774372642.54,86.28,86.28,-0.62,2.66,-0.41,drive,0.2,-0.1,0,1.0,False
28,1774372644.73,80.31,80.22,3.69,3.18,2.63,brake,0,0,15.0,1.0,True
29,1774372647.08,74.24,74.09,4.69,1.51,3.63,drive,0.1,0.2,0,1.0,False
30,1774372649.36,70.57,70.56,-1.17,1.77,-0.95,drive,0.1,-0.1,0,1.0,False
31,1774372651.68,66.38,66.37,1.16,2.04,1.0,drive,0.2,0.1,0,1.0,False
32,1774372654.1,61.34,61.31,-2.02,2.59,-1.89,drive,0.2,-0.1,0,1.0,False
33,1774372656.35,54.77,54.75,1.59,3.12,1.66,brake,0,0,15.0,1.0,True
34,1774372658.49,48.71,48.66,2.18,1.44,2.57,drive,0.2,0.1,0,1.0,False
35,1774372662.07,45.36,45.36,0.26,1.98,0.33,drive,0.2,0.1,0,1.0,False
36,1774372664.41,37.94,37.87,-2.21,2.53,-3.33,drive,0.2,-0.2,0,1.0,False
37,1774372666.76,31.66,31.59,2.12,3.06,3.85,brake,0,0,10,0.5,False
38,1774372669.14,25.19,25.03,2.8,1.91,6.38,drive,0.2,0.2,0,1.0,False
39,1774372671.55,20.42,20.41,0.53,2.43,1.48,drive,0.2,0.1,0,1.0,False
40,1774372673.78,14.23,14.2,-0.93,2.96,-3.74,brake,0,0,20,0.5,False
41,1774372676.07,8.87,8.81,-1.06,0.78,-6.86,drive,0.1,-0.5,0,1.0,False
42,1774372678.55,7.03,7.02,-0.25,1.01,-2.02,drive,0.1,-0.2,0,1.0,False
43,1774372680.74,4.32,4.32,0.28,1.3,3.7,drive,0.1,0.2,0,1.0,False
