step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774380856.52,280.45,-228.68,-162.34,0.03,-144.63,drive,0.2,-1.0,0,0.5,False
1,1774380859.8,281.16,-210.33,-186.58,0.63,-138.42,drive,0.2,-1.0,0,0.5,False
2,1774380863.32,283.02,-155.72,-236.33,1.18,-123.38,drive,0.2,-1.0,0,0.5,False
3,1774380867.44,284.96,-53.51,-279.89,1.65,-100.82,drive,0.2,-1.0,0,0.5,False
4,1774380870.6,285.16,88.8,-270.98,2.06,-71.86,drive,0.2,-0.8,0,0.5,False
5,1774380873.5,281.75,212.13,-185.44,2.41,-41.16,drive,0.2,-0.5,0,0.5,False
6,1774380876.6,275.29,258.71,-94.09,2.82,-19.99,drive,0.2,-0.3,0,0.5,False
7,1774380879.7,266.39,265.21,-25.09,3.25,-5.4,brake,0,0,15.0,1.0,True
8,1774380882.66,258.84,257.61,-25.21,1.47,-5.59,drive,0.1,-0.2,0,0.5,False
9,1774380885.67,254.15,254.13,2.57,1.94,0.58,drive,0.1,0.1,0,0.5,False
10,1774380888.64,245.66,245.53,-7.9,3.93,-1.84,brake,0,0,10,1.0,False
11,1774380892.01,232.33,232.32,-2.68,4.86,-0.66,brake,0,0,15,1.0,False
12,1774380894.92,214.95,214.91,4.22,5.33,1.12,brake,0,0,15,1.0,False
13,1774380897.84,198.91,198.67,9.73,5.27,2.8,brake,0,0,15,1.0,False
14,1774380900.9,186.25,186.0,9.66,3.53,2.97,brake,0,0,10,1.0,False
15,1774380904.16,177.12,176.87,9.41,2.33,3.04,brake,0,0,10,1.0,False
16,1774380907.09,171.34,171.09,9.17,1.15,3.07,brake,0,0,10,1.0,False
17,1774380911.75,169.66,169.42,8.95,0.02,3.02,brake,0,0,80,0.5,False
18,1774380916.7,169.73,169.49,8.94,0.0,3.02,brake,0,0,100,0.5,False
19,1774380919.79,169.75,169.51,8.93,0.0,3.01,brake,0,0,100,0.5,False
20,1774380922.74,169.76,169.52,8.93,0.0,3.01,brake,0,0,100,0.5,False
21,1774380925.76,169.76,169.53,8.92,0.0,3.01,brake,0,0,100,0.5,False
22,1774380928.84,169.77,169.53,8.91,0.0,3.01,brake,0,0,100,0.5,False
23,1774380932.35,169.77,169.54,8.91,0.0,3.01,brake,0,0,100,0.5,False
24,1774380935.57,169.78,169.55,8.9,0.0,3.01,brake,0,0,100,0.5,False
25,1774380938.48,169.79,169.56,8.9,0.0,3.0,brake,0,0,100,0.5,False
26,1774380941.65,169.8,169.56,8.89,0.0,3.0,brake,0,0,100,0.5,False
27,1774380944.61,169.8,169.57,8.88,0.0,3.0,brake,0,0,100,0.5,False
28,1774380947.96,169.81,169.58,8.88,0.0,3.0,brake,0,0,100,0.5,False
29,1774380950.86,169.82,169.58,8.87,0.0,2.99,brake,0,0,100,0.5,False
30,1774380953.9,169.82,169.59,8.86,0.0,2.99,brake,0,0,100,0.5,False
31,1774380957.07,169.83,169.6,8.85,0.0,2.99,brake,0,0,100,0.5,False
32,1774380960.12,169.83,169.6,8.85,0.0,2.99,brake,0,0,100,0.5,False
33,1774380963.89,169.84,169.61,8.84,0.0,2.98,brake,0,0,100,0.5,False
34,1774380966.77,169.85,169.62,8.83,0.0,2.98,brake,0,0,100,0.5,False
