step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774377240.26,130.17,-91.65,-92.44,0.02,-134.75,drive,0.2,-1.0,0,0.5,False
1,1774377242.52,130.38,-87.37,-96.78,0.57,-132.07,drive,0.2,-1.0,0,0.5,False
2,1774377244.51,131.32,-67.74,-112.5,1.09,-121.05,drive,0.2,-1.0,0,0.5,False
3,1774377246.84,132.17,-29.32,-128.88,1.54,-102.81,drive,0.2,-1.0,0,0.5,False
4,1774377248.9,132.16,29.48,-128.83,1.95,-77.11,drive,0.2,-0.8,0,0.5,False
5,1774377251.18,130.17,87.71,-96.18,2.33,-47.64,drive,0.2,-0.5,0,0.5,False
6,1774377253.47,125.51,117.13,-45.09,2.78,-21.06,drive,0.2,-0.3,0,0.5,False
7,1774377255.68,119.11,118.81,-8.5,3.23,-4.09,brake,0,0,15.0,1.0,True
8,1774377257.95,112.78,112.77,-1.3,1.55,-0.66,drive,0.1,-0.1,0,0.5,False
9,1774377260.16,109.28,109.24,2.95,1.74,1.55,drive,0.1,0.1,0,0.5,False
10,1774377262.67,105.31,105.31,-0.94,1.97,-0.51,drive,0.1,-0.1,0,0.5,False
11,1774377266.48,100.29,100.24,3.25,2.19,1.86,drive,0.1,0.1,0,0.5,False
12,1774377268.63,91.95,91.94,-0.8,2.42,-0.5,drive,0.1,-0.1,0,0.5,False
13,1774377270.68,85.27,84.76,9.36,4.02,6.3,brake,0,0,20,0.5,False
14,1774377272.85,76.74,75.52,13.59,3.33,10.2,brake,0,0,15.0,1.0,True
15,1774377274.83,69.07,67.34,15.37,3.04,12.86,brake,0,0,10,1.0,False
16,1774377276.7,62.68,60.47,16.47,3.08,15.24,brake,0,0,10,1.0,False
17,1774377278.97,56.65,53.86,17.56,3.14,18.06,brake,0,0,10,1.0,False
18,1774377281.1,48.76,45.16,18.38,3.64,22.15,brake,0,0,10,1.0,False
19,1774377283.11,40.82,36.23,18.81,3.78,27.44,brake,0,0,10,1.0,False
20,1774377285.34,34.6,29.16,18.63,2.73,32.57,drive,0.2,0.5,0,1.0,False
21,1774377287.84,29.34,27.32,10.69,3.11,21.36,brake,0,0,10,1.0,False
22,1774377290.33,22.39,21.17,7.28,2.0,18.97,drive,0.2,0.3,0,1.0,False
23,1774377292.83,17.55,16.92,4.65,2.47,15.37,drive,0.2,0.2,0,1.0,False
24,1774377294.67,11.25,11.0,2.35,3.0,12.04,brake,0,0,20,1.0,False
25,1774377296.87,6.87,6.58,1.98,0.88,16.73,drive,0.1,0.3,0,1.0,False
26,1774377298.94,5.02,4.75,1.62,1.09,18.86,drive,0.1,0.4,0,1.0,False
