step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774379419.29,265.21,-116.0,-238.49,0.0,-115.94,drive,0.2,-1.0,0,0.5,False
1,1774379422.52,265.47,-90.01,-249.75,0.64,-109.82,drive,0.2,-1.0,0,0.5,False
2,1774379427.18,266.1,-22.79,-265.12,1.18,-94.91,drive,0.2,-1.0,0,0.5,False
3,1774379430.46,266.08,78.98,-254.08,1.67,-72.73,drive,0.2,-1.0,0,0.5,False
4,1774379433.26,263.56,191.24,-181.36,2.07,-43.48,drive,0.2,-0.5,0,1.0,False
5,1774379436.28,258.6,236.44,-104.73,2.53,-23.89,drive,0.2,-0.3,0,1.0,False
6,1774379439.1,250.95,246.55,-46.79,3.0,-10.74,brake,0,0,15.0,1.0,True
7,1774379441.9,244.48,239.93,-46.96,1.24,-11.07,drive,0.1,-0.2,0,1.0,False
8,1774379444.87,240.8,239.2,-27.68,1.49,-6.6,drive,0.1,-0.1,0,1.0,False
9,1774379447.74,236.1,235.52,-16.55,1.95,-4.02,drive,0.1,-0.1,0,1.0,False
10,1774379451.26,225.82,225.28,15.5,5.39,3.94,brake,0,0,15.0,1.0,True
11,1774379453.95,202.03,201.08,19.63,7.07,5.58,brake,0,0,20.0,1.0,False
12,1774379456.53,185.52,184.42,20.22,4.81,6.26,brake,0,0,15.0,1.0,True
13,1774379459.22,174.99,173.84,20.04,3.07,6.57,brake,0,0,10.0,1.0,False
14,1774379461.84,167.96,166.77,19.96,1.9,6.82,brake,0,0,5.0,1.0,False
15,1774379464.36,163.71,162.49,19.97,1.3,7.01,brake,0,0,5.0,1.0,False
16,1774379466.96,161.09,159.84,19.99,0.7,7.13,brake,0,0,5.0,1.0,False
17,1774379469.84,159.93,158.67,20.01,0.11,7.19,brake,0,0,10.0,1.0,False
18,1774379472.5,159.79,158.53,20.03,0.0,7.2,brake,0,0,10.0,1.0,False
19,1774379475.43,159.8,158.54,20.05,0.0,7.21,brake,0,0,10.0,1.0,False
20,1774379478.13,159.8,158.53,20.08,0.0,7.22,drive,0.1,0.1,0,1.0,False
21,1774379480.8,159.49,158.29,19.48,0.3,7.01,drive,0.2,0.1,0,1.0,False
22,1774379483.64,158.08,157.17,16.96,0.9,6.16,drive,0.3,0.1,0,1.0,False
23,1774379486.57,154.68,154.26,11.41,1.76,4.23,drive,0.4,0.1,0,1.0,False
24,1774379489.39,148.43,148.42,1.67,2.87,0.64,drive,0.5,0.1,0,1.0,False
25,1774379492.26,139.09,138.57,-12.07,4.19,-4.98,brake,0,0,15.0,1.0,True
26,1774379495.58,128.98,128.36,-12.66,2.44,-5.63,drive,0.3,-0.2,0,1.0,False
27,1774379498.58,120.07,119.86,7.13,3.24,3.4,brake,0,0,15.0,1.0,True
28,1774379501.44,112.26,112.04,7.11,1.51,3.63,drive,0.2,0.2,0,1.0,False
29,1774379504.54,107.35,107.27,-4.29,2.08,-2.29,drive,0.2,-0.2,0,1.0,False
30,1774379510.24,100.4,99.93,9.64,2.61,5.51,brake,0,0,10,1.0,False
31,1774379513.1,86.94,86.41,9.65,1.4,6.37,drive,0.2,0.2,0,1.0,False
32,1774379515.81,82.43,82.42,1.42,1.97,0.98,drive,0.2,0.1,0,1.0,False
33,1774379519.17,76.54,76.46,-3.61,2.51,-2.7,drive,0.2,-0.2,0,1.0,False
34,1774379521.7,67.5,67.06,7.62,3.02,6.48,brake,0,0,10,1.0,False
35,1774379524.3,61.22,60.75,7.61,1.84,7.14,drive,0.2,0.2,0,1.0,False
36,1774379526.86,55.89,55.89,0.5,2.39,0.51,drive,0.2,0.1,0,1.0,False
37,1774379529.54,49.28,49.16,-3.42,2.93,-3.98,drive,0.2,-0.2,0,1.0,False
38,1774379532.31,40.87,40.6,4.65,3.44,6.54,brake,0,0,10,1.0,False
39,1774379535.08,32.78,32.45,4.64,2.25,8.14,drive,0.2,0.2,0,1.0,False
40,1774379537.88,26.01,26.0,0.49,2.79,1.09,drive,0.2,0.1,0,1.0,False
41,1774379540.58,17.61,17.56,-1.3,3.31,-4.25,brake,0,0,20,1.0,False
42,1774379543.49,11.07,11.0,-1.29,1.08,-6.69,drive,0.1,-0.2,0,1.0,False
43,1774379546.22,7.65,7.62,-0.63,1.38,-4.75,drive,0.1,-0.1,0,1.0,False
44,1774379549.16,3.59,3.57,-0.4,1.66,-6.38,brake,0,0,30,1.0,False
