step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774891510.86,257.89,-66.37,249.21,0.02,104.91,drive,0.2,1.0,0,0.5,False
1,1774891513.21,257.97,-47.28,253.6,0.61,100.56,drive,0.2,1.0,0,0.5,False
2,1774891515.24,258.08,10.57,257.87,1.14,87.65,drive,0.15,1.0,0,0.5,False
3,1774891517.68,257.52,100.42,237.14,1.49,67.05,drive,0.1,1.0,0,0.5,False
4,1774891520.35,255.48,188.87,172.04,1.67,42.33,drive,0.1,0.8,0,0.5,False
5,1774891524.17,251.66,240.64,73.66,1.85,17.02,drive,0.2,0.2,0,1.0,False
6,1774891527.61,244.28,242.93,25.67,2.42,6.03,drive,0.2,0.1,0,1.0,False
7,1774891531.46,235.63,235.54,6.75,2.96,1.64,drive,0.1,0.05,0,1.0,False
8,1774891535.06,223.89,223.83,-5.17,3.82,-1.32,brake,0,0,20,0.5,False
9,1774891539.15,203.28,203.01,-10.58,6.26,-2.98,brake,0,0,50,0.5,False
10,1774891542.7,178.31,178.06,-9.57,2.22,-3.08,drive,0.1,-0.2,0,1.0,False
11,1774891546.5,170.19,169.68,13.09,2.48,4.41,drive,0.1,0.2,0,1.0,False
12,1774891550.01,160.63,160.38,-8.99,2.73,-3.21,drive,0.1,-0.2,0,1.0,False
13,1774891553.86,150.99,150.36,13.85,2.98,5.26,drive,0.1,0.3,0,1.0,False
14,1774891557.53,139.45,137.92,-20.55,3.19,-8.48,brake,0,0,15.0,1.0,True
15,1774891561.7,129.16,127.05,-23.26,1.47,-10.38,drive,0.1,-0.5,0,1.0,False
16,1774891565.02,122.9,122.84,3.63,1.71,1.69,drive,0.2,0.1,0,1.0,False
17,1774891568.97,116.83,116.83,0.03,2.28,0.01,drive,0.2,0.0,0,1.0,False
18,1774891572.44,107.55,107.55,-0.24,2.82,-0.13,drive,0.1,-0.1,0,1.0,False
19,1774891576.21,97.58,97.25,7.95,3.07,4.67,brake,0,0,10,0.5,False
20,1774891579.93,86.94,86.54,8.29,1.89,5.47,drive,0.2,0.2,0,1.0,False
21,1774891583.77,79.54,79.53,-1.14,2.43,-0.82,drive,0.2,-0.1,0,1.0,False
22,1774891587.02,69.84,69.75,3.61,2.97,2.97,drive,0.1,0.1,0,1.0,False
23,1774891591.02,60.09,60.07,-1.53,3.21,-1.46,brake,0,0,10,0.5,False
24,1774891594.41,48.09,48.06,-1.79,2.02,-2.13,drive,0.2,-0.2,0,1.0,False
25,1774891598.35,40.9,40.75,3.5,2.56,4.91,drive,0.2,0.3,0,1.0,False
26,1774891602.03,30.6,30.41,-3.44,3.07,-6.45,brake,0,0,20,0.5,False
27,1774891605.72,20.99,20.62,-3.93,0.83,-10.81,drive,0.1,-0.5,0,0.5,False
28,1774891609.51,17.75,17.69,-1.53,1.1,-4.95,drive,0.1,-0.3,0,0.5,False
29,1774891613.71,13.39,13.39,0.2,1.38,0.87,drive,0.1,0.1,0,0.5,False
30,1774891617.01,7.42,7.42,-0.08,1.67,-0.6,brake,0,0,30,0.5,False
31,1774891620.71,3.43,3.43,-0.08,0.12,-1.36,drive,0.1,-0.1,0,0.5,False
32,1774891624.4,3.62,3.62,-0.08,0.19,-1.29,drive,0.1,-0.1,0,0.5,False
