step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774888392.6,222.91,-95.14,-201.59,0.02,-115.26,drive,0.2,-1.0,0,0.5,False
1,1774888395.16,223.08,-80.54,-208.03,0.61,-111.16,drive,0.2,-1.0,0,0.5,False
2,1774888398.07,223.56,-32.1,-221.25,1.14,-98.26,drive,0.2,-1.0,0,0.5,False
3,1774888400.75,223.56,48.63,-218.2,1.62,-77.43,drive,0.15,-1.0,0,0.5,False
4,1774888403.59,221.82,138.99,-172.87,1.89,-51.2,drive,0.15,-1.0,0,0.5,False
5,1774888406.31,217.59,204.76,-73.61,2.11,-19.77,drive,0.2,-0.2,0,1.0,False
6,1774888410.14,211.62,210.66,-20.08,2.63,-5.44,drive,0.2,-0.2,0,1.0,False
7,1774888413.45,201.4,201.01,12.52,3.09,3.57,brake,0,0,10,0.1,False
8,1774888417.5,192.14,191.59,14.53,1.85,4.34,drive,0.2,0.2,0,1.0,False
9,1774888420.85,180.87,179.63,-21.21,5.17,-6.73,brake,0,0,20,0.5,False
10,1774888424.15,158.22,156.78,-21.28,6.62,-7.73,brake,0,0,50,0.5,False
11,1774888428.17,139.3,137.96,-19.27,1.95,-7.95,drive,0.1,-0.3,0,1.0,False
12,1774888432.24,131.38,131.35,3.04,2.19,1.33,drive,0.2,0.1,0,1.0,False
13,1774888435.98,122.17,122.12,-3.35,2.73,-1.57,drive,0.2,-0.1,0,1.0,False
14,1774888439.68,111.73,111.61,5.16,3.24,2.65,brake,0,0,20,0.5,False
15,1774888443.12,101.23,101.06,5.73,1.0,3.24,drive,0.2,0.2,0,1.0,False
16,1774888447.42,97.43,97.42,-0.94,1.57,-0.55,drive,0.2,-0.1,0,1.0,False
17,1774888450.98,90.34,90.29,3.04,2.12,1.93,drive,0.2,0.1,0,1.0,False
18,1774888454.9,82.47,82.44,-2.07,2.66,-1.44,drive,0.1,-0.1,0,1.0,False
19,1774888458.4,71.93,71.86,3.26,2.9,2.6,drive,0.1,0.2,0,1.0,False
20,1774888461.57,61.69,61.31,-6.9,3.12,-6.42,brake,0,0,10,0.5,False
21,1774888465.2,52.73,52.18,-7.55,1.93,-8.24,drive,0.1,-0.3,0,1.0,False
22,1774888469.42,45.68,45.68,0.19,2.17,0.24,drive,0.1,0.1,0,1.0,False
23,1774888472.54,36.36,36.32,-1.56,2.42,-2.45,drive,0.1,-0.2,0,1.0,False
24,1774888476.26,28.73,28.62,2.54,2.66,5.06,drive,0.1,0.3,0,1.0,False
25,1774888479.97,18.81,18.72,-1.75,2.86,-5.34,drive,0.1,-0.3,0,1.0,False
26,1774888483.6,8.14,8.13,0.3,3.07,2.11,brake,0,0,20,0.5,False
