step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774888924.16,188.74,-174.16,-72.75,0.01,-157.33,drive,0.2,-1.0,0,0.5,False
1,1774888926.49,189.25,-167.15,-88.75,0.61,-152.03,drive,0.2,-1.0,0,0.5,False
2,1774888929.19,190.8,-141.45,-128.05,1.15,-137.85,drive,0.2,-1.0,0,0.5,False
3,1774888931.73,193.02,-86.57,-172.51,1.62,-116.65,drive,0.2,-1.0,0,0.5,False
4,1774888934.2,194.27,5.3,-194.2,2.02,-88.44,drive,0.15,-1.0,0,0.5,False
5,1774888937.52,193.18,107.21,-160.7,2.23,-56.29,drive,0.15,-1.0,0,0.5,False
6,1774888941.24,188.11,175.63,-67.37,2.38,-20.98,drive,0.2,-0.3,0,1.0,False
7,1774888944.97,179.31,178.46,-17.35,2.82,-5.55,drive,0.1,-0.2,0,1.0,False
8,1774888948.93,168.71,168.32,11.48,2.97,3.9,drive,0.1,0.2,0,1.0,False
9,1774888952.95,157.02,156.16,-16.46,3.12,-6.02,brake,0,0,10,0.5,False
10,1774888957.07,145.84,144.9,-16.52,1.84,-6.5,drive,0.2,-0.3,0,1.0,False
11,1774888960.24,137.65,137.31,9.63,2.44,4.01,drive,0.2,0.2,0,1.0,False
12,1774888964.25,128.93,128.72,-7.42,3.69,-3.3,brake,0,0,10,0.5,False
13,1774888967.68,108.57,108.32,-7.27,5.97,-3.84,brake,0,0,50,0.5,False
14,1774888971.71,87.67,87.62,3.05,3.64,1.99,brake,0,0,10,0.5,False
15,1774888975.16,73.3,73.27,2.38,2.69,1.86,drive,0.1,0.1,0,1.0,False
16,1774888979.15,63.8,63.73,-3.01,2.93,-2.71,drive,0.1,-0.2,0,1.0,False
17,1774888982.57,51.95,51.54,6.53,3.14,7.22,brake,0,0,10,0.5,False
18,1774888986.01,42.55,42.05,6.53,1.94,8.82,drive,0.1,0.3,0,1.0,False
19,1774888989.53,35.73,35.73,-0.3,2.18,-0.48,drive,0.2,-0.1,0,1.0,False
20,1774888993.26,27.62,27.57,1.75,2.72,3.62,drive,0.1,0.2,0,1.0,False
21,1774888996.95,17.24,17.17,-1.52,2.95,-5.06,drive,0.1,-0.3,0,1.0,False
22,1774889000.87,6.23,6.18,0.78,3.15,7.24,brake,0,0,20,0.5,False
23,1774889004.41,4.06,-3.98,0.81,0.9,168.57,drive,0.2,1.0,0,0.5,False
24,1774889008.02,7.61,-7.07,2.8,1.39,158.4,drive,0.2,1.0,0,0.5,False
25,1774889011.86,12.53,-10.15,7.35,1.82,144.08,drive,0.2,1.0,0,0.5,False
26,1774889019.27,18.3,-11.12,14.54,2.19,127.4,drive,0.2,1.0,0,0.5,False
27,1774889021.87,30.09,-13.54,26.87,2.52,116.74,drive,0.2,1.0,0,0.5,False
28,1774889024.37,32.22,2.32,32.14,2.82,85.87,drive,0.15,1.0,0,0.5,False
29,1774889026.89,30.71,18.2,24.74,2.95,53.67,drive,0.15,1.0,0,0.5,False
30,1774889030.71,25.55,24.18,8.24,3.05,18.82,brake,0,0,10,0.1,False
31,1774889034.33,15.79,14.3,6.7,1.85,25.11,drive,0.1,0.5,0,0.5,False
32,1774889037.98,9.77,9.01,3.77,2.06,22.71,brake,0,0,20,0.5,False
33,1774889042.82,5.09,3.49,3.71,0.13,46.75,drive,0.1,1.0,0,0.5,False
34,1774889047.36,5.35,3.91,3.65,0.15,42.96,drive,0.1,1.0,0,0.5,False
35,1774889049.84,4.7,3.32,3.32,0.4,44.98,drive,0.1,1.0,0,0.5,False
36,1774889052.86,3.83,2.58,2.83,0.64,47.65,brake,0,0,30,0.5,False
37,1774889056.86,3.2,1.55,2.8,0.04,61.01,drive,0.1,1.0,0,0.5,False
38,1774889060.18,3.14,1.56,2.73,0.23,60.19,drive,0.1,1.0,0,0.5,False
