step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774889825.61,297.49,159.37,-251.2,0.03,-57.61,drive,0.15,-1.0,0,0.5,False
1,1774889828.92,297.05,181.36,-235.26,0.49,-52.37,drive,0.15,-1.0,0,0.5,False
2,1774889832.24,295.55,224.97,-191.67,0.92,-40.43,drive,0.15,-1.0,0,0.5,False
3,1774889835.61,292.62,270.54,-111.51,1.29,-22.4,drive,0.2,-0.5,0,1.0,False
4,1774889839.24,287.79,284.0,-46.58,1.84,-9.31,drive,0.2,-0.2,0,1.0,False
5,1774889842.76,280.38,280.14,-11.65,2.4,-2.38,drive,0.2,-0.1,0,1.0,False
6,1774889846.51,271.29,271.12,9.48,2.95,2.0,drive,0.1,0.1,0,1.0,False
7,1774889849.65,259.9,259.53,-14.03,3.2,-3.1,brake,0,0,10,0.5,False
8,1774889853.17,251.47,251.07,-14.28,2.07,-3.26,drive,0.2,-0.2,0,1.0,False
9,1774889856.61,237.45,233.44,43.45,6.4,10.54,brake,0,0,50,0.5,False
10,1774889860.11,215.66,212.38,37.42,4.05,9.99,brake,0,0,30,0.5,False
11,1774889863.5,205.59,202.12,37.6,0.91,10.54,drive,0.2,0.3,0,1.0,False
12,1774889866.91,201.84,201.18,16.4,1.49,4.66,drive,0.2,0.2,0,1.0,False
13,1774889870.37,196.01,195.97,-3.8,2.05,-1.11,drive,0.2,-0.1,0,1.0,False
14,1774889874.04,188.25,188.04,9.03,2.6,2.75,drive,0.1,0.2,0,1.0,False
15,1774889876.91,178.38,177.26,-19.9,2.85,-6.41,drive,0.1,-0.3,0,1.0,False
16,1774889879.64,169.88,168.06,24.82,3.07,8.4,brake,0,0,10,0.5,False
17,1774889882.83,163.17,161.27,24.82,1.9,8.75,drive,0.1,0.3,0,1.0,False
18,1774889886.4,156.88,156.84,-3.61,2.15,-1.32,drive,0.2,-0.1,0,1.0,False
19,1774889890.32,148.47,148.3,7.04,2.7,2.72,drive,0.1,0.2,0,1.0,False
20,1774889893.87,137.61,136.67,-16.07,2.93,-6.71,drive,0.1,-0.3,0,1.0,False
21,1774889897.57,127.0,125.65,18.43,3.13,8.35,brake,0,0,10,0.5,False
22,1774889901.43,117.1,115.65,18.43,1.93,9.06,drive,0.1,0.3,0,1.0,False
23,1774889905.01,109.44,109.42,-1.73,2.17,-0.9,drive,0.2,-0.1,0,1.0,False
24,1774889908.47,101.04,100.89,5.56,2.7,3.16,drive,0.1,0.2,0,1.0,False
25,1774889912.48,91.37,90.83,-9.97,2.93,-6.26,drive,0.1,-0.3,0,1.0,False
26,1774889915.9,79.51,78.62,11.92,3.12,8.62,brake,0,0,10,0.5,False
27,1774889919.92,70.5,69.48,11.91,1.93,9.72,drive,0.1,0.4,0,1.0,False
28,1774889923.61,62.59,62.48,-3.8,2.15,-3.48,drive,0.2,-0.2,0,1.0,False
29,1774889927.33,53.99,53.83,4.14,2.67,4.39,drive,0.1,0.2,0,1.0,False
30,1774889931.35,43.73,43.59,-3.53,2.9,-4.63,drive,0.1,-0.2,0,1.0,False
31,1774889934.79,31.97,31.86,2.7,3.12,4.84,brake,0,0,10,0.5,False
32,1774889938.37,22.83,22.67,2.7,1.93,6.8,drive,0.1,0.3,0,1.0,False
33,1774889942.24,15.55,15.54,-0.6,2.18,-2.22,drive,0.1,-0.1,0,1.0,False
34,1774889945.7,6.91,6.91,0.08,2.44,0.7,brake,0,0,30,1.0,False
