step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774890332.87,116.36,17.67,-115.01,0.03,-81.27,drive,0.1,-1.0,0,0.5,False
1,1774890335.89,116.24,24.84,-113.55,0.35,-77.66,drive,0.1,-1.0,0,0.5,False
2,1774890338.76,115.79,40.32,-108.54,0.65,-69.62,drive,0.1,-1.0,0,0.5,False
3,1774890341.71,114.77,61.64,-96.81,0.91,-57.51,drive,0.1,-1.0,0,0.5,False
4,1774890344.75,112.86,84.2,-75.15,1.14,-41.75,drive,0.1,-0.8,0,0.5,False
5,1774890347.8,109.7,99.49,-46.2,1.35,-24.91,drive,0.1,-0.5,0,0.5,False
6,1774890350.71,105.54,102.89,-23.51,1.59,-12.87,drive,0.1,-0.3,0,0.5,False
7,1774890354.09,100.68,100.38,-7.81,1.84,-4.45,drive,0.1,-0.2,0,1.0,False
8,1774890356.99,94.14,94.08,3.26,2.08,1.99,drive,0.1,0.1,0,1.0,False
9,1774890360.05,87.7,87.67,-2.54,2.33,-1.66,drive,0.1,-0.1,0,1.0,False
10,1774890363.57,80.23,80.15,3.57,2.57,2.55,drive,0.1,0.2,0,1.0,False
11,1774890367.35,65.09,62.75,-17.3,6.77,-15.42,brake,0,0,50,0.5,False
12,1774890371.97,41.21,36.68,-18.79,4.06,-27.12,brake,0,0,15.0,1.0,True
13,1774890375.58,27.63,20.23,-18.82,2.32,-42.93,drive,0.1,-1.0,0,0.5,False
14,1774890379.39,21.14,20.14,-6.42,2.37,-17.69,drive,0.1,-0.5,0,0.5,False
15,1774890382.65,12.3,12.25,-1.1,2.55,-5.12,brake,0,0,20,0.5,False
16,1774890386.56,7.05,6.96,-1.12,0.33,-9.11,drive,0.1,-0.2,0,0.5,False
17,1774890390.14,5.37,5.29,-0.95,0.63,-10.13,brake,0,0,30,0.5,False
18,1774890393.39,4.26,4.15,-0.95,0.03,-12.82,drive,0.1,-0.3,0,0.5,False
19,1774890396.79,3.95,3.85,-0.9,0.27,-13.12,brake,0,0,20,0.5,False
20,1774890400.3,3.54,3.43,-0.9,0.01,-14.65,drive,0.1,-0.3,0,0.5,False
21,1774890404.07,3.17,3.06,-0.85,0.29,-15.52,brake,0,0,20,0.5,False
