step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774892031.51,180.59,45.33,-174.81,0.02,-75.46,drive,0.1,-1.0,0,0.5,False
1,1774892034.07,180.45,55.56,-171.69,0.35,-72.07,drive,0.1,-1.0,0,0.5,False
2,1774892036.61,179.98,79.17,-161.63,0.64,-63.9,drive,0.1,-1.0,0,0.5,False
3,1774892039.12,179.0,110.56,-140.77,0.89,-51.85,drive,0.1,-1.0,0,0.5,False
4,1774892041.84,177.26,144.0,-103.37,1.12,-35.67,drive,0.15,-0.8,0,0.5,False
5,1774892044.89,174.3,166.7,-50.91,1.47,-16.98,drive,0.2,-0.3,0,1.0,False
6,1774892048.51,169.45,167.77,-23.82,2.02,-8.08,drive,0.2,-0.2,0,1.0,False
7,1774892052.46,161.69,161.67,-2.36,2.55,-0.84,drive,0.2,-0.1,0,1.0,False
8,1774892055.88,151.13,150.8,9.94,3.06,3.77,brake,0,0,10,0.5,False
9,1774892059.97,141.92,141.55,10.24,2.04,4.14,drive,0.2,0.2,0,1.0,False
10,1774892063.6,122.87,116.95,-37.68,7.66,-17.86,brake,0,0,50,0.5,False
11,1774892067.16,97.8,89.82,-38.68,4.0,-23.3,brake,0,0,15.0,1.0,True
12,1774892070.83,86.28,77.04,-38.84,2.28,-26.76,drive,0.1,-1.0,0,0.5,False
13,1774892074.48,78.61,78.26,7.43,2.34,5.42,drive,0.2,0.2,0,1.0,False
14,1774892078.17,69.68,69.68,-0.5,2.86,-0.41,drive,0.2,-0.1,0,1.0,False
15,1774892081.92,58.7,58.49,4.98,3.37,4.87,brake,0,0,10,0.5,False
16,1774892085.69,47.26,47.0,4.96,2.17,6.02,drive,0.2,0.2,0,1.0,False
17,1774892089.97,38.63,38.62,-0.72,2.7,-1.07,drive,0.2,-0.1,0,1.0,False
18,1774892092.91,26.56,26.5,1.76,3.21,3.8,brake,0,0,10,0.5,False
19,1774892096.86,18.43,18.34,1.75,2.02,5.45,drive,0.2,0.2,0,1.0,False
20,1774892100.28,10.05,10.05,0.17,2.56,0.95,brake,0,0,20,0.5,False
21,1774892104.27,3.44,3.43,0.16,0.32,2.63,drive,0.1,0.1,0,0.5,False
