step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774890732.93,259.79,-229.45,121.83,0.02,152.03,drive,0.2,1.0,0,0.5,False
1,1774890734.93,260.1,-223.34,133.3,0.58,149.17,drive,0.2,1.0,0,0.5,False
2,1774890737.05,261.26,-192.7,176.42,1.1,137.53,drive,0.2,1.0,0,0.5,False
3,1774890739.24,262.85,-122.88,232.36,1.58,117.87,drive,0.2,1.0,0,0.5,False
4,1774890742.05,263.78,-6.42,263.7,2.0,91.39,drive,0.2,1.0,0,0.5,False
5,1774890745.74,262.38,135.26,224.83,2.36,58.97,drive,0.15,1.0,0,0.5,False
6,1774890749.39,255.87,235.54,99.95,2.52,22.99,drive,0.1,0.5,0,1.0,False
7,1774890752.93,246.56,242.81,-42.86,2.69,-10.01,drive,0.1,-0.2,0,1.0,False
8,1774890756.83,237.38,234.59,-36.3,2.87,-8.8,drive,0.1,-0.2,0,1.0,False
9,1774890760.69,226.27,226.26,2.23,3.04,0.56,brake,0,0,10,0.5,False
10,1774890764.42,215.24,215.02,9.7,1.83,2.58,drive,0.2,0.1,0,1.0,False
11,1774890767.78,206.66,206.1,-15.12,3.5,-4.2,brake,0,0,10,0.1,False
12,1774890771.81,192.82,191.36,-23.69,4.09,-7.06,brake,0,0,20,0.5,False
13,1774890775.45,171.52,169.58,-25.68,5.18,-8.61,brake,0,0,30,0.5,False
14,1774890779.05,151.17,149.44,-22.77,3.22,-8.67,brake,0,0,15.0,1.0,True
15,1774890783.12,140.84,138.86,-23.57,1.49,-9.63,drive,0.1,-0.3,0,1.0,False
16,1774890786.42,134.86,134.54,-9.34,1.73,-3.97,drive,0.2,-0.2,0,1.0,False
17,1774890790.26,128.8,128.59,7.3,2.28,3.25,drive,0.2,0.2,0,1.0,False
18,1774890793.83,119.75,119.7,-3.44,2.82,-1.65,drive,0.1,-0.1,0,1.0,False
19,1774890797.47,109.42,109.42,0.75,3.11,0.39,brake,0,0,10,0.5,False
20,1774890801.2,98.72,98.69,2.18,1.97,1.26,drive,0.2,0.1,0,1.0,False
21,1774890805.16,91.21,91.17,-2.62,2.48,-1.65,drive,0.2,-0.2,0,1.0,False
22,1774890808.77,81.08,80.82,6.46,3.01,4.57,brake,0,0,10,0.5,False
23,1774890812.66,70.76,70.15,9.25,1.9,7.52,drive,0.15,0.3,0,0.5,False
24,1774890816.08,63.27,63.27,0.02,2.25,0.02,drive,0.2,0.0,0,1.0,False
25,1774890820.35,55.36,55.3,-2.53,2.76,-2.62,drive,0.1,-0.2,0,0.5,False
26,1774890823.54,43.46,43.32,3.49,2.99,4.6,drive,0.1,0.2,0,0.5,False
27,1774890827.11,33.87,33.87,-0.26,3.2,-0.44,brake,0,0,10,0.5,False
28,1774890830.91,23.11,23.06,-1.39,2.02,-3.44,drive,0.1,-0.2,0,0.5,False
29,1774890834.55,15.47,15.46,0.29,2.22,1.06,brake,0,0,20,0.5,False
30,1774890838.48,8.54,8.51,0.62,0.05,4.2,brake,0,0,80,0.5,False
31,1774890842.17,8.59,8.57,0.62,0.0,4.16,drive,0.1,0.2,0,0.5,False
32,1774890845.77,8.48,8.46,0.58,0.27,3.93,brake,0,0,30,0.5,False
33,1774890849.98,7.77,7.75,0.56,0.01,4.13,drive,0.1,0.2,0,0.5,False
34,1774890853.06,7.72,7.7,0.53,0.25,3.92,brake,0,0,30,0.5,False
35,1774890856.73,7.17,7.15,0.51,0.01,4.06,drive,0.1,0.2,0,0.5,False
36,1774890860.9,7.1,7.08,0.47,0.26,3.83,brake,0,0,30,0.5,False
37,1774890864.29,6.27,6.25,0.46,0.01,4.19,drive,0.1,0.2,0,0.5,False
38,1774890868.54,6.19,6.17,0.43,0.26,3.96,brake,0,0,30,0.5,False
39,1774890871.79,5.34,5.32,0.41,0.01,4.44,drive,0.1,0.2,0,0.5,False
40,1774890877.03,5.26,5.24,0.39,0.26,4.25,brake,0,0,30,0.5,False
41,1774890879.03,4.16,4.14,0.38,0.01,5.18,drive,0.1,0.2,0,0.5,False
42,1774890882.68,4.04,4.03,0.35,0.27,5.02,brake,0,0,30,0.5,False
43,1774890886.77,3.32,3.3,0.34,0.01,5.94,drive,0.1,0.2,0,0.5,False
44,1774890890.44,3.26,3.24,0.33,0.26,5.75,brake,0,0,30,0.5,False
