step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774888681.58,281.7,-110.93,-258.94,0.02,-113.19,drive,0.2,-1.0,0,0.5,False
1,1774888683.9,281.87,-87.07,-268.09,0.62,-107.99,drive,0.2,-1.0,0,0.5,False
2,1774888686.63,282.22,-20.27,-281.49,1.15,-94.12,drive,0.2,-1.0,0,0.5,False
3,1774888689.12,281.99,82.78,-269.57,1.62,-72.93,drive,0.15,-1.0,0,0.5,False
4,1774888691.6,280.07,196.73,-199.33,1.89,-45.38,drive,0.1,-1.0,0,0.5,False
5,1774888695.16,276.25,266.46,-72.9,1.99,-15.3,drive,0.2,-0.3,0,1.0,False
6,1774888698.84,268.89,268.85,-4.75,2.48,-1.01,drive,0.2,-0.1,0,1.0,False
7,1774888702.5,259.53,259.05,15.71,2.95,3.47,drive,0.1,0.2,0,1.0,False
8,1774888706.08,248.64,247.01,-28.36,3.13,-6.55,brake,0,0,20,0.5,False
9,1774888709.82,232.74,231.77,-21.23,5.03,-5.23,brake,0,0,50,0.5,False
10,1774888713.82,210.73,209.69,-20.92,2.85,-5.7,drive,0.1,-0.2,0,1.0,False
11,1774888717.19,199.16,198.7,13.5,3.11,3.89,brake,0,0,20,0.5,False
12,1774888721.16,190.55,190.05,13.73,0.87,4.13,drive,0.2,0.2,0,1.0,False
13,1774888724.53,186.61,186.61,1.42,1.45,0.44,drive,0.3,0.1,0,1.0,False
14,1774888728.3,181.09,180.89,-8.42,2.3,-2.67,drive,0.2,-0.2,0,1.0,False
15,1774888732.2,172.02,171.25,16.25,2.82,5.42,drive,0.1,0.3,0,1.0,False
16,1774888735.77,160.94,158.96,-25.17,3.03,-9.0,brake,0,0,20,0.5,False
17,1774888739.57,152.11,149.8,-26.46,0.77,-10.02,drive,0.2,-0.5,0,1.0,False
18,1774888743.45,148.68,148.62,-3.92,1.34,-1.51,drive,0.3,-0.1,0,1.0,False
19,1774888747.26,142.88,142.84,3.54,2.19,1.42,drive,0.2,0.1,0,1.0,False
20,1774888751.08,134.13,133.99,-6.05,2.72,-2.59,drive,0.1,-0.2,0,1.0,False
21,1774888754.44,123.6,122.78,14.17,2.95,6.58,drive,0.1,0.3,0,1.0,False
22,1774888758.09,113.61,112.4,-16.59,3.15,-8.39,brake,0,0,10,0.5,False
23,1774888762.06,103.23,101.82,-17.01,1.95,-9.49,drive,0.1,-0.4,0,1.0,False
24,1774888765.86,95.41,95.24,5.69,2.18,3.42,drive,0.2,0.2,0,1.0,False
25,1774888769.68,86.81,86.56,-6.48,2.7,-4.28,drive,0.1,-0.3,0,1.0,False
26,1774888773.52,76.39,75.43,12.07,2.92,9.09,drive,0.1,0.5,0,1.0,False
27,1774888777.32,65.27,63.12,-16.62,3.07,-14.75,brake,0,0,15.0,1.0,True
28,1774888781.47,55.51,52.66,-17.56,1.34,-18.44,drive,0.1,-0.8,0,0.5,False
29,1774888784.11,50.05,50.02,-1.73,1.53,-1.98,drive,0.2,-0.1,0,1.0,False
30,1774888788.03,45.61,45.56,1.99,2.09,2.5,drive,0.2,0.2,0,1.0,False
31,1774888792.1,37.01,36.86,-3.29,2.63,-5.11,drive,0.1,-0.3,0,1.0,False
32,1774888795.42,26.18,25.98,3.21,2.85,7.04,drive,0.1,0.3,0,1.0,False
33,1774888799.12,16.52,16.44,-1.62,3.06,-5.61,brake,0,0,20,0.5,False
34,1774888802.77,7.29,7.09,-1.7,0.81,-13.46,drive,0.05,-0.5,0,0.5,False
35,1774888806.46,4.26,4.13,-1.05,0.96,-14.25,brake,0,0,30,0.5,False
