step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774888817.57,229.52,-79.58,215.29,0.0,110.29,drive,0.2,1.0,0,0.5,False
1,1774888820.71,229.66,-59.74,221.76,0.61,105.08,drive,0.2,1.0,0,0.5,False
2,1774888823.22,230.05,-4.36,230.01,1.16,91.09,drive,0.2,1.0,0,0.5,False
3,1774888825.93,229.61,81.04,214.84,1.65,69.33,drive,0.15,1.0,0,0.5,False
4,1774888828.25,227.29,170.15,150.7,1.95,41.53,drive,0.15,0.8,0,0.5,False
5,1774888831.53,223.25,218.62,45.24,2.22,11.69,drive,0.2,0.2,0,1.0,False
6,1774888834.87,215.59,215.5,6.13,2.76,1.63,drive,0.2,0.1,0,1.0,False
7,1774888838.89,205.96,205.62,-11.87,3.28,-3.3,brake,0,0,10,0.5,False
8,1774888842.27,192.57,191.68,-18.52,3.85,-5.52,brake,0,0,20,0.5,False
9,1774888846.09,174.71,173.1,-23.7,5.68,-7.8,brake,0,0,50,0.5,False
10,1774888849.7,153.55,151.85,-22.78,2.01,-8.53,drive,0.1,-0.5,0,1.0,False
11,1774888853.72,146.09,144.26,23.02,2.24,9.07,drive,0.1,0.5,0,1.0,False
12,1774888857.1,137.09,135.15,-22.97,2.44,-9.65,drive,0.1,-0.5,0,1.0,False
13,1774888860.79,128.9,126.71,23.65,2.64,10.57,drive,0.1,0.5,0,1.0,False
14,1774888864.84,119.17,117.24,-21.37,2.82,-10.33,drive,0.1,-0.5,0,1.0,False
15,1774888868.31,107.85,105.51,22.36,2.99,11.97,drive,0.1,0.5,0,1.0,False
16,1774888871.83,97.55,95.76,-18.6,3.16,-10.99,brake,0,0,10,0.5,False
17,1774888875.94,87.72,85.44,-19.88,1.98,-13.1,drive,0.1,-0.5,0,1.0,False
18,1774888879.67,79.58,79.47,4.15,2.2,2.99,drive,0.2,0.2,0,1.0,False
19,1774888883.39,70.92,70.7,-5.58,2.74,-4.51,drive,0.1,-0.3,0,1.0,False
20,1774888886.79,60.67,59.91,9.59,2.96,9.09,drive,0.1,0.4,0,1.0,False
21,1774888890.45,50.54,49.78,-8.77,3.14,-9.99,brake,0,0,20,0.5,False
22,1774888894.28,41.16,40.16,-9.03,0.91,-12.68,drive,0.1,-0.5,0,1.0,False
23,1774888898.49,37.49,37.35,-3.25,1.19,-4.97,drive,0.2,-0.2,0,1.0,False
24,1774888901.67,32.06,32.06,-0.33,1.76,-0.58,drive,0.2,-0.1,0,1.0,False
25,1774888905.49,26.03,26.0,1.29,2.32,2.84,drive,0.1,0.2,0,1.0,False
26,1774888909.61,16.96,16.9,-1.41,2.57,-4.77,drive,0.1,-0.3,0,1.0,False
27,1774888913.35,6.27,6.25,0.49,2.79,4.44,brake,0,0,50,0.5,False
