step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774892534.1,287.97,-67.87,-279.86,0.02,-103.63,drive,0.2,-1.0,0,0.5,False
1,1774892536.72,288.07,-37.79,-285.58,0.62,-97.54,drive,0.2,-1.0,0,0.5,False
2,1774892539.44,288.05,36.34,-285.75,1.16,-82.75,drive,0.15,-1.0,0,0.5,False
3,1774892542.24,287.06,136.51,-252.52,1.5,-61.61,drive,0.15,-1.0,0,0.5,False
4,1774892545.06,284.25,231.43,-165.04,1.79,-35.49,drive,0.2,-0.5,0,1.0,False
5,1774892548.03,279.33,264.41,-90.08,2.27,-18.81,drive,0.2,-0.2,0,1.0,False
6,1774892550.65,272.34,267.49,-51.2,2.78,-10.84,drive,0.1,-0.1,0,1.0,False
7,1774892554.37,264.83,263.27,-28.72,3.0,-6.23,brake,0,0,10,0.5,False
8,1774892558.15,255.29,253.65,-28.88,1.89,-6.5,drive,0.2,-0.2,0,1.0,False
9,1774892561.74,239.48,234.87,46.77,6.9,11.26,brake,0,0,50,0.5,False
10,1774892565.29,215.56,209.5,50.76,4.04,13.62,brake,0,0,30,0.5,False
11,1774892569.08,205.34,198.93,50.88,0.88,14.35,drive,0.15,0.5,0,1.0,False
12,1774892572.85,201.68,200.83,18.54,1.29,5.27,drive,0.2,0.2,0,1.0,False
13,1774892577.02,196.13,196.13,0.49,1.85,0.14,drive,0.2,0.1,0,1.0,False
14,1774892580.22,187.86,187.53,-11.04,2.39,-3.37,drive,0.1,-0.2,0,1.0,False
15,1774892583.86,179.77,179.09,15.68,2.64,5.0,drive,0.1,0.2,0,1.0,False
16,1774892587.61,169.98,169.54,-12.18,2.87,-4.11,drive,0.1,-0.2,0,1.0,False
17,1774892591.4,158.95,158.15,15.97,3.1,5.76,brake,0,0,10,0.5,False
18,1774892595.15,148.81,147.97,15.8,1.9,6.1,drive,0.2,0.2,0,1.0,False
19,1774892598.95,141.11,141.09,-2.16,2.44,-0.88,drive,0.2,-0.1,0,1.0,False
20,1774892602.54,131.22,130.96,8.26,2.97,3.61,drive,0.1,0.2,0,1.0,False
21,1774892606.36,120.32,119.51,-13.94,3.19,-6.65,brake,0,0,10,0.5,False
22,1774892610.18,109.86,108.97,-13.99,1.99,-7.32,drive,0.15,-0.3,0,1.0,False
23,1774892613.81,101.78,101.61,5.79,2.37,3.26,drive,0.1,0.2,0,1.0,False
24,1774892617.23,92.95,92.59,-8.14,2.61,-5.03,drive,0.1,-0.2,0,1.0,False
25,1774892621.34,83.7,83.51,5.67,2.85,3.88,drive,0.1,0.2,0,1.0,False
26,1774892625.46,71.76,71.38,-7.42,3.09,-5.93,brake,0,0,10,0.5,False
27,1774892628.66,60.62,60.16,-7.45,1.9,-7.06,drive,0.1,-0.3,0,1.0,False
28,1774892632.33,54.25,54.19,2.66,2.15,2.82,drive,0.2,0.2,0,1.0,False
29,1774892636.1,45.8,45.61,-4.15,2.69,-5.2,drive,0.1,-0.3,0,1.0,False
30,1774892639.77,35.39,34.99,5.3,2.9,8.61,drive,0.1,0.4,0,1.0,False
31,1774892643.42,24.63,24.18,-4.7,3.08,-10.99,brake,0,0,20,0.5,False
32,1774892647.84,16.52,15.83,-4.7,0.85,-16.52,drive,0.1,-0.5,0,0.5,False
33,1774892650.99,12.54,12.25,-2.7,1.12,-12.42,drive,0.1,-0.4,0,0.5,False
34,1774892654.55,8.78,8.7,-1.18,1.38,-7.75,brake,0,0,30,0.5,False
35,1774892658.22,6.0,5.88,-1.19,0.08,-11.44,drive,0.1,-0.5,0,0.5,False
36,1774892662.84,5.91,5.8,-1.11,0.22,-10.8,drive,0.1,-0.5,0,0.5,False
37,1774892665.69,4.53,4.46,-0.81,0.51,-10.29,drive,0.1,-0.5,0,0.5,False
