step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774892199.2,265.2,-116.0,-238.49,0.01,-115.94,drive,0.2,-1.0,0,0.5,False
1,1774892202.15,265.45,-90.82,-249.43,0.62,-110.01,drive,0.2,-1.0,0,0.5,False
2,1774892204.85,265.99,-25.09,-264.81,1.16,-95.41,drive,0.2,-1.0,0,0.5,False
3,1774892207.32,265.78,76.62,-254.5,1.63,-73.25,drive,0.15,-1.0,0,0.5,False
4,1774892210.07,263.83,186.29,-186.83,1.9,-45.08,drive,0.1,-1.0,0,0.5,False
5,1774892212.79,259.51,251.67,-63.3,1.99,-14.12,drive,0.2,-0.2,0,1.0,False
6,1774892217.41,253.76,252.16,-28.48,2.5,-6.44,drive,0.2,-0.1,0,1.0,False
7,1774892220.75,241.85,241.66,-9.63,2.96,-2.28,brake,0,0,10,0.5,False
8,1774892224.68,233.43,233.23,-9.68,1.74,-2.38,drive,0.2,-0.1,0,1.0,False
9,1774892228.32,219.13,217.72,24.75,6.18,6.49,brake,0,0,30,0.5,False
10,1774892232.54,194.04,191.88,28.83,5.62,8.55,brake,0,0,40,0.5,False
11,1774892235.94,174.82,172.59,27.79,1.6,9.15,drive,0.2,0.3,0,1.0,False
12,1774892239.43,168.84,168.84,0.46,2.16,0.16,drive,0.2,0.0,0,1.0,False
13,1774892243.43,160.75,160.75,0.56,2.71,0.2,drive,0.1,0.0,0,1.0,False
14,1774892246.82,149.61,149.61,0.59,2.96,0.23,brake,0,0,10,0.5,False
15,1774892249.99,140.91,140.91,0.74,1.77,0.3,drive,0.2,0.0,0,1.0,False
16,1774892253.77,134.72,134.71,0.79,2.34,0.34,drive,0.2,0.0,0,1.0,False
17,1774892257.41,125.23,125.22,0.83,2.87,0.38,brake,0,0,10,0.5,False
18,1774892261.45,116.14,116.13,0.95,1.68,0.47,drive,0.2,0.1,0,1.0,False
19,1774892264.95,108.82,108.7,-5.19,2.24,-2.73,drive,0.2,-0.2,0,1.0,False
20,1774892268.47,100.45,99.97,9.82,2.77,5.61,drive,0.2,0.2,0,1.0,False
21,1774892272.67,90.24,90.03,-6.19,3.27,-3.93,brake,0,0,10,0.5,False
22,1774892276.64,77.86,77.62,-6.06,2.07,-4.47,drive,0.2,-0.2,0,1.0,False
23,1774892280.15,69.09,68.99,3.67,2.6,3.04,drive,0.2,0.2,0,1.0,False
24,1774892283.5,59.48,59.13,-6.48,3.11,-6.26,brake,0,0,10,0.5,False
25,1774892287.42,50.47,50.06,-6.41,1.92,-7.3,drive,0.2,-0.3,0,1.0,False
26,1774892291.17,42.42,42.36,2.27,2.46,3.06,drive,0.2,0.2,0,1.0,False
27,1774892294.61,32.6,32.44,-3.25,2.98,-5.72,brake,0,0,10,0.5,False
28,1774892298.21,23.81,23.6,-3.21,1.79,-7.75,drive,0.2,-0.3,0,1.0,False
29,1774892302.88,16.79,16.79,0.26,2.33,0.89,brake,0,0,20,0.5,False
30,1774892305.83,8.39,8.38,0.27,0.1,1.85,drive,0.1,0.1,0,0.5,False
31,1774892309.4,7.74,7.73,0.22,0.41,1.63,drive,0.1,0.1,0,0.5,False
32,1774892313.0,5.94,5.94,0.11,0.71,1.09,brake,0,0,20,0.5,False
33,1774892316.59,4.45,4.44,0.11,0.04,1.47,drive,0.1,0.1,0,0.5,False
34,1774892320.73,4.27,4.27,0.1,0.26,1.38,drive,0.1,0.1,0,0.5,False
