step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774888064.77,216.44,-215.37,-21.53,0.01,-174.29,drive,0.2,-1.0,0,0.5,False
1,1774888066.92,216.79,-214.26,-33.08,0.58,-171.22,drive,0.2,-1.0,0,0.5,False
2,1774888068.85,218.31,-204.33,-76.87,1.11,-159.38,drive,0.2,-1.0,0,0.5,False
3,1774888071.12,220.36,-169.93,-140.3,1.56,-140.46,drive,0.2,-1.0,0,0.5,False
4,1774888073.04,222.67,-94.62,-201.57,1.96,-115.15,drive,0.2,-1.0,0,0.5,False
5,1774888075.06,223.29,23.5,-222.05,2.3,-83.96,drive,0.15,-1.0,0,0.5,False
6,1774888077.68,221.38,146.5,-165.97,2.45,-48.57,drive,0.15,-1.0,0,0.5,False
7,1774888079.68,215.81,211.75,-41.67,2.57,-11.13,drive,0.2,-0.2,0,1.0,False
8,1774888081.9,210.41,205.76,44.01,3.08,12.07,brake,0,0,10,0.1,False
9,1774888083.9,204.38,198.15,50.08,1.91,14.18,drive,0.2,0.3,0,1.0,False
10,1774888087.22,200.47,199.32,21.48,2.36,6.15,drive,0.2,0.2,0,1.0,False
11,1774888090.85,192.42,192.15,-10.22,2.83,-3.04,drive,0.1,-0.1,0,1.0,False
12,1774888093.96,182.11,182.09,-2.49,3.02,-0.78,brake,0,0,10,0.1,False
13,1774888099.09,173.47,173.47,-0.42,1.8,-0.14,drive,0.2,-0.1,0,1.0,False
14,1774888101.51,163.47,163.14,10.36,3.26,3.63,brake,0,0,10,0.1,False
15,1774888105.4,154.17,153.67,12.31,3.78,4.58,brake,0,0,20,0.2,False
16,1774888108.88,135.69,135.16,11.96,4.19,5.06,brake,0,0,30,0.3,False
17,1774888112.79,118.62,118.0,12.11,3.44,5.86,brake,0,0,10,0.1,False
18,1774888116.39,103.18,102.57,11.19,3.15,6.23,brake,0,0,15.0,1.0,True
19,1774888120.01,92.91,92.24,11.12,1.44,6.87,drive,0.2,0.3,0,1.0,False
20,1774888123.58,87.58,87.58,0.66,1.93,0.43,drive,0.2,0.1,0,1.0,False
21,1774888127.62,80.28,80.0,-6.74,2.5,-4.82,drive,0.2,-0.3,0,1.0,False
22,1774888131.24,69.95,69.75,5.34,3.01,4.38,brake,0,0,10,0.5,False
23,1774888134.67,59.7,59.03,8.89,1.89,8.56,drive,0.2,0.4,0,1.0,False
24,1774888138.58,53.1,53.07,-1.69,2.36,-1.82,drive,0.2,-0.1,0,1.0,False
25,1774888142.71,43.56,43.5,-2.25,2.91,-2.96,brake,0,0,10,0.5,False
26,1774888146.82,32.08,32.03,-1.68,1.78,-3.01,drive,0.2,-0.2,0,1.0,False
27,1774888149.73,24.6,24.59,0.66,2.29,1.53,drive,0.2,0.1,0,1.0,False
28,1774888153.35,17.57,17.57,0.03,2.84,0.08,brake,0,0,20,0.5,False
29,1774888157.56,8.32,8.32,-0.19,0.7,-1.31,brake,0,0,30,1.0,False
30,1774888160.89,6.14,6.14,-0.2,0.04,-1.9,drive,0.1,-0.2,0,1.0,False
31,1774888164.38,6.08,6.08,-0.18,0.27,-1.7,drive,0.1,-0.2,0,1.0,False
32,1774888168.27,4.95,4.95,-0.06,0.58,-0.71,brake,0,0,20,0.5,False
33,1774888171.85,3.16,3.16,-0.03,0.04,-0.55,drive,0.1,-0.1,0,1.0,False
34,1774888175.45,3.1,3.1,-0.03,0.27,-0.51,brake,0,0,30,0.5,False
