step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774889957.84,195.55,65.75,184.16,0.02,70.35,drive,0.15,1.0,0,0.5,False
1,1774889960.81,195.24,80.9,177.68,0.5,65.52,drive,0.15,1.0,0,0.5,False
2,1774889963.63,194.17,114.66,156.7,0.92,53.81,drive,0.15,1.0,0,0.5,False
3,1774889966.54,192.02,155.31,112.92,1.3,36.02,drive,0.15,1.0,0,0.5,False
4,1774889969.57,188.24,183.8,40.67,1.64,12.48,drive,0.2,0.2,0,1.0,False
5,1774889972.5,182.52,181.39,20.33,2.24,6.4,drive,0.2,0.2,0,1.0,False
6,1774889975.34,175.26,175.17,-5.55,2.8,-1.82,drive,0.2,-0.1,0,1.0,False
7,1774889978.41,166.5,166.2,9.9,3.36,3.41,brake,0,0,10,0.5,False
8,1774889981.91,157.84,157.54,9.81,2.22,3.56,drive,0.2,0.2,0,1.0,False
9,1774889986.04,143.2,140.01,-30.06,6.77,-12.12,brake,0,0,50,0.5,False
10,1774889989.03,115.56,111.86,-29.02,3.98,-14.54,brake,0,0,20,0.5,False
11,1774889992.88,107.23,103.21,-29.06,1.74,-15.72,drive,0.1,-0.5,0,1.0,False
12,1774889996.44,100.35,100.34,-1.25,1.95,-0.72,drive,0.2,-0.1,0,1.0,False
13,1774890000.44,92.65,92.52,4.91,2.48,3.04,drive,0.2,0.2,0,1.0,False
14,1774890004.18,82.2,81.75,-8.51,2.99,-5.94,drive,0.1,-0.3,0,1.0,False
15,1774890007.76,70.94,69.93,11.94,3.18,9.69,brake,0,0,20,0.5,False
16,1774890011.35,62.68,61.54,11.89,0.93,10.93,drive,0.15,0.5,0,1.0,False
17,1774890015.12,58.8,58.77,1.68,1.33,1.63,drive,0.2,0.1,0,1.0,False
18,1774890019.02,53.15,53.14,-0.82,1.88,-0.89,drive,0.2,-0.1,0,1.0,False
19,1774890022.64,45.06,45.01,2.14,2.43,2.72,drive,0.1,0.2,0,1.0,False
20,1774890026.28,35.9,35.7,-3.72,2.68,-5.95,drive,0.1,-0.3,0,1.0,False
21,1774890029.89,25.96,25.72,3.51,2.9,7.77,drive,0.1,0.4,0,1.0,False
22,1774890036.12,15.29,14.94,-3.24,3.09,-12.26,brake,0,0,20,0.5,False
23,1774890039.44,3.42,-1.09,-3.24,0.84,-108.61,drive,0.2,-1.0,0,0.5,False
