step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774892461.52,141.71,-64.47,-126.2,0.02,-117.06,drive,0.2,-1.0,0,0.5,False
1,1774892464.54,142.01,-50.97,-132.55,0.63,-111.03,drive,0.2,-1.0,0,0.5,False
2,1774892467.51,142.63,-16.47,-141.68,1.17,-96.63,drive,0.2,-1.0,0,0.5,False
3,1774892470.28,142.5,37.61,-137.45,1.64,-74.7,drive,0.15,-1.0,0,0.5,False
4,1774892473.28,140.44,94.97,-103.47,1.91,-47.45,drive,0.1,-1.0,0,0.5,False
5,1774892476.92,135.98,129.75,-40.69,2.0,-17.41,drive,0.2,-0.2,0,1.0,False
6,1774892479.54,128.49,126.25,-23.89,2.49,-10.72,drive,0.2,-0.2,0,1.0,False
7,1774892482.96,121.55,121.46,-4.51,2.97,-2.12,drive,0.2,-0.1,0,1.0,False
8,1774892486.66,110.85,110.7,5.84,3.43,3.02,brake,0,0,10,0.5,False
9,1774892489.38,94.19,93.58,10.66,5.59,6.5,brake,0,0,30,0.5,False
10,1774892492.62,79.06,77.2,17.03,5.18,12.44,brake,0,0,40,0.5,False
11,1774892496.39,65.24,63.3,15.8,1.85,14.01,drive,0.1,0.5,0,1.0,False
12,1774892500.17,58.11,58.08,-1.61,2.08,-1.59,drive,0.2,-0.1,0,1.0,False
13,1774892503.56,49.64,49.59,2.02,2.62,2.33,drive,0.1,0.1,0,1.0,False
14,1774892507.46,40.49,40.46,-1.46,2.88,-2.07,drive,0.1,-0.1,0,1.0,False
15,1774892511.1,28.94,28.91,1.36,3.12,2.69,brake,0,0,10,0.5,False
16,1774892514.65,19.09,19.04,1.35,1.93,4.04,drive,0.1,0.2,0,1.0,False
17,1774892518.47,11.91,11.9,-0.43,2.2,-2.08,drive,0.1,-0.2,0,1.0,False
18,1774892522.17,3.25,3.23,0.39,2.45,6.81,brake,0,0,50,0.5,False
