step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774889675.23,294.94,6.43,-294.87,0.01,-88.75,drive,0.15,-1.0,0,0.5,False
1,1774889678.68,294.86,32.62,-293.05,0.5,-83.65,drive,0.15,-1.0,0,0.5,False
2,1774889681.97,294.38,92.33,-279.53,0.93,-71.72,drive,0.15,-1.0,0,0.5,False
3,1774889685.37,292.87,173.04,-236.29,1.3,-53.78,drive,0.15,-1.0,0,0.5,False
4,1774889688.31,289.55,249.55,-146.83,1.62,-30.47,drive,0.2,-0.5,0,1.0,False
5,1774889691.39,284.65,275.0,-73.47,2.12,-14.96,drive,0.2,-0.2,0,1.0,False
6,1774889694.13,277.62,275.29,-35.94,2.65,-7.44,drive,0.1,-0.1,0,1.0,False
7,1774889697.23,270.17,269.8,-14.1,2.88,-2.99,drive,0.05,-0.1,0,1.0,False
8,1774889700.03,261.03,260.89,8.53,2.97,1.87,drive,0.05,0.1,0,1.0,False
9,1774889702.82,249.77,248.74,-22.69,5.82,-5.21,brake,0,0,20,0.5,False
10,1774889705.6,231.03,229.86,-23.23,6.85,-5.77,brake,0,0,30,0.5,False
11,1774889710.09,216.23,214.95,-23.53,3.7,-6.25,brake,0,0,10,0.5,False
12,1774889713.01,201.42,200.04,-23.52,2.49,-6.71,drive,0.1,-0.3,0,1.0,False
13,1774889717.03,193.87,192.65,21.67,2.71,6.42,drive,0.1,0.3,0,1.0,False
14,1774889720.65,182.8,181.25,-23.78,2.92,-7.48,drive,0.1,-0.3,0,1.0,False
15,1774889723.97,172.09,170.56,22.86,3.12,7.63,brake,0,0,10,0.5,False
16,1774889728.12,163.37,161.79,22.66,1.93,7.97,drive,0.1,0.3,0,1.0,False
17,1774889733.69,155.12,155.02,-5.53,2.17,-2.04,drive,0.2,-0.1,0,1.0,False
18,1774889736.41,142.48,142.4,4.72,2.69,1.9,drive,0.1,0.1,0,1.0,False
19,1774889739.23,134.86,134.7,-6.59,2.94,-2.8,drive,0.1,-0.2,0,1.0,False
20,1774889742.7,126.33,125.24,16.59,3.16,7.55,brake,0,0,10,0.5,False
21,1774889746.47,116.94,115.78,16.48,1.97,8.1,drive,0.15,0.3,0,1.0,False
22,1774889750.27,109.17,109.08,-4.49,2.34,-2.36,drive,0.1,-0.2,0,1.0,False
23,1774889753.82,100.04,99.5,10.36,2.59,5.94,drive,0.1,0.2,0,1.0,False
24,1774889757.83,90.54,90.43,-4.37,2.82,-2.77,drive,0.1,-0.2,0,1.0,False
25,1774889761.2,79.02,78.42,9.75,3.05,7.09,brake,0,0,10,0.5,False
26,1774889765.0,70.31,69.64,9.68,1.86,7.92,drive,0.2,0.3,0,1.0,False
27,1774889768.89,62.66,62.62,-2.29,2.39,-2.09,drive,0.2,-0.2,0,1.0,False
28,1774889773.19,52.83,52.46,6.3,2.91,6.85,drive,0.1,0.3,0,1.0,False
29,1774889776.46,40.21,39.88,-5.16,3.1,-7.38,brake,0,0,20,0.5,False
30,1774889780.18,32.84,32.43,-5.17,0.87,-9.07,drive,0.2,-0.3,0,1.0,False
31,1774889783.96,29.0,28.92,-2.08,1.44,-4.11,drive,0.2,-0.2,0,1.0,False
32,1774889787.98,22.9,22.9,0.42,1.99,1.06,drive,0.2,0.1,0,1.0,False
33,1774889791.49,14.16,14.14,-0.69,2.53,-2.79,brake,0,0,30,0.5,False
34,1774889795.41,8.85,8.83,-0.67,0.09,-4.34,drive,0.1,-0.3,0,1.0,False
35,1774889799.06,8.83,8.81,-0.63,0.21,-4.09,drive,0.1,-0.3,0,1.0,False
36,1774889802.83,7.73,7.72,-0.36,0.5,-2.7,drive,0.1,-0.2,0,1.0,False
37,1774889806.78,5.49,5.49,-0.12,0.78,-1.21,brake,0,0,20,0.5,False
38,1774889810.4,3.69,3.69,-0.12,0.04,-1.82,drive,0.1,-0.2,0,1.0,False
39,1774889813.64,3.47,3.47,-0.09,0.25,-1.54,drive,0.1,-0.2,0,1.0,False
