step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774893159.39,249.92,186.37,166.51,0.02,41.78,drive,0.15,1.0,0,0.5,False
1,1774893161.76,249.68,193.0,158.4,0.46,39.38,drive,0.15,1.0,0,0.5,False
2,1774893164.53,248.55,214.83,124.99,0.86,30.19,drive,0.15,0.8,0,0.5,False
3,1774893167.1,246.04,237.54,64.14,1.26,15.11,drive,0.2,0.3,0,1.0,False
4,1774893169.76,242.45,242.07,13.59,1.87,3.21,drive,0.2,0.1,0,1.0,False
5,1774893173.22,237.05,236.95,-6.77,2.47,-1.64,drive,0.2,-0.1,0,1.0,False
6,1774893176.94,228.14,228.06,5.9,3.06,1.48,brake,0,0,10,0.5,False
7,1774893180.57,217.23,217.04,9.04,1.98,2.38,drive,0.2,0.2,0,1.0,False
8,1774893183.98,209.73,209.32,-13.2,2.54,-3.61,drive,0.2,-0.3,0,1.0,False
9,1774893187.21,200.73,199.67,20.68,3.09,5.91,brake,0,0,10,0.5,False
10,1774893191.3,190.23,185.4,42.62,3.22,12.95,brake,0,0,20,0.5,False
11,1774893196.3,172.88,165.61,49.59,3.9,16.67,brake,0,0,30,0.5,False
12,1774893198.31,148.2,135.49,60.05,3.8,23.9,brake,0,0,40,0.5,False
13,1774893202.21,142.84,129.06,61.23,0.18,25.38,drive,0.15,1.0,0,0.5,False
14,1774893205.84,142.33,131.27,55.02,0.47,22.74,drive,0.15,1.0,0,0.5,False
15,1774893209.51,140.46,136.71,32.23,0.83,13.26,drive,0.2,0.5,0,1.0,False
16,1774893213.43,137.08,137.05,2.85,1.37,1.19,drive,0.2,0.1,0,1.0,False
17,1774893217.34,131.35,131.01,-9.49,1.93,-4.14,drive,0.2,-0.2,0,1.0,False
18,1774893221.17,123.52,123.51,1.71,2.46,0.79,drive,0.2,0.1,0,1.0,False
19,1774893230.73,113.77,113.74,-2.55,2.98,-1.29,drive,0.1,-0.1,0,1.0,False
20,1774893233.52,85.35,85.32,2.27,3.17,1.53,brake,0,0,10,0.5,False
21,1774893236.27,77.26,77.19,3.24,2.0,2.41,drive,0.2,0.2,0,1.0,False
22,1774893239.36,71.51,71.36,-4.56,2.5,-3.66,drive,0.2,-0.3,0,1.0,False
23,1774893241.69,63.63,63.4,5.43,2.98,4.89,drive,0.1,0.3,0,1.0,False
24,1774893244.51,56.56,56.41,-4.18,3.2,-4.24,brake,0,0,20,0.5,False
25,1774893246.83,48.75,48.2,-7.29,1.02,-8.6,drive,0.2,-0.5,0,1.0,False
26,1774893250.64,46.26,46.24,-1.54,1.48,-1.9,drive,0.3,-0.2,0,1.0,False
27,1774893254.53,40.14,39.93,4.13,2.29,5.91,drive,0.2,0.3,0,1.0,False
28,1774893258.25,30.87,30.85,-0.87,2.83,-1.61,drive,0.2,-0.2,0,1.0,False
29,1774893261.82,20.14,20.13,0.8,3.33,2.26,brake,0,0,20,0.5,False
30,1774893265.99,9.39,9.28,1.47,1.18,9.02,drive,0.1,0.5,0,0.5,False
31,1774893272.7,4.68,4.63,0.68,1.36,8.36,brake,0,0,30,0.5,False
32,1774893275.53,3.51,-3.48,0.45,0.09,172.65,drive,0.2,1.0,0,0.5,False
33,1774893278.37,3.56,-3.51,0.55,0.45,171.1,drive,0.2,1.0,0,0.5,False
34,1774893280.96,5.14,-4.97,1.29,0.96,165.51,drive,0.2,1.0,0,0.5,False
35,1774893284.16,7.77,-7.07,3.22,1.42,155.54,drive,0.2,1.0,0,0.5,False
36,1774893289.8,12.04,-9.69,7.15,1.84,143.61,drive,0.2,1.0,0,0.5,False
37,1774893292.16,20.75,-14.52,14.82,2.22,134.42,drive,0.2,1.0,0,0.5,False
38,1774893295.75,23.67,-7.33,22.5,2.55,108.05,drive,0.2,1.0,0,0.5,False
39,1774893299.34,25.26,0.95,25.25,2.83,87.84,drive,0.15,1.0,0,0.5,False
40,1774893303.24,23.27,9.21,21.38,2.94,66.7,drive,0.15,1.0,0,0.5,False
41,1774893306.58,17.36,11.27,13.2,3.02,49.51,brake,0,0,15.0,1.0,True
42,1774893313.56,10.65,5.73,8.97,1.38,57.43,drive,0.1,1.0,0,0.5,False
43,1774893318.43,9.44,-1.28,9.36,1.44,97.79,drive,0.2,1.0,0,0.5,False
44,1774893320.55,11.56,-4.06,10.82,1.83,110.59,drive,0.2,1.0,0,0.5,False
45,1774893325.91,12.55,-1.58,12.45,2.2,97.23,drive,0.2,1.0,0,0.5,False
46,1774893328.09,16.07,-4.86,15.32,2.52,107.6,drive,0.2,1.0,0,0.5,False
47,1774893333.01,16.79,1.12,16.75,2.81,86.16,drive,0.15,1.0,0,0.5,False
48,1774893338.35,16.99,-0.25,16.99,2.94,90.83,drive,0.2,1.0,0,0.5,False
49,1774893340.64,18.92,-2.58,18.74,3.15,97.83,brake,0,0,15.0,1.0,True
50,1774893343.75,18.84,-2.28,18.7,1.53,96.95,drive,0.2,1.0,0,0.5,False
51,1774893346.07,19.72,-1.37,19.68,1.85,94.0,drive,0.2,1.0,0,0.5,False
52,1774893348.19,19.28,5.3,18.54,2.22,74.04,drive,0.15,1.0,0,0.5,False
53,1774893350.85,17.07,10.93,13.11,2.41,50.18,drive,0.15,1.0,0,0.5,False
54,1774893354.7,11.97,10.77,5.23,2.57,25.89,drive,0.1,0.5,0,0.5,False
