step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774289213.57,168.9,-16.43,168.09,0.02,95.58,drive,0.1,1,0,1,False
1,1774289216.37,168.9,-5.83,168.8,0.36,91.98,drive,0.1,1,0,1,False
2,1774289218.9,168.84,18.89,167.78,0.66,83.57,drive,0.3,1,0,1,False
3,1774289221.49,168.26,64.48,155.42,1.45,67.47,drive,0.5,1,0,1,False
4,1774289224.58,165.72,128.74,104.35,2.69,39.03,drive,0.6,1,0,1,False
5,1774289227.33,157.4,157.17,8.55,4.06,3.12,brake,0,0,50,1,False
6,1774289230.08,150.02,150.01,-1.42,0.04,-0.54,drive,0.1,-1,0,1,False
7,1774289232.86,149.77,149.69,5.06,0.27,1.93,drive,0.1,1,0,1,False
8,1774289235.76,148.78,148.29,-12.09,0.53,-4.66,drive,0.1,-1,0,1,False
9,1774289238.39,147.01,146.28,14.67,0.77,5.73,drive,0.1,1,0,1,False
10,1774289241.16,144.78,143.41,-19.82,0.99,-7.87,drive,0.1,-1,0,1,False
11,1774289244.49,141.91,140.56,19.56,1.19,7.92,drive,0.1,1,0,1,False
12,1774289247.11,137.78,135.21,-26.48,1.37,-11.08,drive,0.1,-1,0,1,False
13,1774289250.02,133.07,125.87,43.18,3.11,18.93,brake,0,0,50,1,False
14,1774289252.66,123.16,110.04,55.32,2.5,26.69,drive,0.1,1,0,1,False
15,1774289255.38,112.58,105.39,-39.58,5.9,-20.58,brake,0,0,70,1,False
16,1774289258.16,102.74,80.91,-63.32,0.96,-38.05,drive,0.2,-1,0,1,False
17,1774289260.99,100.09,93.8,-34.92,1.45,-20.42,drive,0.3,-0.5,0,1,False
18,1774289263.73,95.4,95.2,-6.12,2.26,-3.68,drive,0.4,-0.1,0,1,False
19,1774289266.36,88.24,88.23,1.36,3.35,0.89,brake,0,0,50,1,False
20,1774289269.06,83.06,83.05,1.01,0.37,0.7,drive,0.1,0.1,0,1,False
21,1774289271.94,83.71,83.69,1.59,0.05,1.09,drive,0.1,0.1,0,1,False
22,1774289274.65,83.55,83.54,1.35,0.26,0.93,drive,0.1,0.1,0,1,False
23,1774289277.43,82.57,82.57,0.37,0.56,0.26,drive,0.2,0.3,0,1,False
24,1774289280.16,80.45,80.25,-5.63,1.15,-4.02,drive,0.2,-0.4,0,1,False
25,1774289282.93,76.8,76.44,7.42,1.69,5.55,drive,0.2,0.5,0,1,False
26,1774289285.75,71.7,70.4,-13.62,2.19,-10.95,drive,0.2,-0.5,0,1,False
27,1774289288.84,65.18,64.39,10.14,2.66,8.95,drive,0.2,0.5,0,1,False
28,1774289291.73,56.72,55.1,-13.45,3.09,-13.72,brake,0,0,50,1,False
29,1774289294.79,51.31,49.47,-13.6,0.31,-15.37,drive,0.1,-0.5,0,1,False
30,1774289298.11,51.88,49.81,-14.54,0.02,-16.27,drive,0.1,-0.5,0,1,False
31,1774289301.0,51.54,49.84,-13.13,0.32,-14.76,drive,0.1,-0.5,0,1,False
32,1774289303.77,50.37,49.47,-9.51,0.6,-10.88,drive,0.2,-0.5,0,1,False
33,1774289306.42,48.2,48.11,-2.96,1.17,-3.52,drive,0.3,-0.5,0,1,False
34,1774289309.04,44.41,43.78,7.48,1.98,9.69,drive,0.2,0.5,0,1,False
35,1774289312.32,38.85,38.4,-5.85,2.46,-8.66,drive,0.2,-0.5,0,1,False
36,1774289316.31,30.54,29.88,6.32,2.9,11.95,drive,0.1,0.5,0,1,False
37,1774289320.15,18.96,18.75,-2.82,3.04,-8.55,brake,0,0,15.0,1.0,True
38,1774289323.7,9.38,8.93,-2.86,1.31,-17.76,drive,0.1,-1,0,0.5,False
39,1774289326.79,4.83,4.78,-0.71,1.47,-8.43,drive,0.1,-0.5,0,0.5,False
