step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774292473.02,259.89,-229.74,121.5,0.02,152.13,drive,0.1,1,0,1,False
1,1774292475.12,260.12,-226.19,128.47,0.33,150.41,drive,0.1,1,0,1,False
2,1774292477.37,260.85,-209.95,154.81,0.61,143.6,drive,0.1,1,0,1,False
3,1774292479.89,261.98,-178.63,191.64,0.87,132.99,drive,0.1,1,0,1,False
4,1774292482.05,263.31,-122.99,232.82,1.11,117.85,drive,0.1,1,0,1,False
5,1774292484.18,264.04,-40.79,260.87,1.32,98.89,drive,0.1,1,0,1,False
6,1774292486.34,263.86,56.46,257.75,1.49,77.64,drive,0.3,1,0,1,False
7,1774292488.74,262.26,161.55,206.6,2.11,51.98,drive,0.5,1,0,1,False
8,1774292490.83,257.63,240.32,92.84,3.12,21.12,brake,0,0,15.0,1.0,True
9,1774292493.03,251.66,251.41,11.17,1.63,2.54,drive,0.2,1,0,1,False
10,1774292495.7,248.13,242.8,-51.13,1.85,-11.89,drive,0.2,-1,0,1,False
11,1774292498.03,243.25,242.05,-24.06,2.18,-5.68,drive,0.3,-1,0,1,False
12,1774292500.23,238.02,207.38,116.82,2.69,29.39,drive,0.2,1,0,1,False
13,1774292502.41,233.51,203.99,113.64,2.97,29.12,drive,0.2,1,0,1,False
14,1774292504.77,226.95,220.04,-55.58,3.17,-14.18,brake,0,0,30,1,False
15,1774292506.91,221.96,174.45,-137.24,0.16,-38.19,drive,0.1,-1,0,1,False
16,1774292509.03,221.86,176.98,-133.79,0.24,-37.09,drive,0.1,-1,0,1,False
17,1774292511.1,221.33,186.62,-119.0,0.46,-32.52,drive,0.1,-1,0,1,False
18,1774292513.28,220.4,199.84,-92.95,0.65,-24.94,drive,0.2,-0.5,0,1,False
19,1774292515.52,218.81,210.8,-58.66,1.14,-15.55,drive,0.3,-0.5,0,1,False
20,1774292518.16,215.9,215.16,-17.9,1.87,-4.75,drive,0.4,-0.2,0,1,False
21,1774292521.08,210.28,209.33,19.97,2.96,5.45,drive,0.3,0.2,0,1,False
22,1774292523.78,198.89,197.95,-19.31,5.32,-5.57,brake,0,0,50,1,False
23,1774292526.54,184.16,178.99,-43.34,2.9,-13.61,drive,0.3,-0.5,0,1,False
24,1774292529.18,174.06,173.84,8.76,5.34,2.88,brake,0,0,50,1,False
25,1774292532.05,159.37,151.23,50.25,2.84,18.38,drive,0.3,0.5,0,1,False
