step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774281619.0,198.08,178.46,-85.95,0.02,-25.72,drive,0.1,-0.26,0,1,False
1,1774281621.43,197.84,179.17,-83.91,0.36,-25.1,drive,0.2,-0.25,0,1,False
2,1774281623.49,196.68,181.43,-75.94,1.0,-22.71,drive,0.3,-0.23,0,1,False
3,1774281625.54,194.29,184.81,-59.94,1.89,-17.97,drive,0.4,-0.18,0,1,False
4,1774281627.92,190.15,186.0,-39.48,2.9,-11.98,drive,0.5,-0.12,0,1,False
5,1774281629.94,182.17,181.58,-14.66,4.32,-4.62,brake,0,0,50,1,False
6,1774281632.2,175.28,174.96,-10.58,0.16,-3.46,drive,0.1,-0.04,0,1,False
7,1774281634.66,174.87,174.58,-10.19,0.43,-3.34,drive,0.1,-0.03,0,1,False
8,1774281637.11,173.61,173.37,-9.23,0.76,-3.05,drive,0.1,-0.03,0,1,False
9,1774281639.5,171.54,171.36,-7.83,1.09,-2.62,drive,0.2,-0.03,0,1,False
10,1774281641.79,168.6,168.49,-6.15,1.7,-2.09,drive,0.2,-0.02,0,1,False
11,1774281644.12,164.33,164.28,-4.09,2.3,-1.42,drive,0.3,-0.01,0,1,False
12,1774281646.21,158.43,158.42,-2.27,3.14,-0.82,brake,0,0,30,1,False
13,1774281648.46,153.41,153.4,-1.94,0.01,-0.72,drive,0.1,-0.01,0,1,False
14,1774281650.81,153.23,153.22,-1.93,0.32,-0.72,drive,0.1,-0.01,0,1,False
15,1774281653.02,152.27,152.26,-1.77,0.66,-0.67,drive,0.1,-0.01,0,1,False
16,1774281655.4,150.62,150.61,-1.52,0.99,-0.58,drive,0.2,-0.01,0,1,False
17,1774281657.91,147.91,147.9,-1.2,1.59,-0.46,drive,0.3,-0.01,0,1,False
18,1774281660.32,143.45,143.45,-0.79,2.44,-0.32,drive,0.4,-0.0,0,1,False
19,1774281662.36,136.91,136.9,-0.43,3.55,-0.18,brake,0,0,30,1,False
20,1774281664.69,131.13,131.13,-0.42,0.48,-0.18,drive,0.1,-0.2,0,1,False
21,1774281667.29,129.94,129.9,3.26,0.75,1.44,drive,0.1,0.1,0,1,False
22,1774281669.48,127.82,127.82,1.12,1.07,0.5,drive,0.2,0.05,0,1,False
23,1774281671.82,125.16,125.15,-1.49,1.65,-0.68,drive,0.2,-0.07,0,1,False
24,1774281674.07,120.83,120.81,2.26,2.26,1.07,drive,0.2,0.1,0,1,False
25,1774281676.48,115.49,115.4,-4.47,2.83,-2.22,drive,0.2,-0.2,0,1,False
26,1774281678.52,108.22,107.93,7.95,3.64,4.21,brake,0,0,50,1,False
27,1774281681.11,101.34,101.34,-0.88,0.86,-0.5,drive,0.1,-0.05,0,1,False
28,1774281683.5,97.47,97.44,-2.19,2.49,-1.29,drive,0.1,-0.1,0,1,False
29,1774281685.64,89.5,89.23,6.9,4.29,4.42,brake,0,0,50,1,False
30,1774281687.89,80.79,80.79,0.03,1.36,0.02,drive,0.3,0,0,1,False
31,1774281690.29,76.28,76.17,-4.09,3.25,-3.07,brake,0,0,50,1,False
32,1774281692.91,68.83,67.88,-11.37,0.42,-9.51,drive,0.1,-1,0,1,False
33,1774281695.04,66.58,66.55,2.12,1.66,1.83,drive,0.2,0.2,0,1,False
34,1774281699.82,60.9,60.69,5.04,3.93,4.74,brake,0,0,50,1,False
35,1774281702.2,42.93,42.84,2.86,0.09,3.82,drive,0.1,0.2,0,1,False
36,1774281704.82,42.7,42.64,2.28,0.33,3.06,drive,0.1,0.2,0,1,False
37,1774281707.13,41.64,41.62,1.16,0.63,1.59,drive,0.1,0.2,0,1,False
38,1774281709.58,40.04,40.03,-0.57,0.92,-0.82,drive,0.1,-0.1,0,1,False
39,1774281711.98,37.58,37.58,0.02,1.21,0.03,drive,0.2,0,0,1,False
40,1774281714.23,34.37,34.37,0.19,1.78,0.32,drive,0.2,0.1,0,1,False
41,1774281716.49,30.05,30.02,-1.4,2.35,-2.68,drive,0.2,-0.3,0,1,False
42,1774281718.73,24.61,24.46,2.69,2.83,6.28,drive,0.1,0.3,0,1,False
43,1774281721.11,18.17,18.17,0.22,3.07,0.7,brake,0,0,15.0,1.0,True
44,1774281723.49,11.66,11.62,-0.84,1.36,-4.14,drive,0.1,-0.4,0,1,False
45,1774281725.74,8.37,8.35,0.53,1.59,3.65,drive,0.1,0.4,0,1,False
46,1774281728.06,4.62,4.62,-0.06,1.84,-0.7,drive,0.1,-0.1,0,1,False
