step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774288268.38,116.35,17.73,-114.99,0.02,-81.24,drive,0.1,-1,0,1,False
1,1774288270.84,116.28,22.03,-114.17,0.34,-79.08,drive,0.2,-1,0,1,False
2,1774288273.56,115.94,37.78,-109.61,0.89,-70.98,drive,0.3,-1,0,1,False
3,1774288276.19,114.63,67.22,-92.85,1.64,-54.1,drive,0.4,-1,0,1,False
4,1774288278.93,110.93,99.87,-48.3,2.54,-25.81,drive,0.5,-0.5,0,1,False
5,1774288281.23,103.45,103.02,9.47,3.73,5.25,brake,0,0,50,1,False
6,1774288283.53,96.98,94.71,20.85,0.21,12.42,drive,0.1,0.5,0,1,False
7,1774288285.76,97.34,94.82,22.02,0.05,13.08,drive,0.1,0.5,0,1,False
8,1774288288.07,97.08,95.02,19.9,0.32,11.83,drive,0.1,0.5,0,1,False
9,1774288290.52,96.2,95.19,13.86,0.58,8.29,drive,0.2,0.3,0,1,False
10,1774288292.79,94.47,94.26,6.38,1.14,3.87,drive,0.3,0.2,0,1,False
11,1774288295.09,91.46,91.44,-1.67,1.95,-1.05,drive,0.3,-0.1,0,1,False
12,1774288297.33,86.55,86.53,2.0,2.76,1.32,drive,0.3,0.1,0,1,False
13,1774288299.6,79.87,79.8,-3.12,3.52,-2.24,brake,0,0,50,1,False
14,1774288301.84,71.19,70.96,-5.66,1.88,-4.56,drive,0.3,-0.5,0,1,False
15,1774288304.06,63.5,60.63,18.88,5.41,17.3,brake,0,0,70,1,False
16,1774288306.54,52.76,42.26,31.58,2.21,36.77,drive,0.2,0.7,0,1,False
17,1774288308.8,48.19,45.64,15.46,2.52,18.72,drive,0.3,0.5,0,1,False
18,1774288311.03,42.24,42.01,-4.44,3.22,-6.04,brake,0,0,15.0,1.0,True
19,1774288313.38,36.15,35.07,-8.76,1.55,-14.02,drive,0.2,-0.5,0,1,False
20,1774288315.63,32.36,32.3,-2.08,2.02,-3.68,drive,0.3,-0.2,0,1,False
21,1774288317.81,27.29,27.05,3.57,2.83,7.52,drive,0.3,0.3,0,1,False
22,1774288320.38,20.8,20.77,-1.12,3.58,-3.09,brake,0,0,20,1,False
23,1774288322.71,12.86,12.68,-2.12,1.38,-9.47,drive,0.1,-1,0,1,False
24,1774288325.23,9.66,9.63,0.7,1.49,4.16,drive,0.1,0.4,0,1,False
25,1774288327.79,5.77,5.69,0.93,1.76,9.32,drive,0.1,0.5,0,1,False
