step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774283480.31,188.84,-174.16,-73.0,0.02,-157.26,drive,0,-1,0,1,False
1,1774283482.77,189.06,-173.39,-75.36,0.09,-156.51,drive,0,-1,0,1,False
2,1774283485.19,189.29,-171.31,-80.54,0.12,-154.82,drive,0,-1,0,1,False
3,1774283487.36,189.59,-168.35,-87.19,0.15,-152.62,drive,0,-1,0,1,False
4,1774283489.6,189.91,-164.05,-95.67,0.18,-149.75,drive,0,-1,0,1,False
5,1774283492.28,190.26,-159.45,-103.81,0.2,-146.93,drive,0,-1,0,1,False
6,1774283494.7,190.72,-153.23,-113.56,0.22,-143.46,drive,0,-1,0,1,False
7,1774283497.07,191.16,-145.81,-123.62,0.24,-139.71,drive,0,-1,0,1,False
8,1774283499.59,191.59,-136.99,-133.94,0.25,-135.65,drive,0,-1,0,1,False
9,1774283501.98,192.04,-126.89,-144.15,0.27,-131.36,drive,0,-1,0,1,False
10,1774283504.19,192.44,-115.79,-153.7,0.27,-126.99,drive,0,-1,0,1,False
11,1774283506.38,192.77,-104.49,-162.0,0.28,-122.82,drive,0,-1,0,1,False
12,1774283508.65,193.07,-91.35,-170.09,0.27,-118.24,drive,0,-1,0,1,False
13,1774283510.96,193.33,-77.66,-177.04,0.27,-113.68,drive,0,-1,0,1,False
14,1774283513.37,193.54,-65.62,-182.08,0.27,-109.82,drive,0,-1,0,1,False
15,1774283515.89,193.72,-51.5,-186.74,0.26,-105.42,drive,0,-1,0,1,False
16,1774283518.16,193.85,-38.57,-189.97,0.25,-101.48,drive,0,-1,0,1,False
17,1774283520.58,193.91,-25.14,-192.28,0.24,-97.45,drive,0,-1,0,1,False
18,1774283522.93,193.95,-12.97,-193.52,0.22,-93.83,drive,0,-1,0,1,False
19,1774283525.15,193.95,-1.16,-193.94,0.21,-90.34,drive,0,-1,0,1,False
20,1774283527.48,193.92,9.53,-193.68,0.19,-87.18,drive,0.1,-0.87,0,1,False
21,1774283529.86,193.85,23.09,-192.47,0.43,-83.16,drive,0.2,-0.83,0,1,False
22,1774283532.16,193.56,50.85,-186.76,0.92,-74.77,drive,0.3,-0.75,0,1,False
23,1774283534.51,192.55,96.68,-166.52,1.66,-59.86,drive,0.4,-0.6,0,1,False
24,1774283536.95,189.79,144.27,-123.32,2.56,-40.52,drive,0.5,-0.4,0,1,False
25,1774283539.24,183.52,175.01,-55.24,3.85,-17.52,brake,0,0,50,1,False
26,1774283541.51,176.55,172.73,-36.5,0.02,-11.93,drive,0.1,-0.2,0,1,False
27,1774283543.9,176.71,172.99,-36.08,0.13,-11.78,drive,0.1,-0.2,0,1,False
28,1774283546.22,176.27,173.0,-33.82,0.39,-11.06,drive,0.1,-0.2,0,1,False
29,1774283548.77,175.26,172.8,-29.3,0.64,-9.62,drive,0.2,-0.2,0,1,False
30,1774283551.16,173.41,172.13,-21.0,1.16,-6.95,drive,0.3,-0.2,0,1,False
31,1774283553.49,170.32,170.13,-7.98,1.91,-2.69,drive,0.3,-0.1,0,1,False
32,1774283556.06,165.29,165.19,5.76,2.74,2.0,drive,0.2,0.1,0,1,False
33,1774283558.26,158.02,157.99,-2.6,3.21,-0.94,brake,0,0,30,1,False
34,1774283560.92,152.26,152.15,-5.81,0.27,-2.19,drive,0.1,-0.2,0,1,False
35,1774283563.2,151.72,151.66,-4.47,0.4,-1.69,drive,0.1,-0.2,0,1,False
36,1774283565.57,150.69,150.69,-0.41,0.65,-0.15,drive,0.1,-0.2,0,1,False
37,1774283567.75,149.0,148.86,6.31,0.9,2.43,drive,0.1,0.2,0,1,False
38,1774283570.14,146.98,146.98,1.15,1.13,0.45,drive,0.2,0.1,0,1,False
39,1774283572.57,143.98,143.87,-5.67,1.65,-2.26,drive,0.2,-0.2,0,1,False
40,1774283574.86,139.7,139.58,5.88,2.16,2.41,drive,0.2,0.2,0,1,False
41,1774283577.22,134.56,134.39,-6.77,2.75,-2.89,drive,0.2,-0.3,0,1,False
42,1774283579.62,126.92,125.07,21.61,4.23,9.8,brake,0,0,50,1,False
43,1774283581.86,116.89,110.59,37.85,1.52,18.89,drive,0.1,0.3,0,1,False
44,1774283584.06,112.44,110.0,23.32,3.03,11.97,brake,0,0,15.0,1.0,True
