step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774288143.72,195.52,65.41,184.25,0.01,70.46,drive,0.1,0.7,0,1,False
1,1774288146.26,195.43,70.24,182.37,0.33,68.94,drive,0.2,0.7,0,1,False
2,1774288148.28,194.93,87.85,174.01,0.89,63.21,drive,0.3,0.6,0,1,False
3,1774288150.66,193.68,120.9,151.31,1.7,51.37,drive,0.4,0.5,0,1,False
4,1774288153.21,190.28,157.12,107.32,2.74,34.33,drive,0.5,0.4,0,1,False
5,1774288155.38,183.19,178.42,41.54,4.01,13.1,brake,0,0,50,1,False
6,1774288157.76,176.07,174.85,20.74,0.14,6.76,drive,0.1,0.1,0,1,False
7,1774288160.04,175.74,174.6,20.01,0.38,6.54,drive,0.1,0.1,0,1,False
8,1774288162.37,174.67,173.8,17.36,0.71,5.7,drive,0.1,0.1,0,1,False
9,1774288164.64,172.83,172.33,13.2,1.03,4.38,drive,0.2,0.1,0,1,False
10,1774288166.74,170.2,170.04,7.28,1.61,2.45,drive,0.3,0.1,0,1,False
11,1774288168.9,166.36,166.35,-1.96,2.44,-0.67,drive,0.3,-0.1,0,1,False
12,1774288171.02,160.57,160.45,6.27,3.27,2.24,brake,0,0,30,1,False
13,1774288173.35,154.49,154.07,11.39,1.36,4.23,drive,0.2,0.2,0,1,False
14,1774288175.52,147.7,147.02,-14.08,4.82,-5.47,brake,0,0,40,1,False
15,1774288177.78,135.88,134.41,-19.92,4.06,-8.43,brake,0,0,40,1,False
16,1774288180.28,126.46,125.2,-17.75,1.41,-8.07,drive,0.3,-0.1,0,1,False
17,1774288182.54,122.87,122.16,-13.22,2.1,-6.17,drive,0.4,-0.1,0,1,False
18,1774288184.93,117.47,117.37,-4.79,3.17,-2.34,brake,0,0,15.0,1.0,True
19,1774288189.37,110.59,110.55,-2.99,1.58,-1.55,drive,0.2,-0.1,0,1,False
20,1774288192.41,103.45,103.44,1.45,2.06,0.8,drive,0.3,0.1,0,1,False
21,1774288195.1,96.91,96.86,-3.28,2.84,-1.94,brake,0,0,20.0,1,False
22,1774288197.57,90.29,90.17,-4.7,0.72,-2.99,drive,0.1,-1.0,0,1,False
23,1774288200.39,88.56,88.3,6.83,0.86,4.42,drive,0.1,0.4,0,1,False
24,1774288203.22,85.99,85.69,7.1,1.13,4.74,drive,0.2,0.5,0,1,False
25,1774288206.95,82.53,82.15,-7.88,1.63,-5.48,drive,0.2,-0.5,0,1,False
26,1774288210.88,76.16,76.15,1.29,2.12,0.97,drive,0.3,0.1,0,1,False
27,1774288213.75,67.41,67.29,4.08,2.9,3.47,drive,0.2,0.3,0,1,False
28,1774288216.39,58.79,57.96,-9.88,3.4,-9.67,brake,0,0,50,1,False
29,1774288218.71,51.79,49.94,-13.72,0.32,-15.36,drive,0.1,-1,0,1,False
30,1774288221.16,52.46,50.09,-15.59,0.07,-17.29,drive,0.1,-1,0,1,False
31,1774288223.53,52.48,50.13,-15.54,0.2,-17.23,drive,0.1,-1,0,1,False
32,1774288226.06,51.88,50.56,-11.65,0.45,-12.98,drive,0.2,-0.5,0,1,False
33,1774288228.64,50.45,50.17,-5.26,1.0,-5.99,drive,0.3,-0.3,0,1,False
34,1774288231.07,47.42,47.41,0.93,1.81,1.12,drive,0.3,0.1,0,1,False
35,1774288233.43,42.5,42.5,0.24,2.66,0.32,drive,0.4,0.0,0,1,False
36,1774288235.66,35.45,35.45,-0.36,3.73,-0.58,brake,0,0,50,1,False
37,1774288237.87,28.92,28.92,-0.38,0.08,-0.75,drive,0.1,-0.1,0,1,False
38,1774288240.23,29.01,29.0,-0.37,0.19,-0.74,drive,0.1,-0.1,0,1,False
39,1774288242.58,28.37,28.37,-0.12,0.49,-0.25,drive,0.2,-0.2,0,1,False
40,1774288246.86,26.91,26.89,0.92,1.07,1.95,drive,0.2,0.2,0,1,False
41,1774288249.34,22.05,22.05,-0.15,1.61,-0.38,drive,0.3,-0.4,0,1,False
42,1774288251.78,17.53,17.31,2.75,2.41,9.04,drive,0.2,0.9,0,1,False
43,1774288254.1,11.66,11.61,-1.06,2.69,-5.21,drive,0.2,-0.5,0,1,False
44,1774288256.37,5.76,5.17,-2.52,3.15,-26.02,brake,0,0,50,1,False
