step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774284853.53,294.94,6.52,-294.86,0.02,-88.73,drive,0.1,-0.9,0,1,False
1,1774284855.92,294.91,18.75,-294.31,0.32,-86.35,drive,0.2,-0.9,0,1,False
2,1774284858.28,294.72,62.31,-288.05,0.88,-77.8,drive,0.3,-0.8,0,1,False
3,1774284860.75,293.81,141.7,-257.38,1.67,-61.17,drive,0.4,-0.6,0,1,False
4,1774284863.45,290.86,224.27,-185.21,2.69,-39.55,drive,0.5,-0.4,0,1,False
5,1774284865.71,284.2,268.7,-92.58,3.96,-19.01,brake,0,0,50,1,False
6,1774284868.11,278.07,266.49,-79.4,0.15,-16.59,drive,0.1,-0.3,0,1,False
7,1774284870.47,278.18,266.57,-79.52,0.17,-16.61,drive,0.1,-0.3,0,1,False
8,1774284872.98,277.63,267.9,-72.84,0.45,-15.21,drive,0.1,-0.3,0,1,False
9,1774284875.22,276.32,269.94,-59.04,0.73,-12.34,drive,0.2,-0.3,0,1,False
10,1774284877.7,274.39,271.92,-36.74,1.28,-7.69,drive,0.3,-0.3,0,1,False
11,1774284880.08,270.66,270.66,1.36,2.08,0.29,drive,0.4,0.1,0,1,False
12,1774284882.63,265.18,264.86,-12.98,3.13,-2.81,brake,0,0,30,1,False
13,1774284885.37,258.93,258.55,-14.15,0.64,-3.13,drive,0.1,-0.3,0,1,False
14,1774284887.94,253.09,247.69,51.96,4.12,11.85,brake,0,0,50,1,False
15,1774284890.45,241.24,230.84,70.09,2.9,16.89,drive,0.3,0.3,0,1,False
16,1774284892.69,229.95,227.89,-30.7,6.13,-7.67,brake,0,0,50,1,False
17,1774284895.03,219.27,213.7,-49.12,1.48,-12.94,drive,0.2,-0.3,0,1,False
18,1774284897.29,215.56,214.62,-20.03,2.03,-5.33,drive,0.4,-0.2,0,1,False
19,1774284899.75,210.33,210.09,10.16,3.11,2.77,brake,0,0,15.0,1.0,True
20,1774284902.07,203.77,203.36,13.01,1.41,3.66,drive,0.3,0.2,0,1,False
21,1774284904.43,200.03,199.95,-5.6,2.25,-1.6,drive,0.3,-0.1,0,1,False
22,1774284906.71,194.1,194.0,6.33,3.07,1.87,brake,0,0,20.0,1.0,False
23,1774284909.07,188.67,188.57,6.17,0.84,1.88,drive,0.2,0.2,0,1,False
24,1774284911.42,186.31,186.26,-4.49,1.42,-1.38,drive,0.2,-0.1,0,1,False
25,1774284913.89,182.59,182.57,2.58,1.98,0.81,drive,0.3,0.1,0,1,False
26,1774284916.72,177.17,176.98,-8.12,2.8,-2.63,drive,0.2,-0.3,0,1,False
27,1774284919.03,168.99,165.9,32.14,3.29,10.96,brake,0,0,50,1,False
28,1774284921.23,163.97,160.0,35.86,0.31,12.63,drive,0.1,0.3,0,1,False
29,1774284923.59,164.38,159.99,37.73,0.02,13.27,drive,0.1,0.3,0,1,False
30,1774284926.18,164.13,160.21,35.65,0.32,12.55,drive,0.1,0.3,0,1,False
31,1774284928.77,163.12,160.46,29.37,0.61,10.37,drive,0.2,0.2,0,1,False
32,1774284931.34,161.23,159.79,21.47,1.19,7.65,drive,0.3,0.2,0,1,False
33,1774284933.83,157.65,157.48,7.42,2.03,2.7,drive,0.4,0.1,0,1,False
34,1774284936.06,151.9,151.84,-4.36,3.12,-1.64,brake,0,0,50,1,False
35,1774284938.32,147.32,147.26,-4.07,0.31,-1.58,drive,0.1,-0.1,0,1,False
36,1774284940.87,147.76,147.68,-4.93,0.02,-1.91,drive,0.1,-0.2,0,1,False
37,1774284943.79,147.52,147.47,-3.76,0.31,-1.46,drive,0.1,-0.1,0,1,False
38,1774284946.36,146.4,146.39,-1.8,0.61,-0.71,drive,0.2,-0.1,0,1,False
39,1774284948.84,144.44,144.43,1.71,1.19,0.68,drive,0.2,0.1,0,1,False
40,1774284951.2,141.16,141.12,-3.49,1.74,-1.42,drive,0.2,-0.1,0,1,False
41,1774284953.68,136.68,136.63,3.8,2.3,1.59,drive,0.2,0.1,0,1,False
42,1774284956.17,130.65,130.56,-4.81,2.83,-2.11,drive,0.2,-0.1,0,1,False
43,1774284958.93,123.33,123.23,4.97,3.35,2.31,brake,0,0,30,1,False
44,1774284961.38,116.06,115.89,6.37,0.2,3.14,drive,0.1,0.1,0,1,False
45,1774284963.83,115.36,115.25,5.11,0.5,2.54,drive,0.1,0.1,0,1,False
46,1774284966.23,113.95,113.91,3.02,0.79,1.52,drive,0.1,0.1,0,1,False
47,1774284968.69,111.85,111.85,-0.07,1.09,-0.03,drive,0.2,0,0,1,False
48,1774284971.25,108.75,108.75,-0.35,1.66,-0.19,drive,0.2,0,0,1,False
49,1774284973.62,104.22,104.21,-0.41,2.21,-0.23,drive,0.2,0,0,1,False
50,1774284976.33,98.61,98.6,-0.46,2.75,-0.27,drive,0.2,0,0,1,False
51,1774284978.55,90.85,90.85,-0.52,3.27,-0.33,brake,0,0,30,1,False
52,1774284981.29,85.54,85.54,0.13,0.21,0.09,drive,0.1,0.1,0,1,False
53,1774284983.94,84.74,84.74,-0.8,0.52,-0.54,drive,0.1,-0.5,0,1,False
54,1774284988.22,83.18,82.94,6.38,0.79,4.4,drive,0.1,0.4,0,1,False
55,1774284990.88,79.66,79.66,-0.27,1.06,-0.19,drive,0.2,-0.2,0,1,False
56,1774284993.76,76.47,76.35,4.17,1.63,3.12,drive,0.2,0.3,0,1,False
57,1774284997.33,71.43,71.18,-5.93,2.17,-4.77,drive,0.2,-0.4,0,1,False
58,1774284999.89,63.38,62.7,9.28,2.67,8.42,drive,0.1,0.4,0,1,False
59,1774285002.44,56.52,56.27,-5.3,2.87,-5.38,drive,0.1,-0.3,0,1,False
60,1774285004.94,49.16,48.9,5.03,3.08,5.87,brake,0,0,30,1,False
61,1774285007.43,43.47,42.98,6.48,0.03,8.57,drive,0.1,0.4,0,1,False
62,1774285010.64,43.31,42.92,5.85,0.28,7.77,drive,0.1,0.4,0,1,False
63,1774285013.09,42.23,42.06,3.86,0.57,5.24,drive,0.1,0.3,0,1,False
64,1774285015.7,40.66,40.64,1.23,0.85,1.73,drive,0.1,0.2,0,1,False
65,1774285018.14,38.21,38.2,-1.16,1.14,-1.73,drive,0.1,-0.2,0,1,False
66,1774285020.57,35.27,35.26,1.14,1.42,1.85,drive,0.1,0.2,0,1,False
67,1774285023.08,31.64,31.6,-1.39,1.69,-2.52,drive,0.1,-0.3,0,1,False
68,1774285025.46,27.25,27.13,2.58,1.95,5.44,drive,0.1,0.3,0,1,False
69,1774285027.76,22.48,22.46,-0.92,2.2,-2.35,drive,0.1,-0.2,0,1,False
70,1774285030.22,17.22,17.19,1.1,2.45,3.66,drive,0.1,0.3,0,1,False
71,1774285032.68,11.06,10.98,-1.36,2.68,-7.04,drive,0.1,-0.7,0,1,False
72,1774285035.19,4.58,4.41,1.25,2.77,15.77,drive,0.1,0.7,0,1,False
