step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774284450.49,279.86,68.91,-271.24,0.01,-75.75,drive,0.1,-0.75,0,1,False
1,1774284452.66,279.78,77.16,-268.93,0.33,-73.99,drive,0.2,-0.74,0,1,False
2,1774284455.25,279.39,109.07,-257.22,0.9,-67.02,drive,0.3,-0.67,0,1,False
3,1774284457.53,278.04,162.6,-225.54,1.69,-54.21,drive,0.4,-0.54,0,1,False
4,1774284460.12,274.95,223.45,-160.21,2.7,-35.64,drive,0.5,-0.36,0,1,False
5,1774284462.22,268.15,257.06,-76.29,3.94,-16.53,brake,0,0,50,1,False
6,1774284464.55,261.79,256.02,-54.66,0.02,-12.05,drive,0.1,-0.12,0,1,False
7,1774284466.8,261.79,256.1,-54.32,0.23,-11.97,drive,0.1,-0.12,0,1,False
8,1774284469.2,261.12,256.02,-51.37,0.52,-11.35,drive,0.1,-0.11,0,1,False
9,1774284471.52,259.7,255.59,-45.98,0.82,-10.2,drive,0.2,-0.1,0,1,False
10,1774284473.76,257.54,254.63,-38.58,1.38,-8.62,drive,0.3,-0.09,0,1,False
11,1774284475.98,254.04,252.53,-27.69,2.19,-6.26,drive,0.4,-0.06,0,1,False
12,1774284478.09,248.62,248.12,-15.82,3.24,-3.65,brake,0,0,30,1,False
13,1774284480.37,243.29,242.88,-14.17,0.19,-3.34,drive,0.1,-0.03,0,1,False
14,1774284482.68,242.75,242.36,-13.64,0.46,-3.22,drive,0.1,-0.03,0,1,False
15,1774284484.82,241.52,241.2,-12.52,0.75,-2.97,drive,0.1,-0.03,0,1,False
16,1774284487.24,239.46,239.29,-8.91,1.59,-2.13,drive,0.2,-0.02,0,1,False
17,1774284489.36,231.59,231.5,-6.42,5.24,-1.59,brake,0,0,50,1,False
18,1774284491.52,219.46,219.08,-12.95,3.49,-3.38,brake,0,0,50,1,False
19,1774284493.66,211.8,211.41,-12.88,0.73,-3.49,drive,0.1,-0.03,0,1,False
20,1774284496.01,210.22,209.94,-10.93,0.96,-2.98,drive,0.1,-0.03,0,1,False
21,1774284498.31,207.79,207.6,-9.01,1.25,-2.48,drive,0.2,-0.03,0,1,False
22,1774284500.68,204.61,204.49,-6.81,1.81,-1.91,drive,0.3,-0.02,0,1,False
23,1774284502.96,199.9,199.85,-4.31,2.62,-1.24,drive,0.4,-0.01,0,1,False
24,1774284505.11,193.34,193.32,-2.39,3.65,-0.71,brake,0,0,30,1,False
25,1774284507.37,186.97,186.96,-1.62,0.61,-0.5,drive,0.2,-0.05,0,1,False
26,1774284509.77,185.39,185.39,0.21,1.13,0.07,drive,0.2,0.01,0,1,False
27,1774284511.99,182.3,182.3,-0.02,1.71,-0.01,drive,0.3,0.0,0,1,False
28,1774284514.24,178.09,178.09,-0.1,2.53,-0.03,drive,0.3,0.0,0,1,False
29,1774284516.34,171.96,171.96,-0.07,3.34,-0.02,brake,0,0,30,1,False
30,1774284518.55,166.47,166.47,0.17,0.33,0.06,drive,0.1,0.1,0,1,False
31,1774284520.88,165.65,165.64,-1.77,0.59,-0.61,drive,0.1,-0.6,0,1,False
32,1774284523.03,164.15,163.59,13.56,0.84,4.74,drive,0.1,0.4,0,1,False
33,1774284525.25,162.18,162.08,5.56,1.11,1.97,drive,0.2,0.2,0,1,False
34,1774284527.73,159.44,159.2,-8.67,1.66,-3.12,drive,0.2,-0.3,0,1,False
35,1774284530.62,154.96,154.6,10.64,2.2,3.94,drive,0.2,0.4,0,1,False
36,1774284532.84,148.37,147.45,-16.54,2.68,-6.4,drive,0.2,-0.6,0,1,False
37,1774284535.31,142.16,138.62,31.51,3.07,12.81,brake,0,0,30,1,False
38,1774284537.61,136.62,127.48,49.15,0.06,21.09,drive,0.1,0.6,0,1,False
39,1774284539.74,136.44,128.28,46.47,0.3,19.91,drive,0.1,0.5,0,1,False
40,1774284541.99,135.67,130.17,38.24,0.57,16.37,drive,0.1,0.4,0,1,False
41,1774284544.37,134.25,131.52,26.92,0.85,11.57,drive,0.2,0.3,0,1,False
42,1774284546.85,131.89,131.18,13.64,1.41,5.94,drive,0.3,0.2,0,1,False
43,1774284549.07,127.97,127.96,0.13,2.24,0.06,drive,0.3,0.1,0,1,False
44,1774284553.93,122.53,122.09,-10.34,3.05,-4.84,brake,0,0,50,1,False
45,1774284556.27,109.8,109.21,-11.34,0.25,-5.93,drive,0.1,-1,0,1,False
46,1774284558.34,110.15,109.38,-13.03,0.07,-6.79,drive,0.1,-1,0,1,False
47,1774284560.45,109.85,109.53,-8.38,0.34,-4.38,drive,0.1,-1,0,1,False
48,1774284562.73,109.0,108.93,3.77,0.58,1.98,drive,0.1,1,0,1,False
49,1774284565.21,107.54,107.4,-5.41,0.79,-2.88,drive,0.1,-1,0,1,False
50,1774284567.56,105.48,105.4,3.98,0.99,2.16,drive,0.1,1,0,1,False
51,1774284569.89,103.02,102.76,-7.42,1.17,-4.13,drive,0.1,-1,0,1,False
52,1774284572.13,100.19,100.14,3.23,1.34,1.85,drive,0.1,1,0,1,False
53,1774284574.3,97.12,96.48,-11.11,1.48,-6.57,drive,0.1,-1,0,1,False
54,1774284576.43,93.84,93.81,2.4,1.62,1.47,drive,0.1,1,0,1,False
55,1774284578.59,90.35,89.37,-13.28,1.74,-8.45,drive,0.1,-1,0,1,False
56,1774284581.05,86.65,86.64,-1.19,1.85,-0.78,drive,0.2,-1,0,1,False
57,1774284583.32,82.02,69.73,43.19,2.21,31.78,drive,0.1,1,0,1,False
58,1774284585.56,78.08,72.33,29.41,2.27,22.13,drive,0.1,1,0,1,False
59,1774284587.66,72.97,70.33,-19.45,2.34,-15.46,drive,0.1,-1,0,1,False
60,1774284590.07,68.38,67.98,-7.42,2.39,-6.23,drive,0.1,-1,0,1,False
61,1774284592.37,62.79,53.68,32.58,2.43,31.25,drive,0.1,1,0,1,False
62,1774284594.66,58.46,54.18,21.96,2.46,22.06,drive,0.1,1,0,1,False
63,1774284596.97,52.9,50.59,-15.47,2.5,-17.0,drive,0.1,-1,0,1,False
64,1774284599.03,47.73,46.85,-9.11,2.53,-11.01,drive,0.1,-1,0,1,False
65,1774284601.39,42.54,37.09,20.84,2.55,29.33,drive,0.1,1,0,1,False
66,1774284603.63,37.93,35.01,14.6,2.56,22.64,drive,0.1,1,0,1,False
67,1774284606.11,32.21,30.61,-10.02,2.58,-18.13,drive,0.1,-1,0,1,False
68,1774284609.81,26.73,25.66,-7.45,2.6,-16.2,drive,0.1,-1,0,1,False
69,1774284612.13,17.0,15.35,7.31,2.61,25.46,drive,0.1,1,0,1,False
70,1774284614.33,12.38,10.97,5.74,2.62,27.64,drive,0.1,1,0,1,False
