step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774282201.79,241.76,-63.24,233.34,0.01,105.16,drive,0.1,1,0,1,False
1,1774282204.47,241.84,-53.54,235.83,0.36,102.79,drive,0.1,1,0,1,False
2,1774282206.77,241.99,-22.04,240.99,0.66,95.23,drive,0.1,1,0,1,False
3,1774282209.01,241.93,30.84,239.95,0.92,82.68,drive,0.3,1,0,1,False
4,1774282211.44,241.24,98.21,220.35,1.66,65.98,drive,0.5,1,0,1,False
5,1774282214.07,238.43,187.76,146.96,2.8,38.05,drive,0.5,1,0,1,False
6,1774282216.42,230.96,230.95,1.62,3.9,0.4,brake,0,0,50,1,False
7,1774282219.0,223.84,215.1,-61.95,0.07,-16.07,drive,0.1,-1,0,1,False
8,1774282222.45,223.93,215.87,-59.57,0.18,-15.43,drive,0.1,-1,0,1,False
9,1774282226.41,223.17,219.11,-42.36,0.44,-10.94,drive,0.1,-1,0,1,False
10,1774282229.28,221.32,221.11,-9.83,0.67,-2.54,drive,0.2,-0.1,0,1,False
11,1774282232.07,219.08,218.86,9.75,1.26,2.55,drive,0.2,0.1,0,1,False
12,1774282234.53,215.21,215.19,2.49,1.84,0.66,drive,0.3,0.1,0,1,False
13,1774282237.25,210.16,209.88,-10.8,2.68,-2.94,drive,0.2,-0.1,0,1,False
14,1774282240.23,199.42,199.15,10.4,6.03,2.99,brake,0,0,50,1,False
15,1774282242.43,178.37,177.6,16.59,4.21,5.34,brake,0,0,50,1,False
16,1774282245.08,171.45,170.6,17.01,0.03,5.69,drive,0.1,0.1,0,1,False
17,1774282247.69,171.48,170.65,16.87,0.22,5.65,drive,0.1,0.1,0,1,False
18,1774282250.95,170.76,170.08,15.28,0.51,5.13,drive,0.1,0.1,0,1,False
19,1774282253.78,168.96,168.51,12.26,0.79,4.16,drive,0.2,0.1,0,1,False
20,1774282256.67,166.38,166.21,7.4,1.37,2.55,drive,0.3,0.1,0,1,False
21,1774282259.88,162.07,162.07,-0.19,2.18,-0.07,drive,0.3,-0.1,0,1,False
22,1774282262.64,154.59,154.35,8.55,2.99,3.17,drive,0.2,0.1,0,1,False
23,1774282265.01,146.11,146.1,-1.72,3.51,-0.68,brake,0,0,30,1,False
24,1774282267.51,139.31,139.26,-3.67,0.37,-1.51,drive,0.1,-0.1,0,1,False
25,1774282270.26,138.27,138.26,-2.0,0.66,-0.83,drive,0.1,-0.1,0,1,False
26,1774282272.94,136.27,136.26,1.18,0.96,0.49,drive,0.1,0.1,0,1,False
27,1774282275.2,133.52,133.51,-2.2,1.26,-0.95,drive,0.2,-0.1,0,1,False
28,1774282277.7,130.32,130.31,2.19,1.84,0.96,drive,0.2,0.1,0,1,False
29,1774282280.1,125.39,125.35,-3.43,2.39,-1.57,drive,0.2,-0.2,0,1,False
30,1774282282.81,119.47,119.01,10.47,2.91,5.03,drive,0.1,0.5,0,1,False
31,1774282285.0,111.47,109.3,-21.87,3.09,-11.31,brake,0,0,50,1,False
32,1774282287.71,106.72,100.7,-35.33,0.27,-19.34,drive,0.1,-1,0,1,False
33,1774282290.01,107.18,100.6,-36.99,0.05,-20.19,drive,0.1,-1,0,1,False
34,1774282292.41,106.91,101.7,-32.96,0.32,-17.96,drive,0.1,-1,0,1,False
35,1774282295.04,105.99,103.86,-21.11,0.58,-11.49,drive,0.2,-1,0,1,False
36,1774282297.54,104.22,104.22,-1.02,1.06,-0.56,drive,0.3,-0.1,0,1,False
37,1774282300.6,101.07,100.05,14.29,1.93,8.13,drive,0.2,0.1,0,1,False
38,1774282302.96,94.86,94.36,9.73,2.52,5.89,drive,0.3,0.1,0,1,False
39,1774282305.39,88.48,88.45,2.44,3.33,1.58,brake,0,0,30,1,False
40,1774282307.7,81.84,81.83,0.89,0.25,0.62,drive,0.1,0.1,0,1,False
41,1774282310.16,81.11,81.11,-0.02,0.55,-0.01,drive,0.1,0,0,1,False
42,1774282312.53,79.58,79.58,-0.21,0.86,-0.15,drive,0.1,0,0,1,False
