step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774286300.89,180.56,45.45,-174.75,0.03,-75.42,drive,0.1,-0.75,0,1,False
1,1774286304.1,180.38,54.88,-171.83,0.37,-72.29,drive,0.2,-0.72,0,1,False
2,1774286307.07,179.61,79.68,-160.97,0.97,-63.67,drive,0.3,-0.64,0,1,False
3,1774286310.05,177.47,115.55,-134.7,1.8,-49.37,drive,0.4,-0.49,0,1,False
4,1774286313.22,172.16,144.82,-93.09,2.85,-32.73,drive,0.5,-0.32,0,1,False
5,1774286316.22,162.83,155.99,-46.73,4.14,-16.68,brake,0,0,50,1,False
6,1774286319.39,156.21,149.08,-46.63,0.04,-17.37,drive,0.1,-0.17,0,1,False
7,1774286322.4,155.69,148.95,-45.29,0.35,-16.91,drive,0.1,-0.17,0,1,False
8,1774286325.69,154.3,148.58,-41.61,0.64,-15.65,drive,0.1,-0.15,0,1,False
9,1774286328.88,151.88,147.47,-36.31,0.94,-13.83,drive,0.2,-0.14,0,1,False
10,1774286332.1,148.27,145.37,-29.16,1.51,-11.34,drive,0.3,-0.11,0,1,False
11,1774286335.65,142.43,140.95,-20.53,2.35,-8.29,drive,0.4,-0.08,0,1,False
12,1774286339.15,128.82,128.57,-7.99,6.61,-3.56,brake,0,0,50,1,False
13,1774286342.94,105.31,104.72,-11.08,4.4,-6.04,brake,0,0,50,1,False
14,1774286346.47,94.23,93.64,-10.52,0.18,-6.41,drive,0.1,-0.06,0,1,False
15,1774286350.06,93.18,92.65,-9.96,0.48,-6.13,drive,0.1,-0.06,0,1,False
16,1774286353.59,91.11,90.67,-8.95,0.77,-5.64,drive,0.1,-0.06,0,1,False
17,1774286357.58,87.96,87.64,-7.54,1.06,-4.92,drive,0.2,-0.05,0,1,False
18,1774286363.66,83.07,82.86,-5.9,1.63,-4.07,drive,0.2,-0.04,0,1,False
19,1774286366.97,72.44,72.32,-4.23,2.17,-3.35,drive,0.3,-0.03,0,1,False
20,1774286369.96,64.35,64.29,-2.7,2.98,-2.4,drive,0.3,-0.02,0,1,False
21,1774286373.13,54.25,54.23,-1.54,3.76,-1.62,brake,0,0,50,1,False
22,1774286376.28,47.81,47.78,-1.64,0.32,-1.96,drive,0.1,-0.02,0,1,False
23,1774286379.81,48.43,48.4,-1.71,0.03,-2.03,drive,0.1,-0.02,0,1,False
24,1774286383.3,48.14,48.11,-1.71,0.26,-2.03,drive,0.1,-0.02,0,1,False
25,1774286386.92,46.84,46.81,-1.61,0.56,-1.97,drive,0.1,-0.02,0,1,False
26,1774286390.46,44.42,44.4,-1.44,0.85,-1.86,drive,0.1,-0.02,0,1,False
27,1774286394.06,41.01,41.0,-1.21,1.13,-1.7,drive,0.1,-0.02,0,1,False
28,1774286397.64,36.63,36.62,-0.94,1.41,-1.48,drive,0.1,-0.02,0,1,False
29,1774286401.43,31.21,31.2,-0.65,1.68,-1.2,drive,0.1,-0.02,0,1,False
30,1774286404.51,24.47,24.47,-0.38,1.94,-0.9,drive,0.1,-0.02,0,1,False
31,1774286407.43,18.18,18.18,-0.14,2.21,-0.44,drive,0.1,-0.02,0,1,False
32,1774286411.02,11.33,11.32,0.06,2.47,0.29,drive,0.1,0.02,0,1,False
