step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774282385.07,210.91,104.33,-183.29,0.01,-60.35,drive,0.1,-1,0,1,False
1,1774282387.23,210.75,111.81,-178.64,0.34,-57.96,drive,0.2,-1,0,1,False
2,1774282389.54,210.1,134.7,-161.24,0.88,-50.13,drive,0.3,-1,0,1,False
3,1774282392.04,208.23,175.39,-112.24,1.63,-32.62,drive,0.4,-0.5,0,1,False
4,1774282394.22,203.74,200.54,-35.96,2.73,-10.17,drive,0.5,-0.5,0,1,False
5,1774282396.95,197.33,191.95,45.76,3.88,13.41,brake,0,0,50,1,False
6,1774282399.48,189.1,175.3,70.91,0.19,22.02,drive,0.2,0.5,0,1,False
7,1774282402.01,189.23,175.97,69.61,0.4,21.58,drive,0.2,0.5,0,1,False
8,1774282404.52,187.94,180.26,53.18,0.97,16.44,drive,0.2,0.5,0,1,False
9,1774282407.0,185.24,184.18,19.87,1.52,6.16,drive,0.3,0.2,0,1,False
10,1774282409.61,181.02,180.97,-4.18,2.37,-1.32,drive,0.3,-0.1,0,1,False
11,1774282411.84,174.31,174.22,5.67,3.2,1.86,brake,0,0,30,1,False
12,1774282414.05,168.46,168.46,1.65,1.05,0.56,drive,0.2,0.1,0,1,False
13,1774282416.35,162.84,162.3,-13.29,4.24,-4.68,brake,0,0,40,1,False
14,1774282418.72,152.43,149.81,-28.12,2.78,-10.63,drive,0.3,-0.5,0,1,False
15,1774282421.16,142.79,137.76,37.55,5.96,15.25,brake,0,0,50,1,False
16,1774282423.34,130.96,115.86,61.04,1.81,27.78,drive,0.2,0.5,0,1,False
17,1774282425.57,127.17,122.87,32.81,2.27,14.95,drive,0.4,0.5,0,1,False
18,1774282428.44,121.68,121.06,-12.21,3.27,-5.76,brake,0,0,15.0,1.0,True
19,1774282431.01,113.43,111.33,-21.72,1.56,-11.04,drive,0.3,-0.5,0,1,False
20,1774282433.36,108.96,108.9,3.57,2.36,1.88,drive,0.5,0.2,0,1,False
21,1774282435.66,102.72,102.58,-5.32,3.68,-2.97,brake,0,0,20.0,1,False
22,1774282438.07,95.53,95.18,-8.19,1.51,-4.92,drive,0.3,-0.5,0,1,False
23,1774282440.75,91.46,90.62,12.38,2.3,7.78,drive,0.4,0.8,0,1,False
24,1774282442.91,84.94,83.25,-16.86,3.16,-11.45,brake,0,0,30,1,False
25,1774282445.45,80.16,72.04,-35.15,0.06,-26.01,drive,0.1,-1,0,1,False
26,1774282447.92,79.96,72.89,-32.89,0.3,-24.28,drive,0.1,-1,0,1,False
27,1774282450.85,79.12,75.16,-24.7,0.56,-18.19,drive,0.2,-0.8,0,1,False
28,1774282454.49,77.26,76.4,-11.53,1.06,-8.58,drive,0.3,-0.5,0,1,False
29,1774282456.77,72.96,72.78,5.15,1.86,4.05,drive,0.4,0.3,0,1,False
30,1774282459.24,68.1,68.07,-1.76,2.93,-1.48,drive,0.5,-0.1,0,1,False
31,1774282461.41,59.97,59.97,0.59,4.26,0.56,brake,0,0,50,1,False
32,1774282463.92,52.94,52.9,1.98,0.12,2.14,drive,0.2,0.2,0,1,False
33,1774282466.41,52.27,52.26,0.97,0.73,1.06,drive,0.1,0.1,0,1,False
34,1774282468.65,50.24,50.24,-0.44,1.04,-0.51,drive,0.1,-0.1,0,1,False
35,1774282470.88,47.75,47.74,0.99,1.34,1.18,drive,0.1,0.1,0,1,False
36,1774282473.09,44.6,44.59,-0.67,1.63,-0.86,drive,0.1,-0.1,0,1,False
37,1774282475.35,40.8,40.78,1.12,1.92,1.58,drive,0.1,0.1,0,1,False
38,1774282477.77,36.29,36.28,-0.76,2.2,-1.2,drive,0.1,-0.1,0,1,False
39,1774282480.28,30.75,30.73,1.1,2.48,2.04,drive,0.1,0.2,0,1,False
40,1774282482.68,24.5,24.4,-2.27,2.74,-5.32,drive,0.1,-0.5,0,1,False
41,1774282485.05,17.91,17.57,3.48,2.9,11.22,drive,0.1,0.5,0,1,False
42,1774282487.84,11.07,11.07,0.39,3.06,2.01,brake,0,0,50,1,False
43,1774282490.3,4.69,4.66,-0.46,0.26,-5.69,drive,0.1,-0.5,0,1,False
44,1774282493.14,5.05,5.02,-0.5,0.08,-5.68,drive,0.1,-0.5,0,1,False
45,1774282496.21,4.62,4.61,-0.35,0.38,-4.32,drive,0.1,-0.5,0,1,False
46,1774282499.23,3.27,3.27,-0.04,0.67,-0.71,drive,0.3,-0.1,0,1,False
