step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774286426.12,190.2,-72.12,175.99,0.03,112.28,drive,0.1,1,0,1,False
1,1774286429.12,190.46,-58.17,181.36,0.4,107.78,drive,0.1,1,0,1,False
2,1774286432.56,190.81,-28.85,188.61,0.7,98.7,drive,0.2,1,0,1,False
3,1774286435.7,190.88,23.62,189.41,1.25,82.89,drive,0.3,1,0,1,False
4,1774286438.66,189.35,103.21,158.75,2.0,56.97,drive,0.4,1,0,1,False
5,1774286441.81,184.25,172.88,63.72,2.89,20.23,drive,0.5,1,0,1,False
6,1774286444.82,174.22,163.85,-59.21,3.92,-19.87,brake,0,0,50,1,False
7,1774286447.8,168.36,157.05,-60.66,0.14,-21.12,drive,0.1,-1,0,1,False
8,1774286450.97,168.4,157.77,-58.87,0.12,-20.46,drive,0.1,-1,0,1,False
9,1774286454.03,167.71,161.27,-46.01,0.37,-15.92,drive,0.2,-0.5,0,1,False
10,1774286457.17,165.89,163.2,-29.78,0.91,-10.34,drive,0.3,-0.5,0,1,False
11,1774286460.36,162.06,162.05,2.31,1.7,0.82,drive,0.4,0.1,0,1,False
12,1774286464.04,154.6,154.33,-9.23,3.87,-3.42,brake,0,0,50,1,False
13,1774286466.93,138.43,136.58,-22.55,3.64,-9.37,brake,0,0,50,1,False
14,1774286470.93,128.8,124.15,-34.27,2.57,-15.43,drive,0.2,-0.5,0,1,False
15,1774286474.06,116.99,114.73,22.88,3.36,11.28,brake,0,0,15.0,1.0,True
16,1774286477.2,109.31,106.9,22.86,1.64,12.07,drive,0.3,0.5,0,1,False
17,1774286480.41,103.15,102.92,-6.86,2.43,-3.81,drive,0.4,-0.1,0,1,False
18,1774286483.44,94.08,94.07,1.24,3.51,0.75,brake,0,0,20.0,1,False
19,1774286486.84,86.38,86.37,1.33,1.29,0.88,drive,0.2,0.1,0,1,False
20,1774286490.07,81.13,81.1,-2.54,1.86,-1.8,drive,0.2,-0.2,0,1,False
21,1774286493.05,74.54,74.2,7.08,2.41,5.45,drive,0.3,0.5,0,1,False
22,1774286495.96,66.33,63.54,-19.03,3.14,-16.67,brake,0,0,30,1,False
23,1774286499.08,61.77,58.69,-19.25,0.08,-18.16,drive,0.1,-1,0,0.5,False
24,1774286502.36,61.14,59.32,-14.79,0.36,-14.0,drive,0.1,-0.5,0,0.5,False
25,1774286505.71,59.59,58.73,-10.04,0.65,-9.7,drive,0.1,-0.3,0,0.5,False
26,1774286508.69,57.02,56.71,-5.89,0.94,-5.93,drive,0.2,-0.2,0,0.5,False
27,1774286511.65,53.43,53.39,-1.97,1.51,-2.11,drive,0.3,-0.1,0,0.5,False
28,1774286514.93,47.78,47.77,0.78,2.36,0.93,drive,0.4,0.1,0,0.5,False
29,1774286517.83,38.66,38.56,-2.69,3.44,-3.99,brake,0,0,50,1,False
30,1774286521.29,33.92,33.74,-3.48,0.35,-5.88,drive,0.1,-0.6,0,0.5,False
31,1774286524.63,34.73,34.42,-4.62,0.06,-7.64,drive,0.1,-0.7,0,0.5,False
32,1774286528.03,34.52,34.32,-3.75,0.23,-6.23,drive,0.1,-0.6,0,0.5,False
33,1774286531.56,33.37,33.34,-1.38,0.5,-2.37,drive,0.2,-0.2,0,0.5,False
34,1774286534.65,30.79,30.79,0.14,1.09,0.25,drive,0.3,0.0,0,1.0,False
35,1774286537.88,26.15,26.15,0.15,1.95,0.34,drive,0.4,0.0,0,1.0,False
36,1774286541.2,18.47,18.46,0.18,3.02,0.56,brake,0,0,30,1.0,False
37,1774286544.76,12.8,12.8,0.13,0.06,0.57,drive,0.1,0.6,0,0.5,False
38,1774286548.04,12.63,12.63,-0.11,0.22,-0.52,drive,0.1,-0.5,0,0.5,False
39,1774286551.68,11.53,11.52,0.55,0.5,2.73,drive,0.1,0.7,0,0.5,False
40,1774286554.86,9.35,9.3,-0.91,0.75,-5.61,drive,0.1,-0.6,0,0.5,False
41,1774286557.86,6.65,6.64,0.35,0.99,3.0,drive,0.1,0.3,0,0.5,False
42,1774286561.36,3.3,3.29,-0.17,1.26,-2.9,drive,0.1,-0.3,0,0.5,False
