step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774282512.29,222.96,-94.97,-201.73,0.01,-115.21,drive,0,-1,0,1,False
1,1774282515.39,223.05,-91.89,-203.25,0.09,-114.33,drive,0,-1,0,1,False
2,1774282518.15,223.18,-85.24,-206.27,0.13,-112.45,drive,0,-1,0,1,False
3,1774282521.39,223.32,-76.59,-209.78,0.17,-110.06,drive,0,-1,0,1,False
4,1774282523.87,223.51,-65.31,-213.76,0.21,-106.99,drive,0,-1,0,1,False
5,1774282526.42,223.64,-51.97,-217.51,0.23,-103.44,drive,0,-1,0,1,False
6,1774282530.59,223.74,-37.31,-220.61,0.25,-99.6,drive,0,-1,0,1,False
7,1774282533.03,223.88,-20.69,-222.93,0.29,-95.3,drive,0,-1,0,1,False
8,1774282535.61,223.9,-2.11,-223.89,0.3,-90.54,drive,0,-1,0,1,False
9,1774282540.01,223.85,16.9,-223.21,0.31,-85.67,drive,0.5,-0.85,0,1,False
10,1774282542.3,223.49,59.42,-215.45,1.71,-74.58,drive,0.7,-0.75,0,1,False
11,1774282544.91,221.26,145.85,-166.39,3.45,-48.77,brake,0,0,50,1,False
12,1774282547.37,216.27,162.08,-143.19,0.43,-41.46,drive,0.5,-0.41,0,1,False
13,1774282550.08,216.41,163.92,-141.3,1.03,-40.76,drive,0.5,-0.4,0,1,False
14,1774282552.7,213.5,181.68,-112.14,2.42,-31.69,drive,0.6,-0.32,0,1,False
15,1774282555.03,207.08,198.3,-59.67,3.95,-16.75,brake,0,0,50,1,False
16,1774282557.4,200.71,193.72,-52.49,0.36,-15.16,drive,0.3,-0.15,0,1,False
17,1774282560.12,201.05,193.89,-53.19,0.51,-15.34,drive,0.2,-0.15,0,1,False
18,1774282563.14,199.38,193.74,-47.11,1.07,-13.67,drive,0.3,-0.14,0,1,False
19,1774282565.77,195.79,192.38,-36.42,1.9,-10.72,drive,0.4,-0.11,0,1,False
20,1774282568.21,187.58,187.25,-11.2,5.51,-3.42,brake,0,0,50,1,False
21,1774282570.4,173.14,172.71,12.12,3.68,4.02,brake,0,0,50,1,False
22,1774282572.95,165.01,161.36,34.53,1.36,12.08,drive,0.2,0.12,0,1,False
23,1774282575.41,160.21,158.86,20.73,2.49,7.44,drive,0.3,0.07,0,1,False
24,1774282577.98,153.66,153.19,11.98,3.28,4.47,brake,0,0,50,1,False
25,1774282580.73,147.46,146.8,13.98,0.32,5.44,drive,0.1,0.05,0,1,False
26,1774282583.17,148.06,147.38,14.19,0.02,5.5,drive,0.1,0.05,0,1,False
27,1774282585.58,147.84,147.18,13.9,0.32,5.4,drive,0.1,0.05,0,1,False
28,1774282588.0,146.86,146.3,12.88,0.63,5.03,drive,0.1,0.05,0,1,False
29,1774282590.63,145.14,144.7,11.27,0.93,4.45,drive,0.1,0.05,0,1,False
30,1774282593.02,142.58,142.29,9.14,1.22,3.67,drive,0.1,0.05,0,1,False
31,1774282595.73,139.41,139.27,6.24,1.52,2.56,drive,0.1,0.05,0,1,False
32,1774282598.21,135.16,135.13,2.95,1.8,1.25,drive,0.1,0.05,0,1,False
33,1774282600.66,130.51,130.51,-0.84,2.09,-0.37,drive,0.1,-0.04,0,1,False
34,1774282603.48,125.19,125.17,2.15,2.37,0.99,drive,0.1,0.05,0,1,False
35,1774282605.79,118.34,118.32,-1.93,2.64,-0.93,drive,0.1,-0.05,0,1,False
36,1774282608.2,112.15,112.12,2.21,2.91,1.13,drive,0.1,0.05,0,1,False
37,1774282610.75,104.82,104.8,-2.03,3.17,-1.11,brake,0,0,30,1,False
38,1774282613.21,98.74,98.71,-2.45,0.04,-1.42,drive,0.1,-0.05,0,1,False
39,1774282615.71,98.64,98.61,-2.3,0.27,-1.34,drive,0.1,-0.05,0,1,False
40,1774282618.05,97.77,97.75,-1.73,0.57,-1.01,drive,0.1,-0.05,0,1,False
41,1774282620.68,96.22,96.22,-0.72,0.88,-0.43,drive,0.2,-0.05,0,1,False
42,1774282623.16,93.61,93.61,0.73,1.45,0.45,drive,0.2,0.05,0,1,False
43,1774282625.55,89.56,89.55,-1.25,2.04,-0.8,drive,0.2,-0.05,0,1,False
44,1774282628.01,84.35,84.34,1.27,2.59,0.86,drive,0.2,0.05,0,1,False
45,1774282630.67,77.58,77.56,-1.69,3.13,-1.25,brake,0,0,30,1,False
46,1774282633.12,71.29,71.27,-1.96,0.08,-1.58,drive,0.1,-1,0,1,False
47,1774282635.66,71.28,71.28,-0.68,0.22,-0.54,drive,0.1,-0.5,0,1,False
48,1774282638.33,70.54,70.44,3.75,0.51,3.05,drive,0.1,0.5,0,1,False
49,1774282640.76,69.0,68.98,-1.57,0.79,-1.3,drive,0.1,-1,0,1,False
50,1774282643.28,66.94,66.09,10.65,1.0,9.16,drive,0.1,0.9,0,1,False
51,1774282645.97,64.32,64.31,-1.08,1.2,-0.96,drive,0.1,-1,0,1,False
52,1774282648.97,61.01,59.75,12.35,1.37,11.68,drive,0.1,0.9,0,1,False
53,1774282651.6,56.91,56.91,0.01,1.54,0.01,drive,0.1,0,0,1,False
54,1774282654.21,52.66,52.35,-5.7,1.83,-6.22,drive,0.1,-0.6,0,1,False
55,1774282656.86,47.85,47.08,8.56,2.03,10.3,drive,0.1,0.8,0,1,False
56,1774282659.26,42.47,42.07,-5.85,2.14,-7.91,drive,0.1,-0.7,0,1,False
57,1774282661.73,37.36,37.1,4.43,2.29,6.81,drive,0.1,0.6,0,1,False
58,1774282664.27,31.72,31.44,-4.22,2.46,-7.65,drive,0.1,-0.6,0,1,False
59,1774282666.79,25.5,25.19,4.02,2.61,9.07,drive,0.1,0.8,0,1,False
60,1774282669.35,19.01,18.63,-3.78,2.66,-11.46,drive,0.1,-0.8,0,1,False
61,1774282672.09,12.65,12.64,0.46,2.72,2.06,drive,0.2,0.2,0,1,False
62,1774282674.56,5.01,4.84,1.29,3.26,14.94,brake,0,0,50,1,False
