step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774286146.12,223.9,206.38,-86.83,0.03,-22.82,drive,0.1,-0.4,0,1,False
1,1774286149.8,223.37,207.98,-81.47,0.37,-21.39,drive,0.2,-0.4,0,1,False
2,1774286152.79,221.27,211.89,-63.74,1.01,-16.74,drive,0.3,-0.3,0,1,False
3,1774286156.29,217.16,213.96,-37.17,1.91,-9.86,drive,0.4,-0.2,0,1,False
4,1774286159.05,209.26,209.1,-8.13,3.06,-2.23,brake,0,0,50,1,False
5,1774286162.19,205.22,205.04,-8.45,0.26,-2.36,drive,0.1,-0.2,0,1,False
6,1774286165.86,205.58,205.36,-9.65,0.09,-2.69,drive,0.1,-0.3,0,1,False
7,1774286173.02,204.79,204.74,-4.63,0.43,-1.3,drive,0.2,-0.1,0,1,False
8,1774286176.52,200.56,200.56,-0.06,1.11,-0.02,drive,0.3,0.0,0,1,False
9,1774286180.22,195.6,195.6,-0.08,2.0,-0.02,drive,0.3,0.0,0,1,False
10,1774286183.91,187.14,187.14,-0.09,2.87,-0.03,drive,0.3,0.0,0,1,False
11,1774286187.34,175.46,175.46,-0.1,3.71,-0.03,brake,0,0,30,1,False
12,1774286191.53,166.61,166.61,-0.14,0.67,-0.05,drive,0.2,0.0,0,1,False
13,1774286195.21,162.93,162.93,-0.12,1.31,-0.04,drive,0.2,0.0,0,1,False
14,1774286198.31,157.25,157.25,-0.13,1.93,-0.05,drive,0.2,0.0,0,1,False
15,1774286201.67,150.5,150.5,-0.13,2.52,-0.05,drive,0.2,0.0,0,1,False
16,1774286205.5,141.34,141.34,-0.14,3.09,-0.06,brake,0,0,30,1,False
17,1774286208.62,133.32,133.32,-0.16,0.06,-0.07,drive,0.1,0.0,0,1,False
18,1774286211.89,132.65,132.65,-0.17,0.41,-0.08,drive,0.1,0.0,0,1,False
19,1774286215.34,130.85,130.85,-0.18,0.75,-0.08,drive,0.1,0.0,0,1,False
20,1774286218.59,127.4,127.28,-5.65,1.5,-2.54,drive,0.2,-0.25,0,1,False
21,1774286221.68,120.09,119.78,8.66,3.44,4.14,brake,0,0,30,1,False
22,1774286224.6,110.45,110.43,-2.07,2.2,-1.08,drive,0.3,-0.1,0,1,False
23,1774286227.51,100.69,100.28,9.08,4.69,5.17,brake,0,0,40,1,False
24,1774286230.69,89.1,88.99,-4.57,2.5,-2.94,drive,0.4,-0.3,0,1,False
25,1774286233.94,77.26,73.74,23.06,5.47,17.37,brake,0,0,50,1,False
26,1774286237.31,65.18,60.45,24.39,1.14,21.97,drive,0.2,0.2,0,1,False
27,1774286240.52,60.94,57.72,19.55,1.71,18.71,drive,0.3,0.2,0,1,False
28,1774286243.83,54.65,53.1,12.92,2.54,13.67,drive,0.4,0.2,0,1,False
29,1774286246.99,45.19,44.95,4.64,3.59,5.89,brake,0,0,50,1,False
30,1774286250.05,38.89,38.44,5.94,0.38,8.78,drive,0.1,0.1,0,1,False
31,1774286253.2,39.65,39.15,6.25,0.08,9.06,drive,0.1,0.1,0,1,False
32,1774286256.32,39.51,39.02,6.21,0.22,9.04,drive,0.1,0.1,0,1,False
33,1774286259.29,38.5,38.05,5.83,0.51,8.71,drive,0.2,0.1,0,1,False
34,1774286262.45,36.23,35.88,5.0,1.1,7.93,drive,0.3,0.1,0,1,False
35,1774286265.48,31.74,31.53,3.59,1.95,6.5,drive,0.4,0.1,0,1,False
36,1774286268.99,24.69,24.63,1.68,3.05,3.91,brake,0,0,30,1,False
37,1774286272.06,17.77,17.68,1.79,0.01,5.79,drive,0.1,0.1,0,1,False
38,1774286275.95,17.36,17.27,1.73,0.31,5.72,drive,0.1,0.1,0,1,False
39,1774286279.13,15.73,15.66,1.52,0.63,5.55,drive,0.1,0.1,0,1,False
40,1774286282.09,13.36,13.31,1.2,0.94,5.14,drive,0.2,0.1,0,1,False
41,1774286285.01,9.86,9.83,0.79,1.53,4.6,drive,0.3,0.1,0,1,False
42,1774286287.85,4.22,4.2,0.4,2.38,5.5,brake,0,0,50,1,False
