step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774286575.78,265.26,-115.84,-238.63,0.03,-115.89,drive,0,-1,0,1,False
1,1774286578.62,265.37,-110.75,-241.16,0.1,-114.67,drive,0,-1,0,1,False
2,1774286581.64,265.5,-102.82,-244.79,0.14,-112.78,drive,0,-1,0,1,False
3,1774286584.94,265.67,-91.71,-249.34,0.18,-110.19,drive,0,-1,0,1,False
4,1774286588.07,265.87,-78.07,-254.15,0.23,-107.08,drive,0,-1,0,1,False
5,1774286591.22,266.05,-61.34,-258.88,0.26,-103.33,drive,0,-1,0,1,False
6,1774286594.28,266.19,-42.44,-262.79,0.28,-99.17,drive,0,-1,0,1,False
7,1774286597.63,266.28,-21.33,-265.43,0.31,-94.59,drive,0,-1,0,1,False
8,1774286600.85,266.3,2.01,-266.3,0.33,-89.57,drive,0,-1,0,1,False
9,1774286604.17,266.23,25.98,-264.96,0.34,-84.4,drive,0.5,-0.84,0,1,False
10,1774286607.37,265.43,92.22,-248.89,1.72,-69.67,drive,0.7,-0.7,0,1,False
11,1774286610.36,261.16,188.97,-180.26,3.51,-43.65,brake,0,0,50,1,False
12,1774286613.55,257.78,184.07,-180.47,0.41,-44.43,drive,0.5,-0.44,0,1,False
13,1774286616.65,257.24,188.51,-175.03,1.06,-42.88,drive,0.5,-0.42,0,1,False
14,1774286620.64,253.08,213.57,-135.79,2.43,-32.45,drive,0.6,-0.32,0,1,False
15,1774286623.74,242.88,230.16,-77.56,3.9,-18.62,brake,0,0,50,1,False
16,1774286626.87,234.3,224.87,-65.77,2.29,-16.3,drive,0.4,-0.16,0,1,False
17,1774286632.1,219.79,218.9,-19.73,7.18,-5.15,brake,0,0,50,1,False
18,1774286635.33,183.8,182.87,-18.54,3.49,-5.79,brake,0,0,15.0,1.0,True
19,1774286638.44,175.13,174.15,-18.52,1.81,-6.07,drive,0.2,-0.06,0,1,False
20,1774286641.72,168.46,168.01,-12.34,2.37,-4.2,drive,0.3,-0.04,0,1,False
21,1774286645.04,159.66,159.5,-7.15,3.19,-2.57,brake,0,0,15.0,1.0,True
22,1774286648.35,151.66,151.48,-7.33,1.51,-2.77,drive,0.2,-0.03,0,1,False
23,1774286651.69,145.81,145.73,-5.04,2.08,-1.98,drive,0.25,-0.02,0,1,False
24,1774286654.89,137.87,137.83,-3.0,2.77,-1.25,drive,0.3,-0.01,0,1,False
25,1774286658.0,127.93,127.92,-1.74,3.57,-0.78,brake,0,0,20,1,False
26,1774286661.32,120.02,120.0,-2.39,1.35,-1.14,drive,0.2,-0.1,0,1,False
27,1774286664.4,114.72,114.68,3.22,1.92,1.61,drive,0.2,0.1,0,1,False
28,1774286667.82,107.99,107.92,-4.1,2.49,-2.18,drive,0.2,-0.2,0,1,False
29,1774286670.98,98.85,98.14,11.85,3.0,6.89,brake,0,0,30,1,False
30,1774286674.23,93.78,93.18,10.51,0.09,6.44,drive,0.1,0.6,0,1,False
31,1774286677.45,93.6,93.18,8.93,0.22,5.47,drive,0.1,0.5,0,1,False
32,1774286680.94,92.48,92.4,3.75,0.51,2.33,drive,0.1,0.2,0,1,False
33,1774286684.07,90.25,90.25,0.21,0.8,0.13,drive,0.1,0.0,0,1,False
34,1774286687.08,87.35,87.35,0.09,1.1,0.06,drive,0.1,0.0,0,1,False
35,1774286690.13,83.62,83.62,-0.02,1.38,-0.01,drive,0.1,0.0,0,1,False
36,1774286693.64,78.96,78.96,-0.12,1.67,-0.09,drive,0.2,-0.1,0,1,False
37,1774286697.62,72.29,72.18,4.13,2.24,3.27,drive,0.2,0.3,0,1,False
38,1774286700.66,62.74,61.98,-9.76,2.75,-8.95,drive,0.1,-0.9,0,1,False
39,1774286703.75,54.74,45.42,30.56,2.77,33.93,drive,0.1,0.9,0,1,False
40,1774286707.76,46.96,46.94,-1.6,2.79,-1.96,drive,0.2,-0.2,0,1,False
41,1774286711.1,35.25,34.84,5.33,3.3,8.69,brake,0,0,30,1,False
42,1774286714.21,28.75,28.24,5.4,0.21,10.82,drive,0.1,0.8,0,1,False
43,1774286717.44,27.71,27.57,2.78,0.48,5.75,drive,0.1,0.6,0,1,False
44,1774286720.89,25.73,25.73,-0.27,0.77,-0.6,drive,0.1,-0.1,0,1,False
45,1774286724.09,22.64,22.64,0.37,1.07,0.95,drive,0.2,0.1,0,1,False
46,1774286727.24,18.42,18.42,-0.42,1.64,-1.32,drive,0.2,-0.1,0,1,False
47,1774286730.37,12.42,12.41,0.44,2.21,2.01,drive,0.2,0.2,0,1,False
48,1774286733.32,4.8,4.73,-0.77,2.74,-9.28,brake,0,0,50,1,False
