step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774290653.62,169.43,160.18,-55.2,0.03,-19.01,drive,0.1,-0.19,0,1,False
1,1774290657.18,168.77,160.16,-53.19,0.4,-18.37,drive,0.2,-0.18,0,1,False
2,1774290660.84,166.45,159.67,-47.03,1.06,-16.41,drive,0.3,-0.16,0,1,False
3,1774290664.1,161.39,157.29,-36.12,1.98,-12.93,drive,0.4,-0.13,0,1,False
4,1774290667.53,153.26,151.68,-21.93,3.13,-8.23,brake,0,0,30,1,False
5,1774290672.15,147.21,145.36,-23.29,0.1,-9.1,drive,0.1,-0.09,0,1,False
6,1774290675.89,146.15,144.44,-22.34,0.47,-8.79,drive,0.1,-0.09,0,1,False
7,1774290679.44,143.88,142.48,-20.01,0.82,-7.99,drive,0.1,-0.08,0,1,False
8,1774290682.61,140.42,139.41,-16.77,1.17,-6.86,drive,0.2,-0.07,0,1,False
9,1774290686.21,135.84,135.23,-12.87,1.78,-5.44,drive,0.3,-0.05,0,1,False
10,1774290689.61,128.25,127.94,-8.95,2.66,-4.0,drive,0.4,-0.04,0,1,False
11,1774290692.98,117.48,117.39,-4.72,3.78,-2.3,brake,0,0,50,1,False
12,1774290696.29,110.52,110.39,-5.2,0.11,-2.7,drive,0.1,-0.03,0,1,False
13,1774290699.48,110.34,110.22,-5.15,0.24,-2.67,drive,0.1,-0.03,0,1,False
14,1774290702.71,109.04,108.94,-4.77,0.59,-2.51,drive,0.1,-0.03,0,1,False
15,1774290706.25,106.64,106.56,-4.09,0.93,-2.2,drive,0.1,-0.03,0,1,False
16,1774290709.79,102.84,102.8,-3.11,1.26,-1.73,drive,0.1,-0.03,0,1,False
17,1774290713.13,97.9,97.88,-1.93,1.59,-1.13,drive,0.1,-0.03,0,1,False
18,1774290716.95,92.06,92.05,-0.43,1.92,-0.27,drive,0.1,-0.03,0,1,False
19,1774290720.26,84.32,84.31,1.1,2.24,0.75,drive,0.1,0.03,0,1,False
20,1774290723.81,76.38,76.38,-0.61,2.55,-0.46,drive,0.1,-0.03,0,1,False
21,1774290727.08,66.84,66.83,1.04,2.85,0.89,drive,0.1,0.03,0,1,False
22,1774290730.55,57.1,57.1,-0.64,3.15,-0.64,brake,0,0,30,1,False
23,1774290733.88,49.98,49.63,-5.97,0.68,-6.85,drive,0.1,-1,0,1,False
24,1774290737.4,45.92,44.95,9.43,2.26,11.85,drive,0.1,0.12,0,1,False
25,1774290740.78,33.06,32.83,3.93,5.01,6.83,brake,0,0,40,1,False
