step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774283173.95,229.56,-79.99,215.17,0.02,110.39,drive,0,1,0,1,False
1,1774283176.41,229.61,-76.6,216.45,0.08,109.49,drive,0,1,0,1,False
2,1774283178.81,229.68,-70.62,218.55,0.11,107.91,drive,0,1,0,1,False
3,1774283181.74,229.76,-62.64,221.05,0.15,105.82,drive,0,1,0,1,False
4,1774283184.23,229.87,-51.99,223.91,0.19,103.07,drive,0,1,0,1,False
5,1774283186.67,229.95,-38.73,226.67,0.22,99.7,drive,0,1,0,1,False
6,1774283189.05,230.01,-24.3,228.73,0.25,96.06,drive,0,1,0,1,False
7,1774283191.39,230.04,-7.17,229.93,0.28,91.79,drive,0,1,0,1,False
8,1774283193.84,230.01,10.82,229.76,0.3,87.3,drive,0.1,1,0,1,False
9,1774283196.32,229.87,39.87,226.39,0.6,80.01,drive,0.2,1,0,1,False
10,1774283198.92,229.32,91.05,210.47,1.14,66.61,drive,0.3,1,0,1,False
11,1774283202.39,227.45,164.06,157.54,1.88,43.84,drive,0.4,1,0,1,False
12,1774283204.93,221.49,218.35,37.15,2.81,9.65,drive,0.5,1,0,1,False
13,1774283207.42,213.85,186.13,-105.3,3.84,-29.5,brake,0,0,50,1,False
14,1774283210.27,208.79,160.73,-133.25,0.3,-39.66,drive,0.2,-1,0,1,False
15,1774283212.94,209.04,162.7,-131.25,0.27,-38.89,drive,0.2,-1,0,1,False
16,1774283216.17,208.1,179.82,-104.73,0.76,-30.22,drive,0.3,-1,0,1,False
17,1774283218.8,205.26,201.11,-41.05,1.48,-11.54,drive,0.4,-0.5,0,1,False
18,1774283221.65,200.57,199.27,22.78,2.54,6.52,drive,0.3,0.5,0,1,False
19,1774283224.12,192.93,186.41,-49.7,3.97,-14.93,brake,0,0,50,1,False
20,1774283226.56,183.46,168.6,-72.35,1.97,-23.23,drive,0.3,-1,0,1,False
21,1774283229.14,175.57,168.87,48.06,5.06,15.89,brake,0,0,50,1,False
22,1774283232.08,164.0,138.64,87.6,2.33,32.29,drive,0.5,1,0,1,False
23,1774283237.32,157.17,156.65,12.75,3.46,4.65,brake,0,0,15.0,1.0,True
24,1774283239.72,140.52,140.33,-7.47,1.68,-3.05,drive,0.3,-1,0,1,False
25,1774283242.3,136.16,123.57,57.19,2.33,24.84,drive,0.5,1,0,1,False
26,1774283245.3,129.95,129.92,-2.75,3.42,-1.21,brake,0,0,15.0,1.0,False
27,1774283247.81,121.23,119.69,-19.26,1.67,-9.14,drive,0.3,-1,0,1,False
28,1774283250.44,116.54,110.63,36.64,2.33,18.32,drive,0.4,1,0,1,False
29,1774283252.84,110.16,108.04,-21.5,3.15,-11.26,brake,0,0,20,1,False
30,1774283255.34,104.67,98.24,-36.11,0.92,-20.18,drive,0.2,-1,0,1,False
31,1774283257.91,102.05,101.82,-6.92,1.39,-3.89,drive,0.3,-1,0,1,False
32,1774283260.5,98.14,90.87,37.07,2.06,22.19,drive,0.3,1,0,1,False
33,1774283262.99,92.67,92.56,-4.55,2.66,-2.81,drive,0.4,-1,0,1,False
34,1774283265.45,85.65,77.19,37.12,3.47,25.68,brake,0,0,50,1,False
35,1774283267.93,81.06,65.83,47.29,0.4,35.69,drive,0.2,1,0,1,False
36,1774283270.65,81.41,66.03,47.62,0.22,35.8,drive,0.1,1,0,1,False
37,1774283273.17,80.74,69.66,40.82,0.47,30.37,drive,0.2,1,0,1,False
38,1774283275.91,79.31,74.86,26.22,0.98,19.3,drive,0.3,1,0,1,False
39,1774283278.51,76.19,76.18,-1.44,1.68,-1.08,drive,0.3,-0.1,0,1,False
40,1774283281.21,71.14,71.1,-2.25,2.53,-1.81,drive,0.3,-0.2,0,1,False
41,1774283284.91,63.68,63.09,8.65,3.31,7.81,brake,0,0,30,1,False
42,1774283287.46,54.13,53.5,8.19,0.09,8.7,drive,0.1,0.2,0,1,False
43,1774283291.03,53.61,53.09,7.45,0.42,7.99,drive,0.1,0.2,0,1,False
44,1774283293.45,51.91,51.59,5.78,0.7,6.39,drive,0.1,0.2,0,1,False
45,1774283295.93,50.0,49.88,3.35,0.98,3.84,drive,0.1,0.2,0,1,False
46,1774283298.61,47.3,47.3,0.18,1.26,0.22,drive,0.1,0.0,0,1,False
47,1774283301.35,43.76,43.76,0.1,1.55,0.13,drive,0.1,0.0,0,1,False
48,1774283304.03,39.27,39.27,0.06,1.83,0.08,drive,0.1,0.0,0,1,False
49,1774283306.52,34.21,34.21,0.02,2.1,0.04,drive,0.1,0.0,0,1,False
50,1774283309.33,28.71,28.71,-0.0,2.36,-0.0,drive,0.1,0.0,0,1,False
51,1774283311.94,21.96,21.96,-0.02,2.61,-0.06,drive,0.1,-0.1,0,1,False
52,1774283314.58,14.92,14.87,1.26,2.87,4.85,drive,0.1,0.1,0,1,False
53,1774283316.94,7.17,7.15,0.48,3.13,3.84,brake,0,0,50,1,False
