step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774275401.47,189.99,-151.58,114.55,0.01,142.92,drive,0.2,1,0,0.5,False
1,1774275403.68,190.29,-144.09,124.29,0.59,139.22,drive,0.2,1,0,0.5,False
2,1774275405.87,191.4,-115.57,152.57,1.13,127.14,drive,0.2,1,0,0.5,False
3,1774275408.05,192.68,-56.37,184.25,1.6,107.01,drive,0.2,1,0,0.5,False
4,1774275410.21,193.0,33.98,189.98,2.02,79.86,drive,0.2,1,0,0.5,False
5,1774275412.48,191.15,129.07,141.0,2.38,47.53,drive,0.3,1,0,1.0,False
6,1774275414.93,186.4,182.2,39.36,2.91,12.19,drive,0.4,0.2,0,1.0,False
7,1774275418.67,178.72,175.22,-35.2,3.94,-11.36,brake,0,0,20,0.5,False
8,1774275421.17,165.81,161.08,-39.32,1.65,-13.72,drive,0.2,-0.2,0,1.0,False
9,1774275423.38,161.48,159.71,-23.83,2.18,-8.49,drive,0.3,-0.2,0,1.0,False
10,1774275425.62,156.25,156.24,-1.69,2.95,-0.62,drive,0.4,-0.1,0,1.0,False
11,1774275427.84,149.08,148.43,13.94,3.97,5.37,brake,0,0,20,0.5,False
12,1774275430.24,141.27,141.16,5.55,2.51,2.25,drive,0.3,0.1,0,1.0,False
13,1774275432.51,132.41,132.21,-7.18,5.15,-3.11,brake,0,0,30,0.5,False
14,1774275434.83,120.96,119.56,-18.32,3.64,-8.71,brake,0,0,15.0,1.0,True
15,1774275437.18,111.64,109.42,-22.16,3.65,-11.45,brake,0,0,15.0,1.0,True
16,1774275439.36,102.42,99.34,-24.92,3.59,-14.08,brake,0,0,15.0,1.0,False
17,1774275441.47,94.49,91.43,-23.85,3.0,-14.62,brake,0,0,15.0,1.0,True
18,1774275444.02,89.43,86.29,-23.48,1.3,-15.22,drive,0.2,-0.2,0,1.0,False
19,1774275446.4,85.91,84.26,-16.76,1.84,-11.25,drive,0.3,-0.2,0,1.0,False
20,1774275448.95,81.08,80.81,-6.56,2.65,-4.64,drive,0.4,-0.2,0,1.0,False
21,1774275451.02,73.71,73.42,6.56,3.69,5.11,brake,0,0,20,1.0,False
22,1774275453.39,67.55,67.06,8.1,1.47,6.89,drive,0.3,0.2,0,1.0,False
23,1774275455.66,63.59,63.55,2.03,2.3,1.83,drive,0.4,0.2,0,1.0,False
24,1774275457.86,57.74,57.29,-7.13,3.36,-7.1,brake,0,0,20,1.0,False
25,1774275460.16,51.8,51.15,-8.21,1.16,-9.12,drive,0.3,-0.2,0,1.0,False
26,1774275462.63,48.69,48.49,-4.36,1.98,-5.14,drive,0.4,-0.2,0,1.0,False
27,1774275464.97,43.22,43.19,1.63,3.05,2.16,brake,0,0,20,1.0,False
28,1774275467.2,37.46,37.38,2.45,0.85,3.75,drive,0.2,0.2,0,1.0,False
29,1774275469.5,35.24,35.24,0.41,1.41,0.66,drive,0.3,0.1,0,1.0,False
30,1774275471.82,31.52,31.49,-1.36,2.24,-2.47,drive,0.2,-0.2,0,1.0,False
31,1774275473.89,25.99,25.91,2.04,2.78,4.5,drive,0.2,0.4,0,1.0,False
32,1774275476.28,19.97,19.57,-3.98,3.25,-11.5,brake,0,0,20,0.5,False
33,1774275478.46,13.87,12.97,-4.93,1.03,-20.83,drive,0.1,-1.0,0,0.5,False
34,1774275480.86,11.62,11.41,-2.2,1.21,-10.91,drive,0.2,-0.5,0,1.0,False
35,1774275483.23,8.38,8.37,0.51,1.75,3.48,drive,0.1,0.2,0,1.0,False
36,1774275485.48,4.1,4.1,0.28,2.02,3.91,brake,0,0,30,1.0,False
