step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774276842.63,280.52,-228.73,-162.4,0.01,-144.63,drive,0.2,-1,0,0.5,False
1,1774276846.24,280.86,-216.77,-178.58,0.6,-140.52,drive,0.2,-1,0,0.5,False
2,1774276848.64,282.71,-172.36,-224.09,1.15,-127.57,drive,0.2,-1,0,0.5,False
3,1774276851.14,284.17,-82.84,-271.83,1.62,-106.95,drive,0.2,-1,0,0.5,False
4,1774276853.86,284.6,52.68,-279.68,2.02,-79.33,drive,0.2,-0.8,0,1.0,False
5,1774276856.46,282.48,182.51,-215.61,2.39,-49.75,drive,0.3,-0.5,0,1.0,False
6,1774276858.8,277.28,253.6,-112.13,3.09,-23.85,brake,0,0,10,0.1,False
7,1774276861.48,271.34,252.74,-98.72,1.87,-21.34,drive,0.2,-0.3,0,1.0,False
8,1774276864.12,266.34,260.41,-55.87,2.36,-12.11,drive,0.3,-0.2,0,1.0,False
9,1774276866.33,259.83,259.38,-15.27,3.11,-3.37,brake,0,0,20,0.1,False
10,1774276868.62,254.41,254.12,-12.22,0.85,-2.75,drive,0.1,-0.2,0,1.0,False
11,1774276870.96,252.32,252.32,0.97,1.09,0.22,drive,0.2,0.1,0,1.0,False
12,1774276873.27,249.29,249.27,-3.64,1.93,-0.84,drive,0.2,-0.1,0,1.0,False
13,1774276875.76,243.08,241.89,24.11,3.71,5.69,brake,0,0,20,0.1,False
14,1774276878.33,233.76,231.05,35.5,2.83,8.73,drive,0.1,0.2,0,1.0,False
15,1774276880.85,224.61,224.13,-14.61,4.52,-3.73,brake,0,0,30,0.1,False
16,1774276883.2,212.72,212.72,-0.77,3.33,-0.21,brake,0,0,15.0,1.0,True
17,1774276885.65,203.99,203.92,5.42,3.46,1.52,brake,0,0,15.0,1.0,True
18,1774276888.54,194.57,194.54,3.15,3.04,0.93,brake,0,0,15.0,1.0,True
19,1774276891.24,186.89,186.87,2.73,1.32,0.84,drive,0.2,0.1,0,1.0,False
20,1774276893.61,182.96,182.89,-5.1,1.89,-1.6,drive,0.2,-0.2,0,1.0,False
21,1774276896.19,178.21,177.61,14.63,2.43,4.71,drive,0.2,0.2,0,1.0,False
22,1774276898.69,171.58,171.4,-7.76,2.96,-2.59,drive,0.2,-0.2,0,1.0,False
23,1774276901.33,163.89,162.91,17.92,3.46,6.28,brake,0,0,20,0.5,False
24,1774276903.8,156.27,154.99,19.92,1.24,7.32,drive,0.2,0.3,0,1.0,False
25,1774276906.23,152.87,152.86,1.34,1.79,0.5,drive,0.3,0.1,0,1.0,False
26,1774276908.74,148.04,147.77,-8.83,2.62,-3.42,drive,0.2,-0.3,0,1.0,False
27,1774276911.36,141.14,139.37,22.26,3.12,9.07,brake,0,0,10,0.5,False
28,1774276913.81,133.95,131.57,25.13,1.94,10.81,drive,0.2,0.3,0,1.0,False
29,1774276916.36,129.02,128.99,3.09,2.46,1.37,drive,0.3,0.1,0,1.0,False
30,1774276918.63,122.24,121.88,-9.44,3.26,-4.43,brake,0,0,10,0.5,False
31,1774276921.66,115.63,115.17,-10.25,2.09,-5.09,drive,0.3,-0.2,0,1.0,False
32,1774276924.5,108.85,108.79,3.65,2.9,1.92,drive,0.3,0.2,0,1.0,False
33,1774276926.82,100.15,99.4,-12.27,3.67,-7.03,brake,0,0,20,0.5,False
34,1774276929.4,93.17,92.05,-14.36,1.45,-8.87,drive,0.2,-0.3,0,1.0,False
35,1774276932.21,89.08,89.03,-2.76,2.0,-1.77,drive,0.3,-0.2,0,1.0,False
36,1774276934.81,82.92,82.4,9.21,2.82,6.38,drive,0.2,0.3,0,1.0,False
37,1774276937.13,75.26,74.72,-9.01,3.31,-6.88,brake,0,0,10,0.5,False
38,1774276939.63,68.54,67.72,-10.58,2.13,-8.88,drive,0.2,-0.4,0,1.0,False
39,1774276941.96,62.95,62.76,5.0,2.63,4.55,drive,0.3,0.2,0,1.0,False
40,1774276944.26,56.34,56.29,-2.42,3.41,-2.46,brake,0,0,10,0.5,False
41,1774276946.63,49.36,49.25,-3.19,2.24,-3.71,drive,0.2,-0.3,0,1.0,False
42,1774276949.0,43.79,43.45,5.42,2.75,7.1,drive,0.2,0.3,0,1.0,False
43,1774276951.3,36.99,36.89,-2.78,3.24,-4.32,brake,0,0,10,0.5,False
44,1774276954.17,30.37,30.14,-3.73,2.07,-7.06,drive,0.2,-0.5,0,1.0,False
45,1774276956.74,24.24,23.99,3.45,2.53,8.18,drive,0.2,0.5,0,1.0,False
46,1774276959.84,17.54,17.43,-2.01,2.98,-6.57,drive,0.2,-0.6,0,1.0,False
47,1774276962.08,8.29,8.19,1.23,3.34,8.56,brake,0,0,20,1.0,False
