step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774275084.06,257.92,-66.81,249.12,0.02,105.01,drive,0.2,1,0,0.5,False
1,1774275086.48,257.98,-55.26,252.0,0.56,102.37,drive,0.2,1,0,0.5,False
2,1774275088.93,258.14,-6.24,258.07,1.1,91.39,drive,0.2,1,0,0.5,False
3,1774275091.33,257.67,76.91,245.92,1.57,72.63,drive,0.3,0.7,0,1.0,False
4,1774275093.62,255.53,169.07,191.59,2.28,48.57,drive,0.4,0.5,0,1.0,False
5,1774275095.65,250.73,230.1,99.6,3.26,23.4,brake,0,0,10,0.1,False
6,1774275098.65,244.63,235.63,65.74,2.31,15.59,drive,0.3,0.2,0,1.0,False
7,1774275100.94,237.72,234.35,39.89,2.98,9.66,drive,0.3,0.1,0,1.0,False
8,1774275103.02,230.38,230.01,13.08,3.79,3.25,brake,0,0,20,0.1,False
9,1774275105.14,222.57,222.56,2.68,3.24,0.69,brake,0,0,15.0,1.0,True
10,1774275107.08,213.69,213.69,0.95,4.32,0.25,brake,0,0,30,1.0,False
11,1774275109.63,204.29,204.24,-4.38,3.84,-1.23,brake,0,0,15.0,1.0,True
12,1774275111.81,193.33,193.32,-1.59,3.2,-0.47,brake,0,0,15.0,1.0,True
13,1774275114.23,187.32,187.32,-1.62,1.49,-0.5,drive,0.2,-0.5,0,1.0,False
14,1774275116.4,183.77,181.66,27.75,1.84,8.68,drive,0.2,0.5,0,1.0,False
15,1774275119.07,179.51,179.34,7.82,2.34,2.5,drive,0.3,0.2,0,1.0,False
16,1774275121.29,172.88,170.33,-29.62,3.08,-9.87,brake,0,0,20,1.0,False
17,1774275123.54,166.92,162.7,-37.28,1.06,-12.91,drive,0.2,-1.0,0,0.5,False
18,1774275126.04,164.59,164.51,-5.22,1.36,-1.82,drive,0.3,-0.2,0,1.0,False
19,1774275128.3,160.75,157.06,34.29,2.18,12.31,drive,0.2,0.2,0,1.0,False
20,1774275130.51,155.58,153.9,22.82,2.75,8.43,drive,0.3,0.2,0,1.0,False
21,1774275132.72,149.07,149.05,-2.55,3.49,-0.98,brake,0,0,10,0.1,False
22,1774275134.78,141.73,141.37,-9.99,2.48,-4.04,drive,0.3,-0.2,0,1.0,False
23,1774275137.3,136.38,136.23,6.33,3.13,2.66,brake,0,0,15.0,1.0,True
24,1774275139.54,129.09,128.51,12.16,1.59,5.41,drive,0.2,0.2,0,1.0,False
25,1774275141.72,125.47,125.44,2.84,2.02,1.3,drive,0.3,0.1,0,1.0,False
26,1774275143.94,120.61,120.42,-6.87,2.81,-3.26,drive,0.2,-0.2,0,1.0,False
27,1774275146.18,113.91,113.68,7.28,3.38,3.66,brake,0,0,10,0.5,False
28,1774275148.31,106.93,106.26,11.95,2.29,6.42,drive,0.2,0.3,0,1.0,False
29,1774275150.66,101.95,101.88,-3.82,2.71,-2.15,drive,0.2,-0.2,0,1.0,False
30,1774275152.73,95.3,95.26,2.62,3.23,1.57,brake,0,0,10,0.5,False
31,1774275155.48,89.07,88.81,6.75,2.15,4.35,drive,0.2,0.4,0,1.0,False
32,1774275157.7,83.12,82.68,-8.59,2.55,-5.93,drive,0.2,-0.6,0,1.0,False
33,1774275159.85,77.26,76.61,10.04,2.95,7.47,drive,0.2,0.6,0,1.0,False
34,1774275162.16,70.85,70.85,0.57,3.34,0.46,brake,0,0,10,0.5,False
35,1774275164.42,63.78,62.47,-12.86,2.28,-11.63,drive,0.2,-0.6,0,1.0,False
36,1774275167.66,58.64,58.49,4.19,2.6,4.09,drive,0.2,0.4,0,1.0,False
37,1774275169.76,50.01,49.98,1.77,3.08,2.03,brake,0,0,20,0.5,False
38,1774275172.08,44.51,44.42,-2.78,0.99,-3.58,drive,0.1,-0.3,0,1.0,False
39,1774275174.47,42.27,42.27,0.27,1.17,0.37,drive,0.2,0.1,0,1.0,False
40,1774275176.9,39.22,39.22,0.04,1.71,0.06,drive,0.3,0.1,0,1.0,False
41,1774275178.84,34.57,34.51,-2.01,2.52,-3.33,drive,0.2,-0.3,0,1.0,False
42,1774275181.15,29.38,29.23,2.98,3.06,5.82,brake,0,0,20,0.5,False
43,1774275183.02,23.21,22.66,5.04,1.04,12.54,drive,0.2,0.5,0,1.0,False
44,1774275185.64,21.31,21.13,2.73,1.4,7.35,drive,0.2,0.3,0,1.0,False
45,1774275188.06,17.25,17.25,-0.46,1.96,-1.54,drive,0.2,-0.1,0,1.0,False
46,1774275190.38,12.14,12.13,-0.53,2.53,-2.49,drive,0.1,-0.2,0,1.0,False
47,1774275192.78,6.06,6.03,0.56,2.82,5.34,drive,0.1,0.2,0,1.0,False
