step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774272648.79,294.94,6.49,-294.86,0.03,-88.74,drive,0.2,-1,0,0.5,False
1,1774272651.72,294.82,39.89,-292.11,0.64,-82.22,drive,0.2,-0.8,0,1.0,False
2,1774272654.61,294.18,105.21,-274.73,1.19,-69.05,drive,0.3,-0.7,0,1.0,False
3,1774272657.53,292.04,186.82,-224.47,1.99,-50.23,drive,0.4,-0.5,0,1.0,False
4,1774272661.77,286.91,246.68,-146.5,3.03,-30.71,brake,0,0,20,0.1,False
5,1774272664.85,278.3,236.19,-147.19,0.8,-31.93,drive,0.2,-0.3,0,1.0,False
6,1774272668.14,275.53,246.0,-124.09,1.38,-26.77,drive,0.3,-0.3,0,1.0,False
7,1774272672.09,270.48,256.82,-84.89,2.21,-18.29,drive,0.4,-0.2,0,1.0,False
8,1774272674.94,260.97,256.86,-46.15,3.27,-10.18,brake,0,0,10,0.1,False
9,1774272677.83,249.66,245.16,-47.23,5.21,-10.9,brake,0,0,20,0.1,False
10,1774272680.97,231.79,226.66,-48.49,6.37,-12.08,brake,0,0,30,0.1,False
11,1774272683.95,216.16,210.54,-48.97,3.2,-13.09,brake,0,0,15.0,1.0,True
12,1774272687.02,208.95,203.09,-49.15,1.5,-13.6,drive,0.2,-0.2,0,1.0,False
13,1774272689.94,203.8,201.87,-27.99,2.07,-7.89,drive,0.3,-0.1,0,1.0,False
14,1774272693.04,196.82,196.34,-13.81,2.9,-4.02,drive,0.4,-0.1,0,1.0,False
15,1774272695.83,186.63,186.59,4.24,3.96,1.3,brake,0,0,20,1.0,False
16,1774272699.04,178.29,178.24,4.09,1.73,1.32,drive,0.2,0.1,0,1.0,False
17,1774272702.3,172.01,171.9,-6.04,2.3,-2.01,drive,0.3,-0.2,0,1.0,False
18,1774272705.18,163.63,162.39,20.08,3.11,7.05,brake,0,0,10,1.0,False
19,1774272708.22,156.15,154.87,19.91,1.93,7.33,drive,0.2,0.3,0,1.0,False
20,1774272711.77,149.64,149.36,-9.23,2.47,-3.54,drive,0.3,-0.2,0,1.0,False
21,1774272715.31,139.85,139.12,14.25,3.27,5.85,brake,0,0,10,1.0,False
22,1774272718.43,129.87,129.11,14.1,2.09,6.23,drive,0.2,0.2,0,1.0,False
23,1774272722.05,122.76,122.72,-2.96,2.63,-1.38,drive,0.3,-0.1,0,1.0,False
24,1774272724.95,112.35,112.14,6.97,3.43,3.55,brake,0,0,10,1.0,False
25,1774272728.0,103.95,103.72,6.88,2.25,3.79,drive,0.2,0.2,0,1.0,False
26,1774272731.09,96.43,96.13,-7.61,2.79,-4.53,drive,0.2,-0.2,0,1.0,False
27,1774272734.07,87.27,86.85,8.58,3.3,5.64,brake,0,0,10,1.0,False
28,1774272736.98,78.96,78.5,8.48,2.11,6.17,drive,0.2,0.2,0,1.0,False
29,1774272740.04,72.16,72.14,-1.79,2.65,-1.43,drive,0.2,-0.1,0,1.0,False
30,1774272742.78,63.45,63.33,3.94,3.17,3.56,brake,0,0,10,1.0,False
31,1774272745.67,56.3,56.17,3.88,1.99,3.96,drive,0.3,0.2,0,1.0,False
32,1774272748.74,49.6,49.48,-3.36,2.81,-3.88,drive,0.2,-0.2,0,1.0,False
33,1774272751.5,40.45,40.21,4.41,3.31,6.26,brake,0,0,10,1.0,False
34,1774272754.44,32.78,32.49,4.37,2.12,7.65,drive,0.2,0.3,0,1.0,False
35,1774272757.58,26.01,25.96,-1.57,2.64,-3.46,drive,0.2,-0.3,0,1.0,False
36,1774272760.29,17.15,16.77,3.59,3.13,12.08,brake,0,0,20,1.0,False
37,1774272763.13,11.59,11.03,3.57,0.9,17.94,drive,0.1,0.5,0,1.0,False
38,1774272766.25,8.8,8.56,2.05,1.16,13.48,drive,0.1,0.5,0,1.0,False
39,1774272769.23,5.01,4.95,0.82,1.4,9.4,drive,0.05,0.5,0,1.0,False
