step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774279044.17,280.81,156.74,233.0,0.02,56.07,drive,0.15,0.5,0,1.0,False
1,1774279046.48,280.63,162.0,229.15,0.47,54.74,drive,0.2,0.5,0,1.0,False
2,1774279048.69,279.71,182.18,212.24,1.07,49.36,drive,0.3,0.5,0,1.0,False
3,1774279050.86,277.72,214.94,175.86,1.85,39.29,drive,0.4,0.4,0,1.0,False
4,1774279053.06,273.76,249.6,112.44,2.89,24.25,drive,0.5,0.3,0,1.0,False
5,1774279055.21,266.88,264.76,33.57,4.15,7.23,brake,0,0,20,0.5,False
6,1774279058.18,258.48,258.28,10.09,2.24,2.24,drive,0.3,0.2,0,1.0,False
7,1774279060.42,251.71,251.12,-17.13,2.92,-3.9,drive,0.3,-0.2,0,1.0,False
8,1774279062.6,244.65,244.49,8.64,3.73,2.02,brake,0,0,10,0.5,False
9,1774279064.88,236.89,235.97,20.88,2.72,5.06,drive,0.3,0.2,0,1.0,False
10,1774279066.96,229.26,228.81,-14.35,4.99,-3.59,brake,0,0,20,0.5,False
11,1774279068.95,217.07,215.64,-24.92,5.58,-6.59,brake,0,0,30,0.5,False
12,1774279072.74,205.14,203.56,-25.43,4.4,-7.12,brake,0,0,15.0,1.0,True
13,1774279075.22,189.96,188.04,-26.9,2.61,-8.14,drive,0.2,-0.5,0,1.0,False
14,1774279077.88,183.55,182.33,21.13,2.93,6.61,drive,0.2,0.5,0,1.0,False
15,1774279080.61,175.68,175.47,-8.6,3.33,-2.8,brake,0,0,15.0,1.0,True
16,1774279083.01,167.43,163.45,-36.28,1.76,-12.52,drive,0.2,-1.0,0,0.5,False
17,1774279085.28,163.36,163.16,7.99,1.98,2.8,drive,0.3,0.2,0,1.0,False
18,1774279087.73,158.52,155.85,28.98,2.76,10.54,drive,0.2,0.5,0,1.0,False
19,1774279090.4,151.48,149.84,-22.25,3.21,-8.45,brake,0,0,20,1.0,False
20,1774279092.74,144.08,136.78,-45.26,1.15,-18.31,drive,0.2,-0.8,0,1.0,False
21,1774279094.96,141.54,139.87,-21.64,1.46,-8.79,drive,0.3,-0.3,0,1.0,False
22,1774279097.08,137.85,137.31,12.27,2.23,5.11,drive,0.3,0.2,0,1.0,False
23,1774279099.16,132.66,132.59,4.07,3.02,1.76,brake,0,0,10,0.5,False
24,1774279101.5,126.76,126.75,-1.54,1.98,-0.7,drive,0.2,-0.1,0,1.0,False
25,1774279103.87,122.02,121.94,4.31,2.43,2.03,drive,0.2,0.2,0,1.0,False
26,1774279106.08,115.97,115.73,-7.49,2.94,-3.7,drive,0.2,-0.3,0,1.0,False
27,1774279108.28,109.18,108.74,9.75,3.43,5.12,brake,0,0,10,0.5,False
28,1774279110.56,102.21,100.6,18.06,2.34,10.18,drive,0.2,0.5,0,1.0,False
29,1774279112.87,96.87,96.63,-6.84,2.7,-4.05,drive,0.2,-0.4,0,1.0,False
30,1774279115.1,90.45,90.41,2.71,3.17,1.72,brake,0,0,15.0,1.0,True
31,1774279117.34,84.09,83.23,12.04,1.58,8.23,drive,0.2,0.4,0,1.0,False
32,1774279120.5,80.53,80.53,0.24,1.98,0.17,drive,0.3,0.1,0,1.0,False
33,1774279122.82,73.8,73.25,-9.0,2.76,-7.0,drive,0.2,-0.7,0,1.0,False
34,1774279124.94,67.12,65.71,13.66,3.14,11.74,brake,0,0,20,1.0,False
35,1774279128.27,61.86,54.9,28.51,1.13,27.44,drive,0.2,0.7,0,1.0,False
36,1774279130.49,58.61,55.34,19.32,1.46,19.25,drive,0.2,0.5,0,1.0,False
37,1774279132.98,55.11,55.03,2.86,1.97,2.98,drive,0.3,0.1,0,1.0,False
38,1774279135.43,49.76,49.54,-4.69,2.76,-5.41,drive,0.2,-0.2,0,1.0,False
39,1774279137.86,42.64,42.64,0.18,3.3,0.25,brake,0,0,10,0.1,False
40,1774279140.51,35.03,34.97,2.15,2.23,3.52,drive,0.2,0.2,0,1.0,False
41,1774279142.79,29.09,29.07,-1.02,2.65,-2.0,drive,0.2,-0.2,0,1.0,False
42,1774279144.88,22.74,22.72,0.96,3.17,2.43,brake,0,0,10,0.1,False
43,1774279147.16,16.59,16.47,1.95,2.08,6.74,drive,0.2,0.6,0,1.0,False
44,1774279149.54,11.81,11.72,-1.5,2.42,-7.27,drive,0.2,-0.7,0,1.0,False
45,1774279151.73,6.06,5.98,-0.96,2.8,-9.12,drive,0.1,-0.9,0,1.0,False
