step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774271143.45,229.56,-80.02,215.16,0.02,110.4,drive,0.2,1,0,0.5,False
1,1774271146.02,229.7,-59.52,221.86,0.61,105.02,drive,0.2,1,0,0.5,False
2,1774271148.51,229.99,-4.25,229.95,1.15,91.06,drive,0.2,1,0,0.5,False
3,1774271151.14,229.57,80.01,215.17,1.64,69.6,drive,0.3,1,0,1.0,False
4,1774271153.51,227.14,173.98,146.02,2.32,40.01,drive,0.4,1,0,1.0,False
5,1774271156.11,221.68,221.44,10.34,3.17,2.67,brake,0,0,10,0.1,False
6,1774271158.78,214.5,214.28,-9.89,1.98,-2.64,drive,0.2,-0.2,0,1.0,False
7,1774271161.47,208.78,208.02,17.83,2.53,4.9,drive,0.3,0.5,0,1.0,False
8,1774271163.9,201.48,191.55,-62.46,3.24,-18.06,brake,0,0,20,0.1,False
9,1774271166.57,195.46,181.09,-73.56,1.73,-22.11,drive,0.2,-1.0,0,0.5,False
10,1774271169.01,187.53,173.64,70.84,4.76,22.19,brake,0,0,30,0.1,False
11,1774271171.54,176.34,147.39,96.81,4.97,33.3,brake,0,0,40,0.1,False
12,1774271174.19,166.59,136.38,95.67,2.06,35.05,drive,0.2,1.0,0,0.5,False
13,1774271176.78,161.54,161.13,11.58,2.41,4.11,drive,0.3,0.2,0,1.0,False
14,1774271179.43,154.69,153.01,-22.7,3.21,-8.44,brake,0,0,15.0,1.0,True
15,1774271181.95,147.85,146.09,-22.72,1.47,-8.84,drive,0.2,-0.2,0,1.0,False
16,1774271184.58,143.66,143.43,-8.11,2.03,-3.23,drive,0.3,-0.2,0,1.0,False
17,1774271187.02,137.77,137.33,11.02,2.83,4.59,drive,0.2,0.2,0,1.0,False
18,1774271189.57,130.47,129.89,-12.28,3.34,-5.4,brake,0,0,10,0.5,False
19,1774271192.11,123.02,122.39,-12.4,2.15,-5.79,drive,0.3,-0.2,0,1.0,False
20,1774271194.71,116.95,116.85,4.81,2.97,2.36,drive,0.3,0.2,0,1.0,False
21,1774271197.29,108.48,107.32,-15.85,3.75,-8.4,brake,0,0,20,0.5,False
22,1774271199.88,100.94,99.7,-15.74,1.5,-8.97,drive,0.2,-0.9,0,0.5,False
23,1774271202.5,96.78,92.84,27.35,1.92,16.41,drive,0.2,0.6,0,0.5,False
24,1774271204.9,91.54,91.54,0.16,2.38,0.1,brake,0,0,30,1.0,False
25,1774271207.72,88.21,88.2,-1.39,0.21,-0.9,drive,0.1,-0.1,0,1.0,False
26,1774271210.37,88.5,88.48,-1.66,0.11,-1.07,drive,0.1,-0.1,0,1.0,False
27,1774271212.87,87.94,87.93,-1.08,0.41,-0.7,drive,0.1,-0.1,0,1.0,False
28,1774271215.44,86.63,86.63,0.29,0.71,0.2,drive,0.2,0.1,0,1.0,False
29,1774271217.91,84.32,84.3,-2.11,1.31,-1.43,drive,0.2,-0.1,0,1.0,False
30,1774271220.45,80.59,80.58,1.58,1.88,1.12,drive,0.2,0.1,0,1.0,False
31,1774271223.07,75.39,75.33,-3.1,2.44,-2.36,drive,0.2,-0.2,0,1.0,False
32,1774271225.7,68.58,68.13,7.8,2.97,6.53,drive,0.15,0.3,0,0.5,False
33,1774271228.22,60.5,59.86,-8.8,3.32,-8.36,brake,0,0,20,0.1,False
34,1774271230.69,54.1,53.35,-8.94,1.09,-9.51,drive,0.2,-0.5,0,1.0,False
35,1774271233.29,50.93,50.9,1.66,1.65,1.87,drive,0.3,0.1,0,1.0,False
36,1774271235.83,45.96,45.95,-0.75,2.49,-0.93,drive,0.4,-0.1,0,1.0,False
37,1774271238.16,38.84,38.75,2.64,3.58,3.9,brake,0,0,10,0.1,False
38,1774271240.63,31.49,31.37,2.67,2.39,4.87,drive,0.3,0.2,0,1.0,False
39,1774271243.03,24.96,24.91,-1.5,3.2,-3.45,brake,0,0,10,0.1,False
40,1774271245.63,18.32,18.25,-1.56,2.01,-4.89,drive,0.2,-0.2,0,1.0,False
41,1774271248.17,12.67,12.66,0.38,2.56,1.72,drive,0.2,0.1,0,1.0,False
42,1774271250.59,5.72,5.71,-0.25,3.09,-2.54,brake,0,0,30,1.0,False
