step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774274811.77,212.14,-94.75,189.8,0.01,116.53,drive,0.2,1,0,0.5,False
1,1774274815.36,212.29,-83.22,195.3,0.59,113.08,drive,0.2,1,0,0.5,False
2,1774274817.74,213.05,-44.36,208.38,1.13,102.02,drive,0.2,1,0,0.5,False
3,1774274820.15,213.15,31.12,210.87,1.62,81.61,drive,0.2,1,0,0.5,False
4,1774274822.43,211.7,122.81,172.44,2.03,54.54,drive,0.3,1,0,1.0,False
5,1774274824.67,207.98,191.4,81.37,2.61,23.03,drive,0.4,0.5,0,1.0,False
6,1774274826.88,201.54,197.62,-39.54,3.6,-11.31,brake,0,0,20,0.1,False
7,1774274830.5,195.04,185.6,-59.95,1.42,-17.9,drive,0.2,-0.5,0,1.0,False
8,1774274832.81,189.92,188.5,-23.16,1.88,-7.0,drive,0.3,-0.2,0,1.0,False
9,1774274835.39,185.15,185.0,7.35,2.69,2.28,drive,0.4,0.2,0,1.0,False
10,1774274837.78,177.72,177.0,-16.08,3.83,-5.19,brake,0,0,20,0.1,False
11,1774274839.84,166.99,164.02,-31.35,4.18,-10.82,brake,0,0,30,0.1,False
12,1774274842.55,157.74,152.8,-39.17,3.3,-14.38,brake,0,0,15.0,1.0,True
13,1774274844.88,146.58,140.24,-42.64,4.26,-16.91,brake,0,0,30,0.1,False
14,1774274847.27,138.27,132.29,-40.23,1.35,-16.92,drive,0.2,-0.2,0,1.0,False
15,1774274849.52,134.99,131.6,-30.07,1.87,-12.87,drive,0.3,-0.2,0,1.0,False
16,1774274851.77,130.45,129.67,-14.24,2.68,-6.27,drive,0.4,-0.1,0,1.0,False
17,1774274854.67,123.91,123.9,-1.86,3.7,-0.86,brake,0,0,10,0.1,False
18,1774274856.98,113.59,113.59,-0.25,2.6,-0.12,drive,0.2,-0.1,0,1.0,False
19,1774274859.06,107.37,107.1,7.55,3.11,4.03,brake,0,0,10,0.1,False
20,1774274861.18,101.56,101.2,8.63,1.96,4.88,drive,0.3,0.2,0,1.0,False
21,1774274863.51,97.03,97.0,-2.42,2.74,-1.43,drive,0.2,-0.1,0,1.0,False
22,1774274865.73,90.27,90.23,2.51,3.29,1.59,brake,0,0,10,0.1,False
23,1774274868.03,83.62,83.55,3.38,2.14,2.32,drive,0.3,0.2,0,1.0,False
24,1774274870.32,78.33,78.08,-6.28,2.91,-4.6,drive,0.2,-0.3,0,1.0,False
25,1774274873.04,71.35,70.79,8.88,3.42,7.15,brake,0,0,10,0.1,False
26,1774274875.22,62.92,61.81,11.76,2.26,10.77,drive,0.2,0.3,0,1.0,False
27,1774274877.76,57.77,57.76,0.88,2.75,0.87,drive,0.3,0.1,0,1.0,False
28,1774274880.06,50.35,50.08,-5.22,3.54,-5.95,brake,0,0,10,0.1,False
29,1774274882.28,42.98,42.58,-5.8,2.39,-7.75,drive,0.2,-0.3,0,1.0,False
30,1774274884.86,37.42,37.38,1.67,2.88,2.55,drive,0.3,0.2,0,1.0,False
31,1774274886.98,29.67,29.62,-1.77,3.62,-3.43,brake,0,0,10,0.1,False
32,1774274889.3,22.65,22.5,-2.63,2.48,-6.67,drive,0.2,-0.3,0,1.0,False
33,1774274891.92,16.7,16.67,0.93,2.96,3.19,drive,0.2,0.3,0,1.0,False
34,1774274894.61,8.77,8.73,-0.85,3.44,-5.55,brake,0,0,20,0.5,False
