step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774271260.81,188.84,-174.16,-73.01,0.02,-157.26,drive,0.2,-1,0,0.5,False
1,1774271263.38,189.39,-166.49,-90.27,0.62,-151.53,drive,0.2,-1,0,0.5,False
2,1774271265.87,191.08,-140.96,-129.01,1.16,-137.54,drive,0.2,-1,0,0.5,False
3,1774271268.45,193.13,-84.16,-173.83,1.62,-115.83,drive,0.2,-1,0,0.5,False
4,1774271270.97,194.38,6.27,-194.28,2.03,-88.15,drive,0.1,-1,0,0.5,False
5,1774271273.61,193.29,105.94,-161.67,2.1,-56.77,drive,0.2,-0.6,0,1.0,False
6,1774271276.39,189.39,158.98,-102.92,2.51,-32.92,drive,0.3,-0.3,0,1.0,False
7,1774271278.93,182.81,172.13,-61.57,3.24,-19.68,brake,0,0,20,0.5,False
8,1774271281.55,177.02,165.94,-61.66,0.95,-20.38,drive,0.2,-0.2,0,1.0,False
9,1774271284.28,174.2,166.88,-49.97,1.49,-16.67,drive,0.3,-0.2,0,1.0,False
10,1774271287.12,169.65,166.61,-31.96,2.28,-10.86,drive,0.4,-0.1,0,1.0,False
11,1774271290.09,162.45,161.3,-19.24,3.31,-6.8,brake,0,0,10,0.5,False
12,1774271293.16,153.89,152.6,-19.86,2.09,-7.41,drive,0.3,-0.1,0,1.0,False
13,1774271295.79,145.78,145.77,-0.76,3.67,-0.3,brake,0,0,20,0.5,False
14,1774271298.41,137.11,137.02,5.0,2.23,2.09,drive,0.4,0.1,0,1.0,False
15,1774271301.1,129.28,128.9,-9.88,4.15,-4.38,brake,0,0,30,0.5,False
16,1774271303.92,118.98,118.96,1.81,2.53,0.87,drive,0.3,0.1,0,1.0,False
17,1774271306.43,108.13,106.99,-15.67,5.59,-8.33,brake,0,0,40,0.5,False
18,1774271309.14,94.85,94.14,-11.57,3.6,-7.0,brake,0,0,15.0,1.0,True
19,1774271312.6,85.7,84.8,-12.44,2.42,-8.35,drive,0.2,-0.5,0,1.0,False
20,1774271317.63,76.98,74.72,18.52,2.87,13.92,drive,0.2,0.5,0,1.0,False
21,1774271322.11,62.69,62.12,-8.39,3.26,-7.69,brake,0,0,20,1.0,False
22,1774271324.97,50.47,49.72,-8.63,1.0,-9.85,drive,0.2,-0.5,0,1.0,False
23,1774271328.18,47.15,47.14,0.73,1.54,0.89,drive,0.3,0.1,0,1.0,False
