step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774278509.17,45.5,-45.13,5.75,0.02,172.75,drive,0.2,1,0,0.5,False
1,1774278511.52,45.83,-45.15,7.86,0.56,170.13,drive,0.2,1,0,0.5,False
2,1774278513.69,47.45,-44.36,16.83,1.09,159.23,drive,0.2,1,0,0.5,False
3,1774278515.75,49.75,-38.82,31.11,1.56,141.28,drive,0.2,1,0,0.5,False
4,1774278518.01,51.92,-23.59,46.26,1.98,117.02,drive,0.2,1,0,0.5,False
5,1774278520.36,52.93,0.85,52.92,2.33,89.08,brake,0,0,30,1,False
6,1774278522.59,51.89,11.76,50.54,0.1,76.9,drive,0.1,1,0,1,False
7,1774278524.78,51.91,12.13,50.47,0.17,76.49,drive,0.1,1,0,1,False
8,1774278527.0,51.75,15.08,49.5,0.43,73.05,drive,0.1,1,0,1,False
9,1774278529.18,51.33,20.7,46.98,0.66,66.22,drive,0.1,1,0,1,False
10,1774278531.78,50.55,28.06,42.04,0.86,56.28,drive,0.1,1,0,1,False
11,1774278533.9,49.0,35.41,33.86,1.03,43.72,drive,0.2,1,0,1,False
12,1774278536.0,46.98,41.96,21.12,1.43,26.71,drive,0.2,1,0,1,False
13,1774278538.24,43.85,43.77,2.64,1.79,3.45,drive,0.3,0.2,0,1,False
14,1774278540.59,39.46,38.11,-10.25,2.56,-15.05,drive,0.2,-0.2,0,1,False
15,1774278542.54,33.4,32.59,-7.3,3.07,-12.62,brake,0,0,10,0.1,False
16,1774278544.91,28.08,27.42,-6.06,1.94,-12.46,drive,0.3,-0.2,0,1,False
17,1774278547.31,23.4,23.1,-3.76,2.59,-9.24,drive,0.3,-0.2,0,1,False
18,1774278549.61,16.79,16.78,-0.65,3.33,-2.2,brake,0,0,20,0.5,False
19,1774278551.93,10.06,10.06,0.04,1.2,0.23,drive,0.2,0.1,0,1,False
20,1774278554.15,7.21,7.21,-0.19,1.63,-1.49,drive,0.1,-0.1,0,1,False
21,1774278556.19,3.43,3.43,-0.07,1.89,-1.09,brake,0,0,30,1,False
