step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774270914.8,218.46,-112.33,-187.36,0.02,-120.95,drive,0.2,-1,0,0.5,False
1,1774270917.32,218.69,-95.63,-196.67,0.62,-115.93,drive,0.2,-1,0,0.5,False
2,1774270920.12,219.34,-47.28,-214.18,1.15,-102.45,drive,0.2,-1,0,0.5,False
3,1774270923.02,219.61,33.78,-217.0,1.62,-81.15,drive,0.3,-0.8,0,1.0,False
4,1774270925.68,218.0,126.29,-177.7,2.32,-54.6,drive,0.4,-0.5,0,1.0,False
5,1774270928.06,213.26,183.23,-109.11,3.32,-30.77,brake,0,0,10,0.1,False
6,1774270930.66,207.2,179.13,-104.12,2.11,-30.17,drive,0.5,-0.3,0,1.0,False
7,1774270933.11,201.43,191.01,-63.97,3.43,-18.52,brake,0,0,10,0.1,False
8,1774270935.53,194.49,184.17,-62.53,2.21,-18.75,drive,0.5,-0.2,0,1.0,False
9,1774270937.92,187.96,185.25,-31.79,4.65,-9.74,brake,0,0,20,0.1,False
10,1774270940.3,175.36,173.43,-25.94,5.27,-8.51,brake,0,0,30,0.1,False
11,1774270942.82,161.87,160.96,-17.16,4.73,-6.09,brake,0,0,15.0,1.0,True
12,1774270945.36,151.19,150.17,-17.57,3.08,-6.67,brake,0,0,15.0,1.0,True
13,1774270948.08,144.79,143.72,-17.59,1.37,-6.98,drive,0.2,-0.7,0,1.0,False
14,1774270950.7,140.73,138.69,23.9,1.85,9.78,drive,0.2,0.8,0,1.0,False
15,1774270953.35,135.69,131.54,-33.33,2.25,-14.22,drive,0.15,-1.0,0,0.5,False
16,1774270956.03,129.76,127.53,23.99,2.43,10.65,drive,0.15,0.7,0,0.5,False
17,1774270958.77,123.3,120.59,-25.7,2.68,-12.03,drive,0.15,-0.7,0,0.5,False
18,1774270961.46,115.94,113.21,25.04,2.91,12.47,drive,0.15,0.7,0,0.5,False
19,1774270964.14,108.3,104.05,-30.04,3.11,-16.1,brake,0,0,15.0,1.0,True
20,1774270966.76,101.76,94.52,-37.69,1.39,-21.74,drive,0.2,-1.0,0,0.5,False
21,1774270969.26,98.0,97.97,-2.48,1.81,-1.45,drive,0.3,-0.1,0,1.0,False
22,1774270971.78,92.83,92.32,9.76,2.65,6.04,drive,0.2,0.2,0,1.0,False
23,1774270974.18,85.87,85.75,-4.44,3.16,-2.97,brake,0,0,10,0.5,False
24,1774270976.82,79.19,79.04,-4.83,1.98,-3.5,drive,0.3,-0.3,0,1.0,False
25,1774270979.4,73.44,72.84,9.38,2.78,7.34,drive,0.2,0.3,0,1.0,False
26,1774270981.92,65.89,65.47,-7.48,3.28,-6.52,brake,0,0,10,0.5,False
27,1774270984.47,58.68,58.13,-7.97,2.08,-7.81,drive,0.3,-0.3,0,1.0,False
28,1774270988.08,52.84,52.77,2.81,2.89,3.05,drive,0.3,0.3,0,1.0,False
29,1774270990.53,41.92,41.02,-8.67,3.63,-11.93,brake,0,0,20,0.5,False
30,1774270993.41,34.99,33.79,-9.09,1.39,-15.06,drive,0.2,-0.5,0,1.0,False
31,1774270996.05,30.71,30.63,-2.16,1.92,-4.03,drive,0.3,-0.2,0,1.0,False
32,1774270998.57,25.02,24.96,1.7,2.74,3.9,drive,0.2,0.2,0,1.0,False
33,1774271001.02,17.83,17.76,-1.54,3.25,-4.97,brake,0,0,20,0.5,False
34,1774271003.57,11.66,11.55,-1.64,1.01,-8.1,drive,0.1,-0.5,0,1.0,False
35,1774271006.21,8.89,8.89,-0.11,1.27,-0.72,drive,0.1,-0.1,0,1.0,False
36,1774271008.89,5.26,5.25,0.24,1.55,2.6,drive,0.1,0.2,0,1.0,False
