step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774270434.36,216.55,-215.45,-21.84,0.01,-174.21,drive,0.2,-1,0,0.5,False
1,1774270436.76,216.93,-214.17,-34.44,0.59,-170.86,drive,0.2,-1,0,0.5,False
2,1774270439.02,218.57,-204.6,-76.88,1.1,-159.41,drive,0.2,-1,0,0.5,False
3,1774270441.32,220.95,-168.18,-143.31,1.57,-139.56,drive,0.2,-1,0,0.5,False
4,1774270443.62,223.24,-87.95,-205.19,1.97,-113.2,drive,0.2,-1,0,0.5,False
5,1774270445.92,223.86,34.55,-221.18,2.3,-81.12,drive,0.2,-0.8,0,1.0,False
6,1774270448.46,221.39,155.28,-157.8,2.63,-45.46,drive,0.3,-0.5,0,1.0,False
7,1774270450.67,215.42,206.95,-59.8,3.27,-16.12,brake,0,0,10,0.1,False
8,1774270452.89,208.81,205.81,-35.23,2.13,-9.71,drive,0.2,-0.2,0,1.0,False
9,1774270455.08,203.97,203.58,-12.68,2.58,-3.56,drive,0.3,-0.1,0,1.0,False
10,1774270457.66,197.97,197.87,6.28,3.32,1.82,brake,0,0,10,0.1,False
11,1774270460.11,189.99,189.78,8.99,2.16,2.71,drive,0.2,0.2,0,1.0,False
12,1774270462.5,184.54,184.16,-11.76,2.61,-3.65,drive,0.2,-0.3,0,1.0,False
13,1774270465.04,178.12,177.14,18.71,3.06,6.03,brake,0,0,10,0.1,False
14,1774270467.45,171.08,168.81,27.72,1.88,9.33,drive,0.2,0.3,0,1.0,False
15,1774270469.77,166.36,166.3,4.48,2.52,1.54,drive,0.3,0.1,0,1.0,False
16,1774270471.96,158.28,157.42,-16.54,4.84,-6.0,brake,0,0,20,0.1,False
17,1774270474.11,147.27,145.88,-20.14,4.15,-7.86,brake,0,0,30,0.1,False
18,1774270476.26,138.4,136.83,-20.79,2.51,-8.64,drive,0.2,-0.5,0,1.0,False
19,1774270478.3,131.5,128.49,27.97,4.25,12.28,brake,0,0,30,0.1,False
20,1774270480.48,123.55,113.19,49.53,2.51,23.63,drive,0.2,0.5,0,1.0,False
21,1774270482.7,116.94,116.77,6.29,4.21,3.09,brake,0,0,30,0.1,False
22,1774270484.95,108.2,107.51,-12.19,1.65,-6.47,drive,0.3,-0.5,0,1.0,False
23,1774270487.32,104.3,103.96,8.36,2.3,4.6,drive,0.3,0.5,0,1.0,False
24,1774270489.57,98.48,97.79,-11.64,3.02,-6.79,brake,0,0,15.0,1.0,True
25,1774270491.94,92.61,89.75,-22.85,1.38,-14.28,drive,0.2,-1.0,0,0.5,False
26,1774270494.09,89.33,89.33,-0.16,1.72,-0.1,drive,0.3,-0.1,0,1.0,False
27,1774270496.26,85.2,83.02,19.17,2.55,13.0,drive,0.2,0.5,0,1.0,False
28,1774270498.28,79.48,79.35,-4.59,3.03,-3.31,brake,0,0,10,0.5,False
29,1774270500.56,74.0,72.72,-13.73,1.92,-10.69,drive,0.2,-0.5,0,1.0,False
30,1774270504.92,69.5,69.47,1.91,2.37,1.58,drive,0.3,0.1,0,1.0,False
31,1774270507.02,58.69,58.55,3.98,3.18,3.89,brake,0,0,10,0.5,False
32,1774270509.67,52.52,52.43,3.13,2.09,3.42,drive,0.3,0.1,0,1.0,False
33,1774270512.02,46.62,46.62,0.35,2.86,0.43,drive,0.4,0.1,0,1.0,False
34,1774270514.16,39.33,39.19,-3.34,3.9,-4.87,brake,0,0,20,0.5,False
35,1774270516.76,31.98,31.71,-4.15,1.81,-7.45,drive,0.2,-0.5,0,1.0,False
36,1774270519.3,27.18,27.12,1.79,2.25,3.78,drive,0.3,0.4,0,1.0,False
37,1774270521.43,21.08,21.05,-1.16,3.01,-3.15,brake,0,0,20,0.5,False
38,1774270523.7,15.71,15.47,-2.78,0.9,-10.19,drive,0.2,-1.0,0,0.5,False
39,1774270526.84,13.58,13.57,-0.18,1.3,-0.75,drive,0.3,-0.1,0,1.0,False
40,1774270529.25,9.0,8.78,1.94,2.16,12.43,drive,0.1,0.5,0,1.0,False
41,1774270531.44,3.75,3.68,0.75,2.41,11.6,brake,0,0,30,1.0,False
