step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774964215.15,180.59,45.46,-174.78,0.01,-75.42,drive,0.1,-1.0,0,0.5,False
1,1774964217.16,180.5,50.94,-173.16,0.33,-73.61,drive,0.2,-1.0,0,1.0,False
2,1774964219.15,180.11,73.91,-164.25,0.87,-65.77,drive,0.3,-0.8,0,1.0,False
3,1774964221.2,178.93,114.17,-137.77,1.6,-50.35,drive,0.4,-0.6,0,1.0,False
4,1774964223.35,175.9,154.81,-83.5,2.61,-28.34,drive,0.5,-0.3,0,1.0,False
5,1774964227.61,169.87,167.55,-27.96,3.84,-9.47,brake,0,0,10,0.1,False
6,1774964232.17,153.37,152.71,-14.26,2.88,-5.33,drive,0.3,-0.2,0,1.0,False
7,1774964234.06,140.13,140.05,4.69,3.89,1.92,brake,0,0,10,0.1,False
8,1774964235.94,130.87,130.56,9.03,5.39,3.96,brake,0,0,20,0.1,False
9,1774964241.66,119.47,119.25,7.34,5.76,3.52,brake,0,0,30,0.1,False
10,1774964246.17,84.3,83.95,7.66,3.43,5.21,brake,0,0,15.0,1.0,True
11,1774964248.4,70.32,69.88,7.85,1.64,6.41,drive,0.2,0.2,0,1.0,False
12,1774964250.58,66.58,66.53,2.52,2.1,2.17,drive,0.3,0.1,0,1.0,False
13,1774964253.2,61.56,61.5,-2.72,2.89,-2.53,drive,0.3,-0.1,0,1.0,False
14,1774964255.62,53.47,53.47,0.33,3.69,0.35,brake,0,0,10,0.1,False
15,1774964257.44,45.01,44.98,1.42,2.59,1.8,drive,0.3,0.1,0,1.0,False
16,1774964259.49,40.01,40.0,-1.22,3.29,-1.74,brake,0,0,10,0.1,False
17,1774964261.43,33.73,33.67,-1.96,2.24,-3.33,drive,0.3,-0.2,0,1.0,False
18,1774964263.26,29.15,29.12,1.41,2.91,2.77,brake,0,0,10,0.1,False
19,1774964265.1,24.23,24.1,2.5,1.87,5.92,drive,0.4,0.3,0,1.0,False
20,1774964267.08,20.43,20.42,-0.44,2.79,-1.24,brake,0,0,10,0.1,False
21,1774964270.35,15.25,15.17,-1.58,1.79,-5.97,drive,0.3,-0.3,0,1.0,False
22,1774964273.01,9.25,9.24,-0.19,2.47,-1.17,brake,0,0,20,1.0,False
23,1774964276.25,3.43,3.42,0.29,0.45,4.83,brake,0,0,30,1.0,False
