step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774895308.78,210.96,104.17,-183.45,0.01,-60.41,drive,0.1,-0.5,0,0.5,False
1,1774895310.86,210.83,107.84,-181.16,0.34,-59.24,drive,0.2,-0.5,0,1.0,False
2,1774895313.03,210.21,121.95,-171.23,0.94,-54.54,drive,0.3,-0.4,0,1.0,False
3,1774895315.15,208.57,144.44,-150.46,1.81,-46.17,drive,0.4,-0.3,0,1.0,False
4,1774895317.0,205.27,166.39,-120.2,2.91,-35.84,brake,0,0,10,0.1,False
5,1774895319.62,201.39,165.04,-115.41,1.81,-34.96,drive,0.3,-0.3,0,1.0,False
6,1774895321.7,196.99,176.63,-87.22,2.64,-26.28,brake,0,0,10,0.1,False
7,1774895323.57,192.68,173.96,-82.84,1.51,-25.46,drive,0.3,-0.3,0,1.0,False
8,1774895325.46,189.65,180.54,-58.1,2.33,-17.84,brake,0,0,10,0.1,False
9,1774895327.39,186.1,178.15,-53.84,1.19,-16.82,drive,0.3,-0.3,0,1.0,False
10,1774895329.14,183.42,180.45,-32.91,2.02,-10.34,brake,0,0,10,0.1,False
11,1774895330.98,180.62,178.3,-28.83,0.89,-9.18,drive,0.3,-0.3,0,1.0,False
12,1774895332.81,178.55,178.12,-12.32,1.72,-3.96,drive,0.4,-0.2,0,1.0,False
13,1774895334.56,174.77,174.47,10.23,2.81,3.36,brake,0,0,10,0.1,False
14,1774895336.78,170.55,170.04,13.18,1.68,4.43,drive,0.3,0.2,0,1.0,False
15,1774895339.05,166.39,166.34,-4.06,2.49,-1.4,drive,0.4,-0.1,0,1.0,False
16,1774895341.12,159.77,159.74,3.22,4.31,1.16,brake,0,0,20,0.2,False
17,1774895343.14,149.56,149.56,0.8,4.72,0.31,brake,0,0,30,0.2,False
18,1774895345.17,139.2,139.12,-4.75,4.15,-1.95,brake,0,0,30,0.2,False
19,1774895347.43,130.66,130.61,-3.69,2.25,-1.62,drive,0.3,-0.2,0,1.0,False
20,1774895349.24,125.26,124.65,12.39,3.01,5.68,brake,0,0,20,0.2,False
21,1774895351.06,121.09,120.17,14.82,0.82,7.03,drive,0.2,0.2,0,1.0,False
22,1774895352.98,119.28,118.99,8.31,1.37,3.99,drive,0.3,0.2,0,1.0,False
23,1774895355.03,116.21,116.18,-2.74,2.2,-1.35,drive,0.4,-0.1,0,1.0,False
24,1774895357.23,111.02,110.97,3.28,3.27,1.69,brake,0,0,10,0.1,False
25,1774895359.38,104.53,104.44,4.25,2.12,2.33,drive,0.3,0.2,0,1.0,False
26,1774895361.1,99.63,99.29,-8.13,2.9,-4.68,brake,0,0,10,0.1,False
27,1774895363.04,95.35,94.82,-10.02,1.75,-6.03,drive,0.3,-0.3,0,1.0,False
28,1774895365.42,91.56,91.46,4.33,2.53,2.71,drive,0.3,0.2,0,1.0,False
29,1774895367.39,85.03,84.84,-5.8,3.32,-3.91,brake,0,0,10,0.1,False
30,1774895369.56,79.26,78.91,-7.43,2.15,-5.38,drive,0.2,-0.2,0,1.0,False
31,1774895371.66,74.35,74.33,1.83,2.67,1.41,drive,0.4,0.1,0,1.0,False
32,1774895373.86,68.19,68.15,-2.34,3.7,-1.97,brake,0,0,10,0.1,False
33,1774895375.91,60.73,60.65,-3.07,2.55,-2.89,drive,0.2,-0.2,0,1.0,False
34,1774895377.8,55.22,54.99,5.01,3.05,5.21,brake,0,0,15.0,1.0,True
35,1774895379.63,50.53,50.17,6.04,1.35,6.87,drive,0.3,0.2,0,1.0,False
36,1774895381.9,47.62,47.58,1.9,2.17,2.28,drive,0.2,0.2,0,1.0,False
37,1774895384.42,42.39,42.18,-4.17,2.71,-5.65,brake,0,0,10,1.0,False
38,1774895386.46,36.33,35.99,-4.9,1.54,-7.75,drive,0.2,-0.2,0,1.0,False
39,1774895388.52,32.91,32.86,-1.78,2.08,-3.11,drive,0.2,-0.2,0,1.0,False
40,1774895390.58,28.32,28.24,2.18,2.61,4.42,drive,0.2,0.2,0,1.0,False
41,1774895392.56,22.66,22.64,-0.9,3.13,-2.29,brake,0,0,10,0.1,False
42,1774895394.61,17.15,17.09,-1.34,1.96,-4.47,drive,0.2,-0.2,0,1.0,False
43,1774895396.47,12.87,12.87,0.28,2.49,1.26,drive,0.3,0.1,0,1.0,False
44,1774895398.52,7.85,7.85,-0.22,3.28,-1.6,brake,0,0,20,0.2,False
