step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774964889.21,141.7,-64.44,-126.2,0.02,-117.05,drive,0.2,-1.0,0,0.5,False
1,1774964892.17,141.85,-56.23,-130.23,0.59,-113.36,drive,0.2,-1.0,0,0.5,False
2,1774964894.25,142.49,-28.38,-139.64,1.11,-101.49,drive,0.2,-1.0,0,0.5,False
3,1774964896.69,142.57,20.48,-141.09,1.57,-81.74,drive,0.2,-0.8,0,0.5,False
4,1774964898.74,141.27,75.54,-119.38,2.01,-57.68,drive,0.2,-0.6,0,0.5,False
5,1774964900.74,138.26,114.53,-77.44,2.46,-34.07,drive,0.3,-0.4,0,0.5,False
6,1774964902.79,133.48,128.65,-35.58,3.18,-15.46,brake,0,0,10,0.1,False
7,1774964904.96,127.94,124.21,-30.67,2.01,-13.87,drive,0.2,-0.2,0,0.5,False
8,1774964907.16,123.37,122.34,-15.96,2.52,-7.43,drive,0.3,-0.1,0,0.5,False
9,1774964909.34,117.42,117.28,-5.74,3.29,-2.8,brake,0,0,10,0.1,False
10,1774964911.44,111.01,110.89,-5.19,2.1,-2.68,drive,0.2,-0.2,0,0.5,False
11,1774964913.83,105.44,104.55,13.65,3.93,7.44,brake,0,0,10,0.1,False
12,1774964916.12,94.03,92.5,16.88,5.16,10.35,brake,0,0,20,0.1,False
13,1774964918.08,81.37,78.96,19.68,5.17,13.99,brake,0,0,30,0.1,False
14,1774964920.31,71.95,69.3,19.36,3.16,15.61,brake,0,0,15.0,1.0,True
15,1774964922.38,66.33,63.49,19.18,1.42,16.81,drive,0.2,0.2,0,1.0,False
16,1774964924.69,63.17,61.66,13.75,1.98,12.57,drive,0.2,0.2,0,1.0,False
17,1774964927.84,58.37,58.03,6.32,2.51,6.22,drive,0.3,0.2,0,1.0,False
18,1774964930.06,49.92,49.87,-2.28,3.31,-2.61,brake,0,0,20,1.0,False
19,1774964932.09,44.08,43.98,-2.99,1.1,-3.88,drive,0.2,-0.2,0,1.0,False
20,1774964934.54,41.52,41.52,-0.0,1.66,-0.0,brake,0,0,80,0.5,False
21,1774964936.56,38.91,38.91,0.3,0.12,0.44,brake,0,0,80,0.5,False
22,1774964938.7,39.0,39.0,0.3,0.01,0.44,brake,0,0,80,0.5,False
23,1774964940.81,38.99,38.99,0.3,0.0,0.45,brake,0,0,80,0.5,False
24,1774964943.71,38.99,38.99,0.3,0.0,0.45,drive,0.0,0.2,0,1.0,False
25,1774964947.59,38.98,38.98,0.29,0.01,0.43,drive,0.0,0.2,0,1.0,False
26,1774964949.76,38.94,38.94,0.27,0.02,0.39,drive,0.0,0.2,0,1.0,False
27,1774964951.99,38.9,38.9,0.23,0.02,0.33,drive,0.0,0.2,0,1.0,False
28,1774964954.69,38.85,38.85,0.17,0.02,0.25,drive,0.0,0.2,0,1.0,False
29,1774964958.92,38.78,38.78,0.11,0.03,0.16,drive,0.0,0.2,0,1.0,False
30,1774964961.92,38.63,38.63,0.02,0.04,0.04,brake,0,0,10,1.0,False
31,1774964963.8,38.55,38.55,0.02,0.0,0.03,brake,0,0,80,0.5,False
32,1774964966.19,38.55,38.55,0.02,0.0,0.03,brake,0,0,80,0.5,False
33,1774964968.16,38.55,38.55,0.02,0.0,0.03,brake,0,0,80,0.5,False
34,1774964970.2,38.55,38.55,0.02,0.0,0.03,brake,0,0,80,0.5,False
35,1774964972.27,38.55,38.55,0.02,0.0,0.03,drive,0.2,0.0,0,1.0,False
36,1774964974.82,38.16,38.16,0.03,0.6,0.04,drive,0.2,0.0,0,1.0,False
37,1774964976.9,36.28,36.28,0.05,1.18,0.07,drive,0.2,0.0,0,1.0,False
38,1774964979.12,33.41,33.41,0.06,1.77,0.1,drive,0.2,0.0,0,1.0,False
39,1774964981.18,29.11,29.11,0.07,2.34,0.14,drive,0.2,0.0,0,1.0,False
40,1774964983.4,23.95,23.95,0.08,2.89,0.2,brake,0,0,10,0.1,False
41,1774964985.47,18.33,18.33,0.07,1.72,0.22,drive,0.2,0.0,0,1.0,False
42,1774964987.55,14.9,14.9,0.06,2.22,0.25,brake,0,0,10,0.1,False
43,1774964989.59,10.4,10.4,0.06,1.14,0.33,drive,0.2,0.0,0,1.0,False
44,1774964991.55,7.72,7.72,0.06,1.71,0.41,brake,0,0,10,0.1,False
45,1774964993.6,5.1,5.1,0.06,0.58,0.63,brake,0,0,30,1.0,False
46,1774964995.81,4.53,4.53,0.05,0.03,0.67,brake,0,0,80,0.5,False
47,1774964997.89,4.56,4.56,0.05,0.0,0.66,brake,0,0,80,0.5,False
48,1774964999.99,4.56,4.56,0.05,0.0,0.66,brake,0,0,80,0.5,False
49,1774965002.26,4.56,4.56,0.05,0.0,0.66,brake,0,0,80,0.5,False
50,1774965004.38,4.56,4.56,0.05,0.0,0.66,brake,0,0,80,0.5,False
51,1774965006.88,4.56,4.56,0.05,0.0,0.66,brake,0,0,80,0.5,False
52,1774965009.08,4.56,4.55,0.05,0.0,0.66,brake,0,0,80,0.5,False
53,1774965011.01,4.55,4.55,0.05,0.0,0.67,brake,0,0,80,0.5,False
54,1774965012.89,4.55,4.55,0.05,0.0,0.67,brake,0,0,80,0.5,False
55,1774965014.9,4.55,4.55,0.05,0.0,0.67,brake,0,0,80,0.5,False
56,1774965017.22,4.55,4.55,0.05,0.0,0.67,brake,0,0,80,0.5,False
57,1774965019.08,4.55,4.55,0.05,0.0,0.67,brake,0,0,80,0.5,False
58,1774965021.05,4.55,4.55,0.05,0.0,0.67,brake,0,0,80,0.5,False
59,1774965023.1,4.55,4.55,0.05,0.0,0.68,brake,0,0,80,0.5,False
60,1774965025.07,4.55,4.55,0.05,0.0,0.68,brake,0,0,80,0.5,False
61,1774965027.13,4.55,4.55,0.05,0.0,0.68,brake,0,0,80,0.5,False
62,1774965029.2,4.55,4.55,0.05,0.0,0.68,brake,0,0,80,0.5,False
63,1774965031.22,4.55,4.55,0.05,0.0,0.68,brake,0,0,80,0.5,False
64,1774965033.23,4.55,4.55,0.05,0.0,0.68,brake,0,0,80,0.5,False
65,1774965035.48,4.55,4.55,0.05,0.0,0.68,brake,0,0,80,0.5,False
66,1774965037.42,4.55,4.55,0.05,0.0,0.69,brake,0,0,80,0.5,False
67,1774965039.45,4.55,4.55,0.05,0.0,0.69,brake,0,0,80,0.5,False
68,1774965041.4,4.55,4.55,0.05,0.0,0.69,brake,0,0,80,0.5,False
69,1774965043.43,4.55,4.55,0.05,0.0,0.69,brake,0,0,80,0.5,False
70,1774965045.66,4.54,4.54,0.05,0.0,0.69,brake,0,0,80,0.5,False
71,1774965047.81,4.54,4.54,0.05,0.0,0.69,brake,0,0,80,0.5,False
72,1774965049.84,4.54,4.54,0.06,0.0,0.69,brake,0,0,80,0.5,False
73,1774965052.06,4.54,4.54,0.06,0.0,0.69,brake,0,0,80,0.5,False
74,1774965053.86,4.54,4.54,0.06,0.0,0.7,brake,0,0,80,0.5,False
75,1774965055.85,4.54,4.54,0.06,0.0,0.7,brake,0,0,80,0.5,False
76,1774965057.88,4.54,4.54,0.06,0.0,0.7,brake,0,0,80,0.5,False
77,1774965060.12,4.54,4.54,0.06,0.0,0.7,brake,0,0,80,0.5,False
78,1774965062.29,4.54,4.54,0.06,0.0,0.7,brake,0,0,80,0.5,False
79,1774965064.47,4.54,4.54,0.06,0.0,0.7,brake,0,0,80,0.5,False
80,1774965066.42,4.54,4.54,0.06,0.0,0.7,brake,0,0,80,0.5,False
81,1774965068.26,4.54,4.54,0.06,0.0,0.71,brake,0,0,80,0.5,False
82,1774965070.18,4.54,4.54,0.06,0.0,0.71,brake,0,0,80,0.5,False
83,1774965072.1,4.54,4.54,0.06,0.0,0.71,brake,0,0,80,0.5,False
84,1774965074.38,4.54,4.54,0.06,0.0,0.71,brake,0,0,80,0.5,False
85,1774965076.38,4.54,4.54,0.06,0.0,0.71,brake,0,0,80,0.5,False
86,1774965078.79,4.54,4.54,0.06,0.0,0.71,brake,0,0,80,0.5,False
87,1774965081.0,4.54,4.54,0.06,0.0,0.71,brake,0,0,80,0.5,False
88,1774965083.14,4.54,4.54,0.06,0.0,0.71,brake,0,0,80,0.5,False
89,1774965085.22,4.54,4.54,0.06,0.0,0.71,brake,0,0,80,0.5,False
90,1774965087.33,4.53,4.53,0.06,0.0,0.72,brake,0,0,80,0.5,False
91,1774965089.54,4.53,4.53,0.06,0.0,0.72,brake,0,0,80,0.5,False
92,1774965091.53,4.53,4.53,0.06,0.0,0.72,brake,0,0,80,0.5,False
93,1774965093.63,4.53,4.53,0.06,0.0,0.72,brake,0,0,80,0.5,False
94,1774965095.48,4.53,4.53,0.06,0.0,0.72,brake,0,0,80,0.5,False
95,1774965097.62,4.53,4.53,0.06,0.0,0.72,brake,0,0,80,0.5,False
96,1774965099.74,4.53,4.53,0.06,0.0,0.73,brake,0,0,80,0.5,False
97,1774965101.79,4.53,4.53,0.06,0.0,0.73,brake,0,0,80,0.5,False
98,1774965104.24,4.53,4.53,0.06,0.0,0.73,brake,0,0,80,0.5,False
99,1774965106.12,4.53,4.53,0.06,0.0,0.73,brake,0,0,80,0.5,False
100,1774965108.22,4.53,4.53,0.06,0.0,0.73,brake,0,0,80,0.5,False
