step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774896255.69,229.52,-79.57,215.29,0.02,110.28,drive,0.2,1.0,0,0.5,False
1,1774896257.98,229.66,-59.33,221.86,0.61,104.97,drive,0.2,1.0,0,0.5,False
2,1774896260.33,229.91,-4.04,229.87,1.15,91.01,drive,0.2,1.0,0,0.5,False
3,1774896262.38,229.5,78.83,215.53,1.63,69.91,drive,0.2,0.7,0,1.0,False
4,1774896264.78,227.58,156.54,165.2,2.12,46.54,drive,0.2,0.5,0,1.0,False
5,1774896266.92,223.39,199.98,99.56,2.62,26.47,drive,0.2,0.3,0,1.0,False
6,1774896269.29,217.72,212.75,46.25,3.13,12.27,brake,0,0,10,0.1,False
7,1774896271.59,211.53,206.5,45.88,1.95,12.53,drive,0.3,0.2,0,1.0,False
8,1774896274.08,206.49,205.64,18.69,2.78,5.19,drive,0.4,0.1,0,1.0,False
9,1774896276.53,198.7,198.7,0.29,3.97,0.08,brake,0,0,20,0.2,False
10,1774896278.83,187.39,187.18,-8.74,4.69,-2.67,brake,0,0,30,0.2,False
11,1774896280.93,175.64,174.68,-18.35,4.43,-6.0,brake,0,0,40,0.2,False
12,1774896283.25,167.99,167.32,-14.99,1.63,-5.12,drive,0.3,-0.3,0,1.0,False
13,1774896285.85,163.47,162.91,13.51,2.47,4.74,drive,0.3,0.2,0,1.0,False
14,1774896288.74,156.51,156.13,-10.77,3.26,-3.95,brake,0,0,50,0.2,False
15,1774896291.46,150.25,149.74,-12.38,0.35,-4.73,drive,0.2,-0.2,0,1.0,False
16,1774896293.82,150.66,150.1,-12.89,0.26,-4.91,drive,0.2,-0.2,0,1.0,False
17,1774896296.28,149.57,149.35,-8.1,0.85,-3.11,drive,0.2,-0.2,0,1.0,False
18,1774896298.48,146.99,146.98,1.66,1.41,0.65,drive,0.3,0.1,0,1.0,False
19,1774896300.7,143.17,143.06,-5.62,2.26,-2.25,brake,0,0,10,0.1,False
20,1774896302.95,139.26,139.15,-5.61,1.08,-2.31,drive,0.2,-0.2,0,1.0,False
21,1774896305.17,136.4,136.3,5.2,1.66,2.18,drive,0.3,0.2,0,1.0,False
22,1774896307.59,132.02,131.64,-9.95,2.49,-4.32,brake,0,0,10,0.1,False
23,1774896310.11,127.06,126.65,-10.11,1.32,-4.56,drive,0.2,-0.2,0,1.0,False
24,1774896312.21,123.24,123.23,1.6,1.89,0.74,drive,0.4,0.1,0,1.0,False
25,1774896314.47,118.41,118.25,-6.17,3.0,-2.99,brake,0,0,10,0.1,False
26,1774896316.88,112.64,112.47,-6.24,1.82,-3.17,drive,0.2,-0.2,0,1.0,False
27,1774896319.29,107.81,107.58,7.07,2.37,3.76,drive,0.4,0.2,0,1.0,False
28,1774896321.5,101.23,100.82,-9.11,3.45,-5.16,brake,0,0,10,0.1,False
29,1774896323.77,94.7,94.24,-9.3,2.26,-5.64,drive,0.2,-0.2,0,1.0,False
30,1774896326.38,89.15,89.04,4.23,2.8,2.72,drive,0.3,0.1,0,1.0,False
31,1774896328.74,81.17,81.1,-3.28,3.6,-2.31,brake,0,0,10,0.1,False
32,1774896331.16,73.78,73.71,-3.31,2.4,-2.57,drive,0.2,-0.2,0,1.0,False
33,1774896333.51,67.57,67.16,7.44,2.94,6.32,drive,0.3,0.2,0,1.0,False
34,1774896335.69,60.1,59.97,-4.06,3.72,-3.88,brake,0,0,10,0.1,False
35,1774896337.78,53.06,52.9,-4.18,2.53,-4.52,drive,0.2,-0.2,0,1.0,False
36,1774896340.18,47.32,47.17,3.81,3.06,4.62,brake,0,0,10,0.1,False
37,1774896342.51,41.07,40.88,3.87,1.87,5.41,drive,0.3,0.2,0,1.0,False
38,1774896344.76,36.01,36.0,-0.94,2.7,-1.49,drive,0.4,-0.1,0,1.0,False
39,1774896347.23,29.06,29.0,1.87,3.77,3.69,brake,0,0,10,0.1,False
40,1774896349.55,20.89,20.8,1.9,2.57,5.21,drive,0.2,0.3,0,1.0,False
41,1774896353.16,14.5,14.35,-2.13,3.09,-8.46,brake,0,0,15,0.1,False
42,1774896355.77,5.17,4.69,-2.17,1.38,-24.83,drive,0.2,-0.4,0,1.0,False
