step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774898345.59,195.55,65.76,184.17,0.01,70.35,drive,0.15,1.0,0,0.5,False
1,1774898347.34,195.44,72.9,181.34,0.44,68.1,drive,0.2,1.0,0,1.0,False
2,1774898349.24,194.91,101.63,166.32,0.97,58.57,drive,0.2,1.0,0,1.0,False
3,1774898351.17,193.48,145.81,127.18,1.45,41.1,drive,0.2,1.0,0,1.0,False
4,1774898353.57,190.75,183.42,52.36,1.88,15.93,drive,0.3,0.2,0,1.0,False
5,1774898355.58,185.71,185.66,-4.14,2.73,-1.28,brake,0,0,10,0.1,False
6,1774898357.4,180.79,180.55,-9.3,1.66,-2.95,drive,0.2,-0.2,0,1.0,False
7,1774898359.35,177.49,177.37,6.67,2.19,2.16,brake,0,0,10,0.1,False
8,1774898361.23,173.77,173.45,10.4,1.09,3.43,drive,0.2,0.2,0,1.0,False
9,1774898362.87,171.46,171.46,-0.39,1.64,-0.13,brake,0,0,10,0.1,False
10,1774898364.83,169.34,169.31,-3.2,0.54,-1.08,brake,0,0,20,0.5,False
11,1774898366.63,168.79,168.76,-3.24,0.03,-1.1,brake,0,0,80,0.5,False
12,1774898368.87,168.81,168.78,-3.25,0.0,-1.1,drive,0.0,-0.2,0,1.0,False
13,1774898370.56,168.78,168.75,-3.1,0.03,-1.05,drive,0.0,-0.2,0,1.0,False
14,1774898372.61,168.71,168.69,-2.73,0.05,-0.93,drive,0.0,-0.2,0,1.0,False
15,1774898374.42,168.59,168.58,-2.12,0.07,-0.72,drive,0.0,-0.2,0,1.0,False
16,1774898376.13,168.44,168.43,-1.29,0.09,-0.44,drive,0.0,-0.2,0,1.0,False
17,1774898377.89,168.26,168.26,-0.25,0.11,-0.09,drive,0.0,-0.2,0,1.0,False
18,1774898379.9,168.04,168.04,0.97,0.13,0.33,drive,0.0,0.2,0,1.0,False
19,1774898381.66,167.75,167.75,-0.05,0.16,-0.02,drive,0.0,-0.2,0,1.0,False
20,1774898383.77,167.45,167.45,1.03,0.18,0.35,drive,0.0,0.2,0,1.0,False
21,1774898385.45,167.05,167.05,-0.29,0.2,-0.1,drive,0.0,-0.2,0,1.0,False
22,1774898387.44,166.69,166.69,1.14,0.22,0.39,drive,0.0,0.2,0,1.0,False
23,1774898389.09,166.23,166.23,-0.44,0.24,-0.15,drive,0.0,-0.2,0,1.0,False
24,1774898391.24,165.81,165.8,1.24,0.26,0.43,drive,0.0,0.2,0,1.0,False
25,1774898393.11,165.21,165.21,-0.66,0.29,-0.23,drive,0.0,-0.2,0,1.0,False
26,1774898395.06,164.66,164.65,1.3,0.31,0.45,drive,0.0,0.2,0,1.0,False
27,1774898396.91,164.04,164.04,-0.74,0.33,-0.26,drive,0.0,-0.2,0,1.0,False
28,1774898398.78,163.4,163.39,1.44,0.35,0.51,drive,0.0,0.2,0,1.0,False
29,1774898400.73,162.73,162.73,-0.89,0.37,-0.31,drive,0.0,-0.2,0,1.0,False
30,1774898402.66,161.98,161.97,1.54,0.39,0.55,drive,0.0,0.2,0,1.0,False
31,1774898405.15,161.2,161.2,-1.09,0.41,-0.39,drive,0.0,-0.2,0,1.0,False
32,1774898406.83,160.13,160.13,1.6,0.44,0.57,drive,0.0,0.2,0,1.0,False
33,1774898408.57,159.38,159.37,-1.31,0.46,-0.47,drive,0.0,-0.2,0,1.0,False
34,1774898410.45,158.38,158.29,5.35,0.77,1.94,drive,0.0,0.2,0,1.0,False
35,1774898413.81,155.57,155.47,-5.76,2.57,-2.12,brake,0,0,10,0.1,False
36,1774898415.63,139.84,139.56,-8.83,5.98,-3.62,brake,0,0,20,0.1,False
37,1774898418.63,128.3,128.03,-8.31,5.24,-3.72,brake,0,0,30,0.1,False
38,1774898420.68,114.35,114.04,-8.38,2.09,-4.2,drive,0.2,-0.2,0,1.0,False
39,1774898422.41,109.98,109.94,3.12,2.54,1.63,drive,0.3,0.1,0,1.0,False
40,1774898424.1,105.21,105.21,-1.08,3.31,-0.59,brake,0,0,20,0.1,False
41,1774898425.82,100.59,100.55,-2.87,1.19,-1.63,drive,0.2,-0.2,0,1.0,False
42,1774898427.53,98.35,98.28,3.67,1.7,2.14,drive,0.3,0.1,0,1.0,False
43,1774898429.25,94.99,94.99,0.7,2.51,0.43,drive,0.4,0.0,0,1.0,False
44,1774898431.09,90.16,90.16,-0.36,3.54,-0.23,brake,0,0,10,0.1,False
45,1774898432.84,84.01,84.01,-0.38,2.49,-0.26,drive,0.3,-0.1,0,1.0,False
46,1774898434.66,79.4,79.25,4.8,3.22,3.47,brake,0,0,15.0,1.0,True
47,1774898436.63,74.3,74.05,6.1,1.62,4.71,drive,0.4,0.2,0,1.0,False
48,1774898439.33,70.67,70.66,-0.42,2.6,-0.34,brake,0,0,10,0.1,False
49,1774898441.6,64.08,64.04,-2.26,1.54,-2.02,drive,0.3,-0.2,0,1.0,False
50,1774898443.43,60.29,60.22,2.85,2.29,2.71,brake,0,0,10,0.1,False
51,1774898448.58,56.55,56.38,4.38,1.2,4.44,drive,0.4,0.2,0,1.0,False
52,1774898450.44,49.98,49.97,0.66,2.22,0.76,brake,0,0,10,0.1,False
53,1774898452.27,46.37,46.37,-0.45,1.17,-0.55,brake,0,0,10,0.1,False
54,1774898454.06,44.86,44.86,-0.42,0.0,-0.53,brake,0,0,80,0.5,False
55,1774898455.89,44.89,44.88,-0.42,0.0,-0.53,brake,0,0,80,0.5,False
56,1774898457.81,44.88,44.88,-0.42,0.0,-0.53,brake,0,0,80,0.5,False
57,1774898459.84,44.88,44.88,-0.42,0.0,-0.54,drive,0.0,-0.2,0,1.0,False
58,1774898461.68,44.88,44.88,-0.42,0.0,-0.54,drive,0.0,-0.2,0,1.0,False
59,1774898463.56,44.88,44.88,-0.42,0.0,-0.54,drive,0.0,-0.2,0,1.0,False
60,1774898465.43,44.88,44.88,-0.42,0.0,-0.54,drive,0.0,-0.2,0,1.0,False
61,1774898467.27,44.88,44.88,-0.42,0.0,-0.54,drive,0.0,-0.2,0,1.0,False
62,1774898469.18,44.88,44.88,-0.42,0.0,-0.54,drive,0.0,-0.2,0,1.0,False
63,1774898471.22,44.88,44.88,-0.42,0.0,-0.54,drive,0.0,-0.2,0,1.0,False
64,1774898472.9,44.88,44.88,-0.43,0.0,-0.54,drive,0.0,-0.2,0,1.0,False
65,1774898474.96,44.88,44.88,-0.43,0.0,-0.54,drive,0.0,-0.2,0,1.0,False
66,1774898476.87,44.88,44.88,-0.43,0.0,-0.55,drive,0.0,-0.2,0,1.0,False
67,1774898478.91,44.88,44.88,-0.43,0.0,-0.55,drive,0.0,-0.2,0,1.0,False
68,1774898480.64,44.88,44.87,-0.43,0.0,-0.55,drive,0.0,-0.2,0,1.0,False
69,1774898482.48,44.87,44.87,-0.43,0.0,-0.55,drive,0.0,-0.2,0,1.0,False
