step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774895092.67,241.74,-62.81,233.43,0.02,105.06,drive,0.2,1.0,0,0.5,False
1,1774895094.54,241.79,-50.43,236.48,0.59,102.04,drive,0.2,1.0,0,0.5,False
2,1774895096.24,241.9,-2.2,241.89,1.1,90.52,drive,0.2,1.0,0,0.5,False
3,1774895098.34,241.47,79.74,227.93,1.57,70.72,drive,0.2,0.7,0,1.0,False
4,1774895100.21,239.57,163.25,175.33,2.07,47.04,drive,0.3,0.5,0,1.0,False
5,1774895102.16,236.01,214.65,98.12,2.84,24.57,drive,0.4,0.2,0,1.0,False
6,1774895104.24,230.23,225.68,45.51,3.87,11.4,brake,0,0,10,0.1,False
7,1774895106.15,222.84,219.5,38.47,2.77,9.94,drive,0.2,0.1,0,1.0,False
8,1774895108.08,217.39,216.25,22.24,3.28,5.87,brake,0,0,10,0.1,False
9,1774895110.3,211.71,210.79,19.74,2.13,5.35,drive,0.2,0.1,0,1.0,False
10,1774895112.3,205.3,205.3,0.37,4.54,0.1,brake,0,0,20,0.1,False
11,1774895114.39,194.69,194.59,-6.17,4.98,-1.82,brake,0,0,30,0.1,False
12,1774895116.6,183.34,182.95,-12.06,4.35,-3.77,brake,0,0,40,0.1,False
13,1774895119.46,175.66,175.06,-14.54,0.49,-4.75,drive,0.2,-0.2,0,1.0,False
14,1774895121.33,174.09,173.88,-8.62,1.02,-2.84,drive,0.2,-0.2,0,1.0,False
15,1774895123.53,171.88,171.83,3.71,1.58,1.24,drive,0.3,0.1,0,1.0,False
16,1774895125.53,167.89,167.87,-2.26,2.41,-0.77,brake,0,0,20,0.1,False
17,1774895127.4,164.27,164.23,-3.78,0.24,-1.32,drive,0.2,-0.2,0,1.0,False
18,1774895129.28,163.57,163.57,-0.1,0.79,-0.03,brake,0,0,80,0.5,False
19,1774895131.15,162.76,162.76,0.98,0.05,0.34,brake,0,0,80,0.5,False
20,1774895133.27,162.8,162.8,0.98,0.0,0.34,drive,0.2,0.2,0,1.0,False
21,1774895135.34,162.48,162.48,-0.91,0.58,-0.32,brake,0,0,80,0.5,False
22,1774895137.29,161.8,161.79,-1.67,0.04,-0.59,drive,0.2,-0.2,0,1.0,False
23,1774895141.21,161.55,161.55,-0.01,0.55,-0.0,brake,0,0,80,0.5,False
24,1774895143.33,159.89,159.89,0.54,0.03,0.19,drive,0.2,0.2,0,1.0,False
25,1774895145.33,159.63,159.62,-1.12,0.55,-0.4,brake,0,0,80,0.5,False
26,1774895147.2,159.04,159.03,-1.78,0.04,-0.64,drive,0.2,-0.2,0,1.0,False
27,1774895149.15,158.79,158.79,-0.2,0.54,-0.07,brake,0,0,80,0.5,False
28,1774895151.15,158.22,158.22,0.43,0.04,0.16,drive,0.2,0.2,0,1.0,False
29,1774895153.12,157.96,157.95,-1.21,0.55,-0.44,brake,0,0,80,0.5,False
30,1774895155.17,157.38,157.37,-1.88,0.04,-0.68,drive,0.2,-0.2,0,1.0,False
31,1774895156.97,157.11,157.11,-0.12,0.56,-0.04,brake,0,0,80,0.5,False
32,1774895159.01,156.64,156.64,0.31,0.03,0.11,drive,0.2,0.2,0,1.0,False
33,1774895161.01,156.38,156.38,-1.32,0.55,-0.48,brake,0,0,80,0.5,False
34,1774895163.04,155.8,155.78,-1.96,0.03,-0.72,drive,0.2,-0.2,0,1.0,False
35,1774895165.25,155.54,155.54,-0.35,0.55,-0.13,brake,0,0,80,0.5,False
36,1774895167.26,154.83,154.83,0.16,0.03,0.06,drive,0.2,0.2,0,1.0,False
37,1774895169.13,154.58,154.58,-1.38,0.55,-0.51,brake,0,0,80,0.5,False
38,1774895171.37,154.07,154.05,-2.06,0.03,-0.77,drive,0.2,-0.2,0,1.0,False
39,1774895173.55,153.81,153.81,-0.41,0.55,-0.15,brake,0,0,80,0.5,False
40,1774895175.59,153.12,153.12,0.06,0.03,0.02,brake,0,0,80,0.5,False
41,1774895177.6,153.15,153.15,0.06,0.0,0.02,brake,0,0,80,0.5,False
42,1774895179.71,153.15,153.15,0.05,0.0,0.02,brake,0,0,80,0.5,False
43,1774895181.66,153.15,153.15,0.04,0.0,0.02,brake,0,0,80,0.5,False
44,1774895183.66,153.15,153.15,0.04,0.0,0.02,brake,0,0,80,0.5,False
45,1774895185.54,153.16,153.16,0.04,0.0,0.01,brake,0,0,80,0.5,False
46,1774895187.33,153.16,153.16,0.03,0.0,0.01,brake,0,0,80,0.5,False
47,1774895189.48,153.16,153.16,0.02,0.0,0.01,brake,0,0,80,0.5,False
48,1774895191.85,153.16,153.16,0.02,0.0,0.01,brake,0,0,80,0.5,False
49,1774895193.82,153.16,153.16,0.01,0.0,0.01,brake,0,0,80,0.5,False
50,1774895195.77,153.16,153.16,0.01,0.0,0.0,brake,0,0,80,0.5,False
51,1774895197.82,153.16,153.16,-0.0,0.0,-0.0,brake,0,0,80,0.5,False
52,1774895199.82,153.16,153.16,-0.01,0.0,-0.0,brake,0,0,80,0.5,False
53,1774895201.84,153.16,153.16,-0.01,0.0,-0.0,brake,0,0,80,0.5,False
54,1774895203.83,153.16,153.16,-0.01,0.0,-0.0,brake,0,0,80,0.5,False
55,1774895205.84,153.17,153.17,-0.02,0.0,-0.01,brake,0,0,80,0.5,False
56,1774895207.7,153.17,153.17,-0.03,0.0,-0.01,brake,0,0,80,0.5,False
57,1774895209.75,153.17,153.17,-0.04,0.0,-0.01,brake,0,0,80,0.5,False
58,1774895211.67,153.17,153.17,-0.04,0.0,-0.02,brake,0,0,80,0.5,False
59,1774895213.6,153.17,153.17,-0.05,0.0,-0.02,brake,0,0,80,0.5,False
60,1774895215.67,153.17,153.17,-0.06,0.0,-0.02,brake,0,0,80,0.5,False
61,1774895220.09,153.17,153.17,-0.07,0.0,-0.02,brake,0,0,80,0.5,False
62,1774895221.82,153.18,153.18,-0.08,0.0,-0.03,brake,0,0,80,0.5,False
63,1774895223.96,153.18,153.18,-0.09,0.0,-0.03,brake,0,0,80,0.5,False
64,1774895225.78,153.19,153.19,-0.09,0.0,-0.03,brake,0,0,80,0.5,False
65,1774895227.5,153.19,153.19,-0.1,0.0,-0.04,brake,0,0,80,0.5,False
66,1774895229.95,153.19,153.19,-0.1,0.0,-0.04,brake,0,0,80,0.5,False
67,1774895231.82,153.19,153.19,-0.1,0.0,-0.04,brake,0,0,80,0.5,False
68,1774895234.03,153.19,153.19,-0.1,0.0,-0.04,drive,0.2,-0.1,0,1.0,False
69,1774895236.19,152.88,152.87,0.82,0.58,0.31,drive,0.2,0.0,0,1.0,False
70,1774895238.12,151.27,151.27,1.15,1.17,0.44,drive,0.2,0.0,0,1.0,False
71,1774895240.34,148.74,148.73,1.21,1.73,0.47,drive,0.2,0.0,0,1.0,False
72,1774895242.31,144.55,144.54,1.24,2.3,0.49,drive,0.2,0.0,0,1.0,False
73,1774895244.66,139.6,139.59,1.27,2.86,0.52,brake,0,0,10,0.1,False
74,1774895246.53,133.58,133.57,1.2,1.72,0.51,drive,0.2,0.0,0,1.0,False
75,1774895248.4,130.07,130.06,1.21,2.26,0.53,brake,0,0,10,0.1,False
76,1774895250.16,126.45,126.45,1.14,1.13,0.52,drive,0.2,0.0,0,1.0,False
77,1774895252.6,124.18,124.18,1.16,1.68,0.53,brake,0,0,10,0.1,False
78,1774895254.45,120.7,120.7,1.09,0.55,0.52,drive,0.2,0.0,0,1.0,False
79,1774895256.49,119.38,119.37,1.1,1.12,0.53,brake,0,0,10,0.1,False
80,1774895258.3,117.75,117.75,1.04,0.01,0.5,brake,0,0,80,0.5,False
81,1774895260.17,117.78,117.77,1.03,0.0,0.5,brake,0,0,80,0.5,False
82,1774895262.32,117.77,117.77,1.02,0.0,0.5,drive,0.0,0.2,0,1.0,False
83,1774895264.57,117.77,117.76,0.99,0.01,0.48,drive,0.0,0.2,0,1.0,False
84,1774895266.61,117.74,117.74,0.91,0.01,0.44,drive,0.0,0.2,0,1.0,False
85,1774895268.76,117.71,117.7,0.78,0.02,0.38,drive,0.0,0.2,0,1.0,False
86,1774895270.95,117.66,117.65,0.6,0.03,0.29,drive,0.0,0.2,0,1.0,False
87,1774895272.85,117.59,117.59,0.38,0.03,0.18,drive,0.0,0.2,0,1.0,False
88,1774895275.18,117.52,117.52,0.12,0.04,0.06,drive,0.0,0.2,0,1.0,False
89,1774895277.22,117.42,117.42,-0.19,0.05,-0.09,drive,0.0,-0.2,0,1.0,False
90,1774895279.09,117.31,117.31,0.07,0.05,0.03,drive,0.0,0.0,0,1.0,False
91,1774895281.14,117.21,117.21,0.12,0.06,0.06,drive,0.0,0.2,0,1.0,False
92,1774895283.19,117.08,117.08,-0.26,0.07,-0.13,drive,0.0,-0.2,0,1.0,False
93,1774895286.04,116.94,116.94,0.09,0.07,0.05,drive,0.0,0.0,0,1.0,False
94,1774895288.36,116.72,116.72,0.15,0.08,0.07,drive,0.0,0.2,0,1.0,False
95,1774895290.26,116.53,116.53,-0.36,0.09,-0.18,drive,0.0,-0.2,0,1.0,False
96,1774895292.25,116.36,116.36,0.1,0.09,0.05,drive,0.0,0.0,0,1.0,False
97,1774895294.3,116.17,116.16,0.17,0.1,0.09,drive,0.0,0.2,0,1.0,False
98,1774895296.08,115.95,115.95,-0.45,0.11,-0.22,drive,0.0,-0.2,0,1.0,False
99,1774895298.14,115.76,115.76,0.1,0.11,0.05,drive,0.0,0.2,0,1.0,False
100,1774895300.41,115.53,115.53,-0.46,0.12,-0.23,drive,0.0,-0.2,0,1.0,False
