step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774896365.57,188.74,-174.16,-72.73,0.0,-157.33,drive,0.2,-1.0,0,0.5,False
1,1774896368.17,189.25,-167.03,-88.99,0.61,-151.95,drive,0.2,-1.0,0,0.5,False
2,1774896370.55,190.94,-141.48,-128.23,1.15,-137.81,drive,0.2,-1.0,0,0.5,False
3,1774896373.26,192.9,-85.52,-172.9,1.62,-116.32,drive,0.2,-1.0,0,0.5,False
4,1774896375.66,194.25,5.03,-194.18,2.02,-88.52,drive,0.2,-1.0,0,0.5,False
5,1774896378.79,193.09,110.24,-158.53,2.36,-55.19,drive,0.2,-0.6,0,1.0,False
6,1774896381.13,187.78,165.34,-89.01,2.74,-28.3,drive,0.2,-0.3,0,1.0,False
7,1774896383.35,181.65,176.4,-43.39,3.19,-13.82,brake,0,0,10,0.1,False
8,1774896386.0,175.9,170.5,-43.24,1.96,-14.23,drive,0.2,-0.2,0,1.0,False
9,1774896388.32,170.37,168.99,-21.71,2.46,-7.32,drive,0.2,-0.1,0,1.0,False
10,1774896390.72,164.21,163.97,-8.89,2.95,-3.1,drive,0.3,-0.1,0,1.0,False
11,1774896392.82,156.57,156.45,6.0,3.69,2.2,brake,0,0,10,0.1,False
12,1774896395.04,150.0,149.88,5.95,2.46,2.27,drive,0.3,0.1,0,1.0,False
13,1774896397.14,143.87,143.75,-5.78,3.23,-2.3,brake,0,0,10,0.1,False
14,1774896399.41,137.95,137.95,1.21,2.38,0.5,drive,0.4,0.05,0,1.0,False
15,1774896401.68,130.79,130.59,-7.21,4.21,-3.16,brake,0,0,10,0.1,False
16,1774896404.11,120.94,120.81,-5.62,4.53,-2.66,brake,0,0,10,0.1,False
17,1774896406.4,108.24,108.14,-4.68,5.52,-2.48,brake,0,0,10,0.1,False
18,1774896408.62,94.61,94.48,-4.95,6.07,-3.0,brake,0,0,10,0.1,False
19,1774896410.82,81.33,81.17,-5.1,5.57,-3.59,brake,0,0,10,0.1,False
20,1774896412.94,70.15,69.97,-5.07,4.36,-4.15,brake,0,0,10,0.1,False
21,1774896415.11,62.13,61.93,-5.06,3.17,-4.67,brake,0,0,10,0.1,False
22,1774896417.41,56.34,56.11,-5.04,1.99,-5.13,drive,0.2,-0.2,0,1.0,False
23,1774896419.83,51.28,51.24,1.97,2.54,2.2,drive,0.2,0.2,0,1.0,False
24,1774896421.88,44.7,44.35,-5.58,3.06,-7.17,brake,0,0,10,0.1,False
25,1774896424.3,39.57,39.18,-5.6,1.87,-8.14,drive,0.2,-0.2,0,1.0,False
26,1774896427.0,34.58,34.56,-1.11,2.42,-1.84,drive,0.3,-0.2,0,1.0,False
27,1774896429.12,27.45,27.21,3.63,3.21,7.59,brake,0,0,10,0.1,False
28,1774896431.42,21.83,21.52,3.64,2.01,9.59,drive,0.2,0.2,0,1.0,False
29,1774896433.74,16.71,16.67,1.18,2.55,4.03,drive,0.3,0.2,0,1.0,False
30,1774896436.79,10.12,10.07,-0.93,3.34,-5.3,brake,0,0,10,0.1,False
