step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774897304.81,294.94,6.22,-294.87,0.02,-88.79,drive,0.1,-1.0,0,0.5,False
1,1774897307.24,294.91,17.98,-294.36,0.33,-86.5,drive,0.2,-1.0,0,0.5,False
2,1774897309.36,294.72,61.12,-288.31,0.88,-78.03,drive,0.3,-0.8,0,0.5,False
3,1774897311.9,293.86,142.44,-257.04,1.67,-61.01,drive,0.4,-0.6,0,0.5,False
4,1774897313.97,290.85,226.23,-182.78,2.7,-38.94,drive,0.5,-0.4,0,0.5,False
5,1774897315.9,285.4,272.68,-84.28,3.96,-17.17,brake,0,0,10,0.1,False
6,1774897317.8,278.63,270.09,-68.46,2.81,-14.22,drive,0.3,-0.2,0,0.5,False
7,1774897319.99,272.97,271.93,-23.76,3.58,-4.99,brake,0,0,10,0.1,False
8,1774897325.73,265.96,265.23,-19.61,2.39,-4.23,drive,0.4,-0.2,0,0.5,False
9,1774897328.03,246.77,241.39,51.25,6.97,11.99,brake,0,0,20,0.1,False
10,1774897330.18,229.52,220.02,65.35,6.97,16.54,brake,0,0,20,0.1,False
11,1774897332.25,216.61,206.26,66.18,4.71,17.79,brake,0,0,20,0.1,False
12,1774897334.95,208.72,197.97,66.12,2.47,18.47,drive,0.2,0.2,0,1.0,False
13,1774897336.89,202.02,198.31,38.56,2.99,11.0,drive,0.2,0.1,0,1.0,False
14,1774897339.07,196.05,195.12,19.07,3.5,5.58,brake,0,0,15.0,1.0,True
15,1774897341.62,189.5,188.69,17.51,1.8,5.3,drive,0.3,0.2,0,1.0,False
16,1774897343.76,184.42,184.39,-3.17,2.61,-0.98,drive,0.3,-0.1,0,1.0,False
17,1774897345.84,178.43,178.22,8.61,3.4,2.77,brake,0,0,10.0,0.1,False
18,1774897348.08,172.08,171.78,10.13,2.24,3.37,drive,0.2,0.2,0,1.0,False
19,1774897350.68,166.78,166.36,-11.78,2.76,-4.05,brake,0,0,10.0,0.1,False
20,1774897352.55,160.33,159.68,-14.4,1.59,-5.15,drive,0.2,-0.2,0,1.0,False
