step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774894888.69,216.44,-215.37,-21.54,0.01,-174.29,drive,0.2,-1.0,0,0.5,False
1,1774894890.54,216.78,-214.2,-33.34,0.57,-171.15,drive,0.2,-1.0,0,0.5,False
2,1774894892.31,218.08,-204.52,-75.71,1.09,-159.69,drive,0.2,-1.0,0,0.5,False
3,1774894894.26,219.95,-169.46,-140.22,1.55,-140.39,drive,0.2,-1.0,0,0.5,False
4,1774894896.31,221.9,-91.38,-202.21,1.95,-114.32,drive,0.2,-1.0,0,0.5,False
5,1774894898.08,222.5,28.21,-220.71,2.29,-82.72,drive,0.2,-0.8,0,0.5,False
6,1774894899.91,220.64,148.3,-163.37,2.63,-47.77,drive,0.3,-0.4,0,1.0,False
7,1774894901.86,216.27,202.28,-76.54,3.33,-20.73,brake,0,0,15.0,1.0,True
8,1774894903.92,210.8,202.38,-58.98,1.67,-16.25,drive,0.4,-0.2,0,1.0,False
9,1774894905.95,207.1,203.14,-40.33,2.62,-11.23,drive,0.4,-0.1,0,1.0,False
10,1774894908.12,201.19,200.21,-19.85,3.67,-5.66,brake,0,0,10,1.0,False
11,1774894910.24,193.83,193.09,-16.92,2.54,-5.01,drive,0.3,-0.1,0,1.0,False
12,1774894911.94,188.19,188.15,-3.87,3.23,-1.18,brake,0,0,10,1.0,False
13,1774894913.96,183.26,183.26,-1.2,2.1,-0.37,drive,0.2,-0.1,0,1.0,False
14,1774894915.91,178.84,178.61,9.05,2.57,2.9,drive,0.3,0.1,0,1.0,False
15,1774894917.83,173.48,173.48,-0.96,3.31,-0.32,brake,0,0,10,1.0,False
16,1774894919.68,167.66,167.62,-3.57,2.2,-1.22,drive,0.2,-0.2,0,1.0,False
17,1774894921.46,162.56,161.23,20.72,3.73,7.32,brake,0,0,15,0.5,False
18,1774894923.38,155.77,153.43,26.9,3.29,9.94,brake,0,0,20,0.5,False
19,1774894925.4,149.49,147.0,27.17,2.38,10.47,drive,0.2,0.2,0,1.0,False
20,1774894927.3,143.09,143.07,2.21,4.22,0.89,brake,0,0,10,0.2,False
21,1774894929.3,134.54,134.51,-3.03,4.36,-1.29,brake,0,0,15,0.2,False
22,1774894930.99,125.39,125.35,-3.13,4.02,-1.43,brake,0,0,20,0.2,False
23,1774894933.27,118.8,118.75,-3.29,2.96,-1.58,drive,0.2,-0.2,0,1.0,False
24,1774894935.32,110.45,108.72,19.47,4.51,10.15,brake,0,0,10,0.2,False
25,1774894937.33,101.99,99.02,24.42,3.36,13.85,brake,0,0,15.0,1.0,True
26,1774894939.38,96.39,93.25,24.42,1.66,14.68,drive,0.3,0.2,0,1.0,False
27,1774894941.61,92.78,91.39,16.02,2.41,9.94,drive,0.2,0.1,0,1.0,False
28,1774894943.97,87.04,86.68,7.96,2.99,5.25,drive,0.2,0.1,0,1.0,False
29,1774894946.13,79.7,79.7,0.51,3.51,0.37,brake,0,0,20,1.0,False
30,1774894948.18,73.21,73.2,-0.76,1.35,-0.6,drive,0.2,-0.1,0,1.0,False
31,1774894949.97,70.23,70.21,1.9,1.86,1.55,drive,0.2,0.1,0,1.0,False
32,1774894951.96,66.62,66.61,-1.1,2.41,-0.94,drive,0.2,-0.1,0,1.0,False
33,1774894954.21,61.54,61.49,2.3,2.95,2.14,brake,0,0,10,0.1,False
34,1774894956.06,55.46,55.37,3.09,1.82,3.2,drive,0.2,0.2,0,1.0,False
35,1774894957.98,51.89,51.86,-2.0,2.32,-2.21,drive,0.2,-0.2,0,1.0,False
36,1774894959.63,47.14,47.07,2.67,2.85,3.24,brake,0,0,10,0.1,False
37,1774894961.43,43.07,42.88,4.0,1.73,5.33,drive,0.2,0.2,0,1.0,False
38,1774894963.15,39.74,39.74,0.25,2.23,0.37,drive,0.3,0.0,0,1.0,False
39,1774894964.97,35.48,35.48,-0.65,3.03,-1.05,brake,0,0,10,0.1,False
40,1774894966.82,30.51,30.5,-0.65,1.92,-1.21,drive,0.2,-0.2,0,1.0,False
41,1774894968.69,26.72,26.63,2.2,2.42,4.72,drive,0.3,0.2,0,1.0,False
42,1774894970.79,21.81,21.81,-0.15,3.2,-0.4,brake,0,0,10,0.1,False
43,1774894972.59,15.64,15.62,-0.85,2.09,-3.11,drive,0.2,-0.2,0,1.0,False
44,1774894974.52,11.67,11.66,0.56,2.58,2.73,brake,0,0,20,0.5,False
45,1774894976.51,7.76,7.72,0.86,0.43,6.36,brake,0,0,30,1.0,False
46,1774894978.56,7.36,7.32,0.85,0.02,6.65,brake,0,0,80,0.5,False
47,1774894980.5,7.38,7.34,0.85,0.0,6.64,brake,0,0,80,0.5,False
48,1774894982.4,7.38,7.33,0.85,0.0,6.64,brake,0,0,80,0.5,False
49,1774894984.45,7.38,7.34,0.85,0.0,6.63,brake,0,0,80,0.5,False
50,1774894986.67,7.38,7.34,0.85,0.0,6.63,drive,0.2,0.2,0,1.0,False
51,1774894988.73,7.09,7.05,0.77,0.57,6.22,drive,0.2,0.2,0,1.0,False
52,1774894990.55,5.59,5.57,0.48,1.15,4.94,brake,0,0,30,1.0,False
53,1774894992.31,4.39,4.37,0.42,0.09,5.52,brake,0,0,30,1.0,False
54,1774894994.29,4.44,4.42,0.42,0.0,5.42,brake,0,0,80,0.5,False
55,1774894996.39,4.44,4.42,0.42,0.0,5.42,brake,0,0,80,0.5,False
56,1774894998.28,4.44,4.42,0.42,0.0,5.42,brake,0,0,80,0.5,False
57,1774895000.41,4.44,4.42,0.42,0.0,5.42,brake,0,0,80,0.5,False
58,1774895002.35,4.44,4.42,0.42,0.0,5.42,brake,0,0,80,0.5,False
59,1774895004.33,4.45,4.43,0.42,0.0,5.41,brake,0,0,80,0.5,False
60,1774895006.38,4.45,4.43,0.42,0.0,5.41,brake,0,0,80,0.5,False
61,1774895008.63,4.45,4.43,0.42,0.0,5.41,brake,0,0,80,0.5,False
62,1774895010.6,4.45,4.43,0.42,0.0,5.4,brake,0,0,80,0.5,False
63,1774895012.4,4.45,4.43,0.42,0.0,5.4,brake,0,0,80,0.5,False
64,1774895014.41,4.45,4.43,0.42,0.0,5.4,brake,0,0,80,0.5,False
65,1774895016.31,4.45,4.43,0.42,0.0,5.39,brake,0,0,80,0.5,False
66,1774895018.04,4.45,4.43,0.42,0.0,5.39,brake,0,0,80,0.5,False
67,1774895019.79,4.45,4.43,0.42,0.0,5.39,brake,0,0,80,0.5,False
68,1774895021.75,4.45,4.43,0.42,0.0,5.39,brake,0,0,80,0.5,False
69,1774895024.1,4.45,4.43,0.42,0.0,5.38,brake,0,0,80,0.5,False
70,1774895025.96,4.45,4.43,0.42,0.0,5.38,brake,0,0,80,0.5,False
71,1774895027.78,4.45,4.43,0.42,0.0,5.38,brake,0,0,80,0.5,False
72,1774895029.74,4.45,4.43,0.42,0.0,5.37,brake,0,0,80,0.5,False
73,1774895031.6,4.45,4.43,0.42,0.0,5.36,brake,0,0,80,0.5,False
74,1774895033.25,4.45,4.43,0.42,0.0,5.36,brake,0,0,80,0.5,False
75,1774895035.01,4.45,4.43,0.42,0.0,5.36,brake,0,0,80,0.5,False
76,1774895036.99,4.45,4.44,0.42,0.0,5.36,brake,0,0,80,0.5,False
77,1774895038.94,4.46,4.44,0.42,0.0,5.35,brake,0,0,80,0.5,False
78,1774895040.73,4.46,4.44,0.42,0.0,5.35,brake,0,0,80,0.5,False
79,1774895042.64,4.46,4.44,0.42,0.0,5.35,brake,0,0,80,0.5,False
80,1774895044.56,4.46,4.44,0.41,0.0,5.34,brake,0,0,80,0.5,False
