step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
0,1774898606.33,276.46,-124.19,247.0,0.01,116.69,drive,0.2,1.0,0,0.5,False
1,1774898608.13,276.6,-109.52,253.99,0.58,113.32,drive,0.2,1.0,0,0.5,False
2,1774898610.1,276.96,-54.25,271.59,1.11,101.3,drive,0.2,1.0,0,0.5,False
3,1774898612.02,276.98,44.99,273.3,1.59,80.65,drive,0.2,1.0,0,0.5,False
4,1774898613.94,275.76,160.06,224.56,2.0,54.52,drive,0.2,0.5,0,1.0,False
5,1774898616.34,272.57,237.35,134.01,2.52,29.45,drive,0.3,0.3,0,1.0,False
6,1774898618.19,266.66,258.03,67.28,3.3,14.61,brake,0,0,10,0.1,False
7,1774898620.27,261.34,254.94,57.51,2.15,12.71,drive,0.2,0.2,0,1.0,False
8,1774898622.28,256.67,255.3,26.48,2.67,5.92,drive,0.4,0.1,0,1.0,False
9,1774898624.04,250.69,250.68,2.48,3.72,0.57,brake,0,0,10,0.1,False
10,1774898626.03,244.74,244.74,-0.39,2.91,-0.09,brake,0,0,10,0.1,False
11,1774898628.15,237.48,237.38,-6.8,4.04,-1.64,brake,0,0,20,0.1,False
12,1774898630.05,227.56,227.17,-13.27,4.33,-3.34,brake,0,0,30,0.1,False
13,1774898632.15,219.2,218.04,-22.54,3.44,-5.9,brake,0,0,40,0.1,False
14,1774898634.19,212.41,211.57,-18.77,0.65,-5.07,drive,0.2,-0.2,0,1.0,False
15,1774898636.29,210.8,210.59,-9.52,1.21,-2.59,drive,0.3,-0.1,0,1.0,False
16,1774898638.26,207.81,207.81,-0.08,2.05,-0.02,brake,0,0,20,0.2,False
17,1774898640.14,204.99,204.99,1.22,0.1,0.34,brake,0,0,80,0.5,False
18,1774898642.16,205.08,205.08,1.19,0.01,0.33,brake,0,0,80,0.5,False
19,1774898643.94,205.07,205.07,1.19,0.0,0.33,drive,0.0,0.0,0,1.0,False
20,1774898645.83,205.07,205.06,1.2,0.01,0.33,drive,0.0,0.0,0,1.0,False
21,1774898647.88,205.05,205.05,1.2,0.01,0.33,drive,0.0,0.0,0,1.0,False
22,1774898649.85,205.03,205.02,1.2,0.02,0.34,drive,0.0,0.0,0,1.0,False
23,1774898651.7,204.99,204.99,1.2,0.02,0.34,drive,0.0,0.0,0,1.0,False
24,1774898653.64,204.94,204.94,1.21,0.03,0.34,drive,0.0,0.0,0,1.0,False
25,1774898655.49,204.88,204.88,1.21,0.03,0.34,drive,0.0,0.0,0,1.0,False
26,1774898657.67,204.82,204.82,1.22,0.04,0.34,drive,0.0,0.0,0,1.0,False
27,1774898662.47,204.73,204.73,1.23,0.04,0.34,drive,0.0,0.0,0,1.0,False
28,1774898664.33,204.49,204.48,1.24,0.06,0.35,drive,0.0,0.0,0,1.0,False
29,1774898666.14,204.38,204.37,1.25,0.06,0.35,drive,0.0,0.0,0,1.0,False
30,1774898668.15,204.26,204.26,1.25,0.07,0.35,drive,0.0,0.0,0,1.0,False
31,1774898670.06,204.12,204.11,1.25,0.07,0.35,drive,0.0,0.0,0,1.0,False
32,1774898672.05,203.97,203.97,1.26,0.08,0.35,drive,0.0,0.0,0,1.0,False
33,1774898674.02,203.81,203.81,1.26,0.08,0.35,drive,0.0,0.0,0,1.0,False
34,1774898676.09,203.64,203.64,1.27,0.09,0.36,drive,0.0,0.0,0,1.0,False
35,1774898678.14,203.45,203.44,1.28,0.1,0.36,drive,0.0,0.0,0,1.0,False
36,1774898680.21,203.25,203.24,1.28,0.1,0.36,drive,0.0,0.0,0,1.0,False
37,1774898682.11,203.03,203.03,1.28,0.11,0.36,drive,0.0,0.0,0,1.0,False
38,1774898684.08,202.82,202.82,1.29,0.11,0.36,drive,0.0,0.0,0,1.0,False
39,1774898685.93,202.6,202.59,1.29,0.12,0.37,drive,0.0,0.0,0,1.0,False
40,1774898687.95,202.38,202.37,1.3,0.12,0.37,drive,0.0,0.0,0,1.0,False
41,1774898690.05,202.12,202.12,1.3,0.13,0.37,drive,0.0,0.0,0,1.0,False
